actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
PRODUCCIÓN DE CAL.	Produccion de cal	2004	ESTACION CALERA HGO Km B 73 F.NACIONALES	Atributo no considerado en este año	42980	BARRIO DE BOVEDAS	Atributo no considerado en este año			CALERAS BERTRAN S.A. DE C.V.	HIDALGO	"20°0'0"""		"99°13'0"""	Atotonilco de Tula	CBE741301311	SN			Atributo no considerado en este año	Cemento y Cal	Atributo no considerado en este año	0.0	0.0
Fabricacion de espuma de poliuretano flexible	Fabricacion de productos de espumas uretanicas	2004	Carretera Monterrey Saltillo Km 340	Atributo no considerado en este año	66350	Carretera Monterrey Saltillo	Atributo no considerado en este año			Colombin Bel S.A. de C.V.	NUEVO LEON	"25°40'40"""	Santa Catarina	"100°26'26"""	Santa Catarina	CBERP1904811	721			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	355500.0	2840500.0
Reciclado de Solventes	Otros tratamientos a residuos peligrosos	2004	Carretera Federal	Atributo no considerado en este año	36881	Carr. Federal Tramo Celaya Salamanca	Atributo no considerado en este año			Carboquimica Block S. A. de C. V.	GUANAJUATO	"101°6'36"""	Salamanca	"20°32'24"""	Salamanca	CBLLU1102711	Km 85		Corredor industrial Celaya Salamanca	Atributo no considerado en este año	Tratamiento de residuos peligrosos 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE CEMENTO.	Produccion de cemento	2004	Avenida Cruz Azul	Atributo no considerado en este año	42840	Cruz Azul	Atributo no considerado en este año	Avenida Cruz Azul	Cooperativismo	Cooperativa La Cruz Azul S.C.L.	HIDALGO	"19°57'24"""	Cd Cooperativa Cruz Azul	"99°22'15"""	Tula de Allende	CCA731307611	SN	SN		Atributo no considerado en este año	Cemento y Cal	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE CEMENTO.	Produccion de cemento	2004	COOPERATIVISMO	Atributo no considerado en este año	70380	CRUZ AZUL	Atributo no considerado en este año			COOPERATIVA LA CRUZ AZUL S.C.L.	OAXACA	"16°48'12"""	LAGUNAS	"95°4'9"""	El Barrio de la Soledad	CCA732005711	SN			Atributo no considerado en este año	Cemento y Cal	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE CERILLOS.	Produccion de cerillos	2004	Carretera Tula Jorobas	Atributo no considerado en este año	42970	Atitalaquia	Atributo no considerado en este año			Cerillera la Central S.A. de C.V.	HIDALGO	"20°16'0"""	Atitalaquia	"99°14'25"""	Atitalaquia	CCE5Z1301011	Km. 24.5		Parque Industrial Atitalaquia	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
Productos Luminarios	Produccion de focos y tubos de iluminacion	2004	Av. Javier Rojo Gomez	Atributo no considerado en este año	9300	Guadalupe del Moral	Atributo no considerado en este año	Eje 6	Gavilan	Cooper Crouse Hinds S.A. de C.V.	DISTRITO FEDERAL	"19°21'53"""		"0.99°4'53"""	Iztapalapa	CCH920900711	1170		Parque Industrial Iztapalapa	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
Manufactura Venta Importación y Distribución de Cartuchos Fulminantes y Municiones	Produccion de explosivos	2004	Km. 419.45 Carret. Central	Atributo no considerado en este año	78090	Zona Industrial	Atributo no considerado en este año	Anillo Periférico	Eje 100	Cascade Cartridge Internacional S.A. de C.V.	SAN LUIS POTOSI	"22°7'3"""	San Luis Potosi	"100°55'36"""	San Luis Potosi	CCI622402811	S	N	Zona Industrial	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	2109820.0	2731937.0
ELABORACION DE FECULAS ALMIDONES Y MALTA	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	2004	3 NORTE	Atributo no considerado en este año	75000	CENTRO	Atributo no considerado en este año	AVENIDA FERROCARRIL	CARRETERA FEDERAL AMOZOCORIENTAL	CERVECERIA CUAUHTEMOC MOCTEZUMA S.A. DE C.V.	PUEBLA	"19°13'56"""	GRAJALES	"97°48'17"""	Rafael Lara Grajales	CCM302111721	63			Atributo no considerado en este año	Bebidas y tabaco	Atributo no considerado en este año	625268.0	2126907.0
ELABORACIÓN Y ENVASADO DE CERVEZA	Clinicas, centros de salud y consultorios	2004	SUR 10 Y PONIENTE 9	Atributo no considerado en este año	94300	CENTRO	Atributo no considerado en este año	SUR 10	SUR 14	CERVECERÍA CUAUHTÉMOC MOCTEZUMA S.A. DE C.V.	VERACRUZ	"18°50'26"""	ORIZABA	"97°6'28"""	Orizaba	CCM303011811	SN			Atributo no considerado en este año	Servicios de salud y de asistencia	Atributo no considerado en este año	0.0	0.0
ELABORACION Y ENVASADO DE CERVEZA	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	2004	DR ARTURO GUERRA FLORES	Atributo no considerado en este año	21400	ZONA CENTRO	Atributo no considerado en este año	AV HIDALGO	BLVD DEFENSORES DE B.C.	CERVECERIA CUAUHTEMOC MOCTEZUMA S.A. DE C.V.	BAJA CALIFORNIA	32.57079	TECATE	-116.63096	Tecate	CCM350200311	70			Atributo no considerado en este año	Bebidas y tabaco	Atributo no considerado en este año	2929814.9	4227127.1
FABRICACION Y ENSAMBLE DE ESTRUCTURAS METALICAS	Fundicion y moldeo de piezas de hierro y acero	2004	AVE. TECNOLOGICO ANTES PANAMERICANA	Atributo no considerado en este año	32695	PUENTE ALTO	Atributo no considerado en este año			CMC COMMERCIAL METALS DE MEXICO S. DE R.L. DE C.V.	CHIHUAHUA	"31°36'48"""	JUAREZ	"106°26'58"""	Juarez	CCM7U0803711	9920		FUERA DE PARQUE INDUSTRIAL	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	362511.23	3498303.41
FABRICACION Y ENSAMBLE DE APARATOS ELECTRONICOS Y ELECTROMECANICOS	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	AVENIDA DE LA PAZ	Atributo no considerado en este año	22670	PARQUE INDUSTRIAL PACÍFICO	Atributo no considerado en este año	PROLONGACION LA PAZ	LIBRAMIENTO ORIENTE	C-COR DE MEXICO, S.A. DE C.V.	BAJA CALIFORNIA	32.47656	tijuana	-116.99676	Tijuana	CCM950200411	2713	INT B	PARQUE INDUSTRIAL PACÍFICO	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
Producción y Distribución de Cerveza	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	2004	Carretera México Toluca Km. 59.5	Atributo no considerado en este año	50071	Zona Industrial Toluca	Atributo no considerado en este año	Cuauhtémoc		Cervecería Cuauhtémoc Moctezuma S.A. de C.V.	MEXICO	"99°35'56"""		"19°17'13"""	Toluca	CCMEA1510611			Parque Industrial Toluca	Atributo no considerado en este año	Bebidas y tabaco	Atributo no considerado en este año	0.0	0.0
FABRICACION DE CERVEZA	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	2004	AVE. ALFONSO REYES	Atributo no considerado en este año	64442	BELLA VISTA	Atributo no considerado en este año	GRAL. ANAYA	LUIS MORA	CERVECERIA CUAUTHEMOC MOCTEZUMA S.A. DE C.V.	NUEVO LEON	"25°41'34"""	MONTERREY	"-100°19'5"""	Monterrey	CCMEA1903911	2202			Atributo no considerado en este año	Bebidas y tabaco	Atributo no considerado en este año	12121.0	121.0
ELABORACION DE CERVEZA Y HIELO	Fabricacion de hielo y sus productos	2004	CAMINO A OJO DE AGUA KM. 1	Atributo no considerado en este año	66600	S.N.	Atributo no considerado en este año	MATAMOROS	CAMINO A LOS PANTEONES	CERVECERIA CUAUHTEMOC MOCTEZUMA S.A. DE C.V.	NUEVO LEON	"25°46'14"""	APODACA	"100°12'43"""	Apodaca	CCMRP1900611	S.N.	S.N.	CARRETERA MUNICIPAL	Atributo no considerado en este año	Alimenticio y/o de consumo humano 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN Y VENTA DE CERVEZA	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	2004	Carretera Los Mochis - Navojoa Km. 149.5	Atributo no considerado en este año	85800	PARQUE INDUSTRIAL	Atributo no considerado en este año			CERVECERIA CUAUTHEMOC MOCTEZUMA S.A. DE C.V.	SONORA	"27°0'43"""	NAVOJOA	"109°25'49"""	Navojoa	CCMRP2604211	SN		PARQUE INDUSTRIAL	Atributo no considerado en este año	Bebidas y tabaco	Atributo no considerado en este año	0.0	0.0
TRATAMIENTO DE AGUAS RESIDUALES	Plantas de tratamiento de aguas residuales	2004	AV. NUEVO LEON	Atributo no considerado en este año	21450	DOWNEY	Atributo no considerado en este año			CERVECERIA CUAUHTEMOC MOCTEZUMA S.A. DE C.V. PLANTA DE TRATAMIENTO DE AGUAS RESI	BAJA CALIFORNIA	"32°33'54"""	TECATE	"0.116°38'5"""	Tecate	CCMS70200311	SN			Atributo no considerado en este año	Otros	Atributo no considerado en este año	534289.3	360323.3
PRODUCCIÓN DE CEMENTO.	Produccion de cemento	2004	CARRETERA CARBONERAS ARROYO HONDO KM4	Atributo no considerado en este año	20657	ARROYO HONDO	Atributo no considerado en este año			CEMENTOS Y CONCRETOS NACIONALES S.A. DE C.V.	AGUASCALIENTES	"22°10'57"""	ARROYO HONDO	"102°12'28"""	Tepezala	CCN730100931			POBLADO DE ARROYO HONDO	Atributo no considerado en este año	Cemento y Cal	Atributo no considerado en este año	2455730.4394	787893.7193
FABRICACIÓN COMPRA VENTA IMPORTACIÓN Y EXPORTACIÓN DE TODA CLASE DE PRODUCTOS QUÍMICOS	Produccion de substancias quimicas a partir de mezclas	2004	Carretera Tampico Mante Km. 14.5	Atributo no considerado en este año	89600	LAGUNA DE LA PUERTA	Atributo no considerado en este año	NO APLICA	NO APLICA	CROMPTON CORPORATION S.A. DE C.V.	TAMAULIPAS	"22°21'0"""	Atamira	"97°53'15"""	Altamira	CCOMB2800311			Corredor Industrial de Altamira	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Fundicion y moldeo de piezas de metales no ferrosos	2004	PELICANO	Atributo no considerado en este año	7460	GRANJAS MODERNAS	Atributo no considerado en este año	EJE 3 NORTE	SAN JUAN	CERRADURAS Y CANDADOS PHILLIPS S.A. DE C.V. PLANTA PELICANO	DISTRITO FEDERAL	19.47645	MEXICO DF	-99.10072	Gustavo A. Madero	CCPND0900511	242		ND	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
MANUFACTURA Y ENSAMBLE DE SUBENSAMBLE Y PRODUCTOS TERMINADOS PARA LA INDUSTRIA DE TELECOMU	Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales	2004	AVENIDA INDUSTRIAL DEL NORTE	Atributo no considerado en este año	88730	PARQUE INDUSTRIAL DEL NORTE	Atributo no considerado en este año	N.A.	N.A.	CORNING CABLE SYSTEMS S. A. DE C. V.	TAMAULIPAS	"26°4'0"""	REYNOSA	"98°17'0"""	Reynosa	CCSEA2803211	MZA 6	LOTE 2	PARQUE INDUSTRIAL DEL NORTE	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
Fabricación de bebidas alcohólicas	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	2004	José Cuervo	Atributo no considerado en este año	46400	Centro	Atributo no considerado en este año			Casa Cuervo S.A. de C.V. Planta la Rojeña	JALISCO	"20°53'3"""	Tequila	"-103°50'28"""	Tequila	CCUEA1409411	73			Atributo no considerado en este año	Bebidas y tabaco	Atributo no considerado en este año	0.0	0.0
ACTIVIDADES DEPORTIVAS Y CULTURALES	Actividades recreativas 	2004	CALZADA MARIANO ESCOBEDO	Atributo no considerado en este año	11590	ANZURES	Atributo no considerado en este año	CAMPOS ELISEOS	GANDHI	CENTRO DEPORTIVO CHAPULTEPEC A.C.	DISTRITO FEDERAL	19.42724		-99.1803	Miguel Hidalgo	CDCAV0901611	665			Atributo no considerado en este año	Otros	Atributo no considerado en este año	0.0	0.0
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Galvanoplastia	2004	TLALOC	Atributo no considerado en este año	11320	TLAXPANA	Atributo no considerado en este año	NOPALZINT	XOLOTLOC	CROMADORA DELGADO SA DE CV	DISTRITO FEDERAL	19.44313		-99.16816	Venustiano Carranza	CDE8A0901611	32			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
Manufactura de productos electronicos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	Catemaco a un lado de Plaza Mandarin	Atributo no considerado en este año	21360	Sanchez Taboada	Atributo no considerado en este año	Blvd. Benito Juarez	Blvd. Lopez Mateos	C.D. Electronica de Mexico S.A. de C.V	BAJA CALIFORNIA	"32°43'0"""	Mexicali	"105°56'0"""	Mexicali	CDE950200212	Km. 5.5		Centro Industrial Nelson	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
FABRICACION-ENSAMBLE-REP-MODIF Y VENTA DE TODO TIPO DE EQUIPO ELECTRICO Y ELECTRONICO	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	2004	BLVD. FLORIDA	Atributo no considerado en este año	88780	PARQUE INDUSTRIAL MAQUILPARK	Atributo no considerado en este año			CORPORACION DELINC S.A. DE C.V.	TAMAULIPAS	"26°8'51"""	REYNOSA	"98°20'31"""	Reynosa	CDENS2803211	SN	LOTE 1	PARQUE INDUSTRIAL MAQUILPARK	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
PRODUCCION DE BIOXIDO DE CARBONO LIQUIDO	Produccion de substancias quimicas a partir de mezclas	2004	ANTIGUA CARRETERA A MAPACHAPA	Atributo no considerado en este año	96344	OAXAQUEÑA	Atributo no considerado en este año	GUADALUPE VICTORIA	CALLEJON SANTA ROSA	CO2 LIQUID S.A de C.V	VERACRUZ	"18°0'28"""	COSOLEACAQUE	"94°33'41"""	Cosoleacaque	CDLR53004811	30		AL LADO DE PECOSA	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
REPARACION DE PARTES PARA AVION	Reparacion y mantenimiento de buques y aeronaves	2004	GUERRERO	Atributo no considerado en este año	88240	GUERRERO	Atributo no considerado en este año	NUEVO LEON	COAHUILA	CHROMALLOY DALLAS MEXICO S. A. DE C. V.	TAMAULIPAS	27.47334	NUEVO LAREDO	-99.50712	Nuevo Laredo	CDM9S2802711	2801			Atributo no considerado en este año	Otros	Atributo no considerado en este año	499.881	3038.727
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Galvanoplastia	2004	Libertad	Atributo no considerado en este año	2070	Unidad Azcapotzalco	Atributo no considerado en este año	Avenida Azcapotzalco	Recreo	Cromo Duro S.A. de C.V.	DISTRITO FEDERAL	"19°28'0"""		"99°11'00"""	Azcapotzalco	CDU8A0900211	9			Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE FRENOS AUTOMOTRIZ (SÓLO MEDIANTE PROCESOS TÉRMICOS	Produccion de partes para el sistema de frenos automotriz	2004	MAMEY	Atributo no considerado en este año	73307	BOSQUES DE MANZANILLA	Atributo no considerado en este año	AVE. BOSQUES DE MANZANILLA	CARRETERA A LA RESURRECCIÓN	JORGE ALBERTO CENTENO CHAVEZ	PUEBLA	"19°3'54"""	PUEBLA	"98°08'48"""	Puebla	CEC9L2111411	5044			Atributo no considerado en este año	Automotriz 	Atributo no considerado en este año	0.0	0.0
ELBORACION DE BEBIDAS GASEOSAS NO ALCOHOLICAS	Produccion de refrescos	2004	CAMINO A RESURRECCION	Atributo no considerado en este año	72920	Parque Industrial Puebla 2000	Atributo no considerado en este año	CAMINO A RESURRECCION	CARRETERA FEDERAL A VERACRUZ	CIA. EMBOTELLADORA HERDOMO S.A. DE C.V.	PUEBLA	"19°3'16"""	PUEBLA	"0.98°9'28"""	Puebla	CEH362111411	5425		PARQUE INDUSTRIAL PUEBLA 2000	Atributo no considerado en este año	Bebidas y tabaco	Atributo no considerado en este año	0.0	0.0
FABRICACION DE ENVASES DE ALUMINIO	Produccion de articulos de metales no ferrosos	2004	KM 1.5 CARR. A SAN MARTIN DE LAS FLORES	Atributo no considerado en este año	45680		Atributo no considerado en este año			CROWN ENVASES MEXICO S.A. DE C.V.	JALISCO	"20°31'0"""	EL SALTO	"103°10'0"""	El Salto	CEM521407011	SIN NUMERO		CORREDOR INDUSTRIAL EL SALTO	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
FABRICACION DE FILAMENTOS	Produccion de focos y tubos de iluminacion	2004	ANDES	Atributo no considerado en este año	64517	PARQUE INDUSTRIAL BENITO JUAREZ	Atributo no considerado en este año			COMPONENTES ELECTRICOS DEL NORTE S DE R.L. DE C.V.	NUEVO LEON	"25°42'24.56"""		"100°16'9.94"""	Monterrey	CEN921903911	625		PARQUE INDUSTRIAL BENITO JUAREZ	Atributo no considerado en este año	Equipos y articulos electronicos, electricos y domesticos 	Atributo no considerado en este año	0.0	0.0
FABRICACION DE MUEBLES INFANTILES PRODUCTOS AUTOMOTRICES RESORTES DE TAPICERIA Y DE PRECIS	Fundicion y moldeo de piezas de metales no ferrosos	2004	PONIENTE 150	Atributo no considerado en este año	2300	INDUSTRIAL VALLEJO	Atributo no considerado en este año	NORTE 59	NORTE 65	LA CUNA ENCANTADA S.A DE C.V.	DISTRITO FEDERAL	19.5843		-99.2608	Azcapotzalco	CEN9M0900211	800		INDUSTRIAL VALLEJO	Atributo no considerado en este año	Metalurgica (incluye la siderurgica) 	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Produccion de substancias quimicas a partir de mezclas	2004	CARRETERA DE LAS FABRICAS	Atributo no considerado en este año	72100	GUADALUPE CALERAS	Atributo no considerado en este año			CIBA ESPECIALIDADES QUIMICAS MEXICO S.A. DE C.V.	PUEBLA	"19°6'24"""	PUEBLA	"98°13'53"""	Puebla	CEQMB2111411	5000		ZONA INDUSTRIAL NORTE	Atributo no considerado en este año	Quimica	Atributo no considerado en este año	0.0	0.0
Fabricación de Cartón y Cartoncillo	Produccion de carton y cartoncillo	2004	PONIENTE 122	Atributo no considerado en este año	2300	INDUSTRIAL VALLEJO	Atributo no considerado en este año	NORTE 35	CALZADA VALLEJO	CARTONAJES ESTRELLA S.A. DE C.V.	DISTRITO FEDERAL	"19°29'8"""		"-99°9'10"""	Azcapotzalco	CESEA0900211	430		ZONA INDUSTRIAL VALLEJO	Atributo no considerado en este año	Celulosa y papel	Atributo no considerado en este año	0.0	0.0
PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE LA MICR	Produccion de carton y cartoncillo	2004	CAMINO TIZAYUCA TEZONTEPEC	Atributo no considerado en este año	55700	EL CHOPO	Atributo no considerado en este año	CAMINO TIZAYUCA TEZONTEPEC	CAMINO A EL CHOPO	CARTONAJES ESTRELLA S.A DE C.V PLANTA TIZAYUCA	HIDALGO	"19°51'9"""	TIZAYUCA	"-98°57'21"""	Tizayuca	CESEA1306911	5			Atributo no considerado en este año	Celulosa y papel	Atributo no considerado en este año	0.0	0.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004	CARR. 57 KM 31.5 TRAMO P. NEG. MONCLOV0	Atributo no considerado en este año	26170	N.A.	Atributo no considerado en este año			CFE C.T. CARBON II	COAHUILA	"28°27'42"""	NAVA	"100°42'10"""	Nava	CFE0502211	N.A.			Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN DE ENERGÍA ELECTRICA INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004	Km. 19.5 Carretera a Villa de Reyes	Atributo no considerado en este año	79500		Atributo no considerado en este año			Comisión Federal de Electricidad Central Termoeléctrica Villa de Reyes	SAN LUIS POTOSI	"21°50'0"""	VILLA DE REYES	"100°55'12"""	Villa de Reyes	CFE240501111	N.A.		MUNICIPIO VILLA DE REYES	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	2109.91	698.041
GENERACION DE ENERGIA ELECTRICA	Generacion y transmision de energia electrica	2004	AVENIDA KINO	Atributo no considerado en este año	85130	VILLA ITSON	Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD TURBOGAS OBREGON	SONORA	"27°29'9"""	CIUDAD OBREGON	"0.109°58'25"""	Cajeme	CFE260181111	SN			Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN DE ENERGÍA ELÉCTRICA	Generacion y transmision de energia electrica	2004	CARR LÁZARO CÁRDENAS ZIHUATANEJO KM 28.5	Atributo no considerado en este año	40811		Atributo no considerado en este año	NO APLICA	NO APLICA	COMISION FEDERAL DE ELECTRICIDAD	GUERRERO	17.98391	PETACALCO	-102.11246	La Union de Isidoro Montes de Oca	CFE671206811				Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACION DE ENERGIA ELECTRICA	Generacion y transmision de energia electrica	2004	CARRETERA A SAN CARLOS KM 52	Atributo no considerado en este año	23000	UNICA	Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD CENTRAL DIESEL GRAL. AGUSTIN OLACHEA AVILES	BAJA CALIFORNIA SUR	"24°48'54"""		"112°05'25"""	Comondu	CFEAD0300111	SN		PUERTO SAN CARLOS B C SUR	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004	KM 1.5 CARRETERA TRANSPENINSULAR	Atributo no considerado en este año	23920	EL RETIRO	Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD CENTRAL DIESEL ELECTRICA SANTA ROSALIA	BAJA CALIFORNIA SUR	"27°21'10"""	SANTA ROSALIA	"112°16'16"""	Mulege	CFEAD0300211	SN		CENTRAL DIESEL ELECTRICA SANTA ROSALIA	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004	DIVISION DEL NORTE	Atributo no considerado en este año	23940	MARCELO RUBIO RUIZ	Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD CENTRAL DIESEL ELECTRICA GUERRERO NEGRO	BAJA CALIFORNIA SUR	"27°58'19"""	GUERRERO NEGRO	"114°1'56"""	Mulege	CFEAD0300212	SN		CDE GUERRERO NEGRO	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004	CARRETERA A BAHIA TORTUGAS KM 2.5	Atributo no considerado en este año	23935		Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD CCI GUERRERO NEGRO II	BAJA CALIFORNIA SUR	"27°38'28"""	VIZC AINO	"113°24'46"""	Mulege	CFEAD0300213	SN		CCI GUERRERO NEGRO II	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004	CARRETERA A TODOS SANTOS KM 114	Atributo no considerado en este año	23910		Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD CENTRAL TURBOGAS LOS CABOS	BAJA CALIFORNIA SUR	"22°5'15"""	CABO SAN LUCAS	"110°1'14"""	Los Cabos	CFEAD0300811	SN		CENTRAL TURBOGAS LOS CABOS	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN DE ENERGÍA ELÉCTRICA	Generacion y transmision de energia electrica	2004	KM 10 CARRETERA CAMPECHE CHAMPOTON	Atributo no considerado en este año	24500	LERMA	Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD C. T. LERMA	CAMPECHE	"19°48'11"""	LERMA	"90°36'58"""	Campeche	CFEAD0400211			LERMA CAMPECHE	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	3189817.0	2523219.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004		Atributo no considerado en este año	35070		Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD. C.TG. LAGUNA CHAVEZ FCO. I. MADERO	COAHUILA	"24°43'20"""	FRANCISCO I MADERO	"103°16'45"""	Francisco I. Madero	CFEAD0500911			CARR LIBRAMIENTO FINISTERRE Y CARR KM 5 FCO I MADERO	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACION DE ENERGIA ELECTRICA	Generacion y transmision de energia electrica	2004	CARRETERA 57	Atributo no considerado en este año	25790	OBRERA SUR	Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD CENTRAL TURBOGAS MONCLOVA	COAHUILA	"26°52'30"""	MONCLOVA	"101°25'40"""	Monclova	CFEAD0501811	KM 1041			Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	2057183.0	1255877.0
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Generacion y transmision de energia electrica	2004	CARRETERA EL SAUZ PALAU KM 26.5	Atributo no considerado en este año	26230		Atributo no considerado en este año			COMISION FEDERAL DE ELECTRICIDAD CENTRAL TURBOGAS ESPERANZAS	COAHUILA	"27°42'25"""	LAS ESPERANZAS	"101°19'45"""	Muzquiz	CFEAD0502011	KM 26.5		CARRETERA	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
GENERACIÓN DE ENERGIA ELECTRICA	Generacion y transmision de energia electrica	2004	CARRETERA FED. 57 KM 27.5 TRAMO P.N.-MON	Atributo no considerado en este año	26530	N.A.	Atributo no considerado en este año			CENTRAL TERMOELECTRICA JOSE LOPEZ PORTILLO	COAHUILA	"28°28'0"""	NAVA	"100°41'0"""	Nava	CFEAD0502211	N.A.	N.A.		Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	2132412.0	1446802.0
GENERACIÓN DE ENERGÍA ELÉCTRICA	Generacion y transmision de energia electrica	2004	DOMICILIO CONOCIDO	Atributo no considerado en este año	28809	EJIDO DE CAMPOS	Atributo no considerado en este año	CARRETERA MANZANILLO	CAMPOS	COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TERMOELECTRICA MANZANILLO	COLIMA	"19°1'36"""	MANZANILLO	"104°19'14"""	Manzanillo	CFEAD0600711		SN	MANZANILLO	Atributo no considerado en este año	Generacion de energia electrica 	Atributo no considerado en este año	0.0	0.0
