nra,estado,municipio
PME5K0200411,Baja California,Tijuana
PME5K0501811,Coahuila de Zaragoza,Monclova
PME5K0803711,Chihuahua,Juárez
PME5K1102711,Guanajuato,Salamanca
PME5K1301011,Hidalgo,Atitalaquia
PME5K1306111,Hidalgo,Tepeapulco
PME5K1306311,Hidalgo,Tepeji del Río de Ocampo
PME5K1403911,Jalisco,Guadalajara
PME5K1510411,México,Tlalnepantla de Baz
PME5K1510611,México,Toluca
PME5K1510911,México,Tultitlán
PME5K1901811,Nuevo León,García
PME5K1904611,Nuevo León,San Nicolás de los Garza
PME5K1904612,Nuevo León,San Nicolás de los Garza
PME5K1904613,Nuevo León,San Nicolás de los Garza
PME5K2701011,Tabasco,Jalpa de Méndez
PME5K3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
PME5K3003912,Veracruz de Ignacio de la Llave,Coatzacoalcos
PME5K3019311,Veracruz de Ignacio de la Llave,Veracruz
PME5K3019312,Veracruz de Ignacio de la Llave,Veracruz
PME5Q2113211,Tlaxcala,Xicohtzinco
PME5T0900311,Ciudad de México,Coyoacán
PME602201411,Querétaro,Querétaro
PME6E0900721,Ciudad de México,Iztapalapa
PME6E1505711,México,Naucalpan de Juárez
PME6E1510611,México,Toluca
PME6E2201411,Querétaro,Querétaro
PME6E2803211,Tamaulipas,Reynosa
PME6E2803221,Tamaulipas,Reynosa
PME7T2402811,San Luis Potosí,San Luis Potosí
PME7X1403911,Jalisco,Guadalajara
PME8A1000711,Durango,Gómez Palacio
PME8V0803711,Chihuahua,Juárez
PME910803731,Chihuahua,Juárez
PME911503911,México,Ixtapaluca
PME912201411,Querétaro,Querétaro
PME921903911,Nuevo León,Monterrey
PME9J1902611,Nuevo León,Guadalupe
PME9M0100111,Aguascalientes,Aguascalientes
PME9M1902611,Nuevo León,Guadalupe
PME9M2101511,Puebla,Amozoc
PME9M2402811,San Luis Potosí,San Luis Potosí
PME9M2402812,San Luis Potosí,San Luis Potosí
PMEA40901311,Ciudad de México,Xochimilco
PMEAI0803711,Chihuahua,Juárez
PMEEA0801911,Chihuahua,Chihuahua
PMEEA1510411,México,Tlalnepantla de Baz
PMEEA1510911,México,Tultitlán
PMEEA1904611,Nuevo León,San Nicolás de los Garza
PMEHM0400311,Campeche,Carmen
PMEHM0900211,Ciudad de México,Azcapotzalco
PMEHM0901211,Ciudad de México,Tlalpan
PMEHM1102711,Guanajuato,Salamanca
PMEHM1307611,Hidalgo,Tula de Allende
PMEHM2700411,Tabasco,Centro
PMEHM2800911,Tamaulipas,Ciudad Madero
PMEHM2803211,Tamaulipas,Reynosa
PMEHM3006111,Veracruz de Ignacio de la Llave,Las Choapas
PMEHM3013111,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo
PMEHM3020411,Veracruz de Ignacio de la Llave,Agua Dulce
PMEHM3020611,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río
PMEMA2402811,San Luis Potosí,San Luis Potosí
PMEMB3010811,Veracruz de Ignacio de la Llave,Minatitlán
PMEMG2701311,Tabasco,Nacajuca
PMEMQ1100711,Guanajuato,Celaya
PMEQX3105011,Yucatán,Mérida
PMERG2800311,Tamaulipas,Altamira
PMERP1000721,Durango,Gómez Palacio
PMETW0400311,Campeche,Campeche
PMETW0400311,Campeche,Carmen
PMETW0400312,Campeche,Carmen
PMF7S1505111,México,Lerma
PMF7S5150511,México,Lerma
PMFEA2802211,Tamaulipas,Matamoros
PMFLJ1409822,Jalisco,San Pedro Tlaquepaque
PMH1304800072,Hidalgo,Pachuca de Soto
PMI1F3105011,Yucatán,Mérida
PMI2300800037,Quintana Roo,Solidaridad
PMI743105011,Yucatán,Mérida
PMIUA3105011,Yucatán,Mérida
PMIUA3105011,Yucatán,Progreso
PML1102000576,Guanajuato,León
PMM0803700964,Chihuahua,Juárez
PMM0803701094,Chihuahua,Juárez
PMM1700400031,Morelos,Ayala
PMM2300500031,Quintana Roo,Benito Juárez
PMM8A0803711,Chihuahua,Juárez
PMM8X0803711,Chihuahua,Juárez
PMM910803711,Chihuahua,Juárez
PMMEE0503011,Coahuila de Zaragoza,Saltillo
PMO0400200501,Campeche,Campeche
PMO1301000030,Hidalgo,Atitalaquia
PMO1901200004,Nuevo León,Ciénega de Flores
PMO291901911,Nuevo León,San Pedro Garza García
PMO4L1403911,Jalisco,Guadalajara
PMO5U1904611,Nuevo León,San Nicolás de los Garza
PMO9M1100711,Guanajuato,Celaya
PMO9M2802211,Tamaulipas,Matamoros
PMOV13003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
PMP1I2107411,Puebla,Huejotzingo
PMP562900311,Tlaxcala,Atlangatepec
PMP5L1904611,Nuevo León,San Nicolás de los Garza
PMP5U1510411,México,Tlalnepantla de Baz
PMP5U2111411,Puebla,Puebla
PMP5U2111412,Puebla,Puebla
PMP7F2405011,San Luis Potosí,Villa de Reyes
PMPBB2402811,San Luis Potosí,San Luis Potosí
PMR6D1902111,Nuevo León,General Escobedo
PMS0100100169,Aguascalientes,Aguascalientes
PMS0400300167,Campeche,Carmen
PMS1104400010,Guanajuato,Villagrán
PMSK90400311,Campeche,Carmen
PMSRE0100111,Aguascalientes,Aguascalientes
PMT1900600265,Nuevo León,Apodaca
PMTLJ2903411,Tlaxcala,Tlaxco
PMV3003900063,Veracruz de Ignacio de la Llave,Coatzacoalcos
PMV3003900098,Veracruz de Ignacio de la Llave,Coatzacoalcos
PMV3003900181,Veracruz de Ignacio de la Llave,Coatzacoalcos
PMW5Q0502711,Coahuila de Zaragoza,Ramos Arizpe
PNA7X1900611,Nuevo León,Apodaca
PNAMC1902611,Nuevo León,Guadalupe
PNB5M0901611,Ciudad de México,Miguel Hidalgo
PNE561500511,México,Almoloya de Juárez
PNE561500521,México,Almoloya de Juárez
PNE6B1103711,Guanajuato,Silao de la Victoria
PNI9R2802211,Tamaulipas,Matamoros
PNO0400300346,Campeche,Carmen
PNO1W0803711,Chihuahua,Juárez
PNO5N2500611,Sinaloa,Culiacán
PNOQB2500612,Sinaloa,Culiacán
PNP562405011,San Luis Potosí,Villa de Reyes
POA9M1103711,Guanajuato,Silao de la Victoria
POA9M2111411,Puebla,Puebla
POC1409700160,Jalisco,Tlajomulco de Zúñiga
POC5P1409711,Jalisco,Tlajomulco de Zúñiga
POC5U1400911,Jalisco,El Arenal
POC5U1412011,Jalisco,Zapopan
POL5Q1510411,México,Tlalnepantla de Baz
POL5Q1510421,México,Tlalnepantla de Baz
POL5Q2800311,Tamaulipas,Altamira
POL6J1505111,México,Lerma
POL6J2800311,Tamaulipas,Altamira
POL6M1510611,México,Toluca
POL9H1901811,Nuevo León,García
POLEA1510411,México,Tlalnepantla de Baz
POLEA1510431,México,Tlalnepantla de Baz
POLEA1901911,Nuevo León,San Pedro Garza García
POLMA2201211,Querétaro,Pedro Escobedo
POLMB1510411,México,Tlalnepantla de Baz
POLMB2903911,Tlaxcala,Xaloztoc
POM5U2802211,Tamaulipas,Matamoros
PON550801711,Chihuahua,Cuauhtémoc
PON5U1510411,México,Tlalnepantla de Baz
POP5U0901511,México,Cuautitlán Izcalli
POR6T1103211,Guanajuato,San José Iturbide
POS5U1902611,Nuevo León,Guadalupe
POSMG2803211,Tamaulipas,Reynosa
POX5I1904611,Nuevo León,San Nicolás de los Garza
PPA1801700044,Nayarit,Tepic
PPA2701400154,Tabasco,Paraíso
PPA3104100031,Yucatán,Kanasín
PPA320091111,Zacatecas,Chalchihuites
PPAKE0500211,Coahuila de Zaragoza,Acuña
PPALQ3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
PPALQ3003912,Veracruz de Ignacio de la Llave,Coatzacoalcos
PPAMB1306311,Hidalgo,Tepeji del Río de Ocampo
PPAN21904611,Nuevo León,San Nicolás de los Garza
PPASP3200911,Zacatecas,Chalchihuites
PPB2300500032,Quintana Roo,Benito Juárez
PPC3104000012,Yucatán,Izamal
PPC5I1101711,Guanajuato,Irapuato
PPC6J0803711,Chihuahua,Juárez
PPE5G2007911,Oaxaca,Salina Cruz
PPE5G3003912,Veracruz de Ignacio de la Llave,Coatzacoalcos
PPE5G3003913,Veracruz de Ignacio de la Llave,Coatzacoalcos
PPE5X2201411,Querétaro,Querétaro
PPE5Y2111411,Puebla,Puebla
PPE5Y2111421,Puebla,Puebla
PPELQ1307611,Hidalgo,Tula de Allende
PPELQ2113211,Puebla,San Martín Texmelucan
PPELQ2113221,Puebla,San Martín Texmelucan
PPELQ3003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
PPELQ3004811,Veracruz de Ignacio de la Llave,Cosoleacaque
PPELQ3013111,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo
PPEMB3008211,Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste
PPG1Z2602911,Sonora,Guaymas
PPG5I2800311,Tamaulipas,Altamira
PPG5I2800312,Tamaulipas,Altamira
PPG5U2201611,Querétaro,San Juan del Río
PPH910200412,Baja California,Tijuana
PPH910200413,Baja California,Tijuana
PPH910200414,Baja California,Tijuana
PPH910200416,Baja California,Tijuana
PPI6E1412011,Jalisco,Zapopan
PPL0200400245,Baja California,Tijuana
PPL0200401568,Baja California,Tijuana
PPL6E1510912,México,Tultitlán
PPM0300100009,Baja California Sur,Comondú
PPM6E0503012,Coahuila de Zaragoza,Saltillo
PPM6E1512116,México,Cuautitlán
PPM9K0803711,Chihuahua,Juárez
PPMND1900611,Nuevo León,Apodaca
PPMZA1306911,Hidalgo,Tizayuca
PPP7T1512111,México,Cuautitlán Izcalli
PPQ1903903923,Nuevo León,Monterrey
PPR0400300010,Campeche,Carmen
PPR1000700606,Durango,Gómez Palacio
PPR1000700607,Durango,Gómez Palacio
PPR1000700609,Durango,Gómez Palacio
PPR1M1306312,Hidalgo,Tepeji del Río de Ocampo
PPR1M1306313,Hidalgo,Tepeji del Río de Ocampo
PPR1M2201111,Querétaro,El Marqués
PPR1Z2403511,San Luis Potosí,Soledad de Graciano Sánchez
PPR2402400035,San Luis Potosí,Rioverde
PPR2W2200511,Querétaro,Querétaro
PPR3010000002,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano
PPR3010000003,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano
PPRBJ2200612,Querétaro,Corregidora
PPRBJ2201111,Querétaro,El Marqués
PPU5W0901711,Ciudad de México,Venustiano Carranza
PPX3I1503312,México,Ecatepec de Morelos
PPY3101800002,Yucatán,Chapab
PQC5N0801911,Chihuahua,Chihuahua
PQELU1901811,Nuevo León,García
PQIEA1503311,México,Ecatepec de Morelos
PQJ1409700159,Jalisco,Tlajomulco de Zúñiga
PQM5I1903911,Nuevo León,Monterrey
PQM5I1904811,Nuevo León,Santa Catarina
PQMEA1903911,Nuevo León,Monterrey
PQMEA1904811,Nuevo León,Santa Catarina
PQMMI1904811,Nuevo León,Santa Catarina
PQN5T3008511,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
PQP0900600212,Ciudad de México,Iztacalco
PQP1509900092,México,Texcoco
PQP5U0900611,Ciudad de México,Iztacalco
PQP5U1509911,México,Texcoco
PQU9M2201411,Querétaro,Querétaro
PRA3N1501411,México,Atlacomulco
PRE0803700517,Chihuahua,Juárez
PRE1407000055,Jalisco,El Salto
PRE140701111,Jalisco,El Salto
PRE240131111,San Luis Potosí,Ciudad Valles
PRE2402800235,San Luis Potosí,San Luis Potosí
PRE2501211,Sinaloa,Mazatlán
PRE5G2603011,Sonora,Hermosillo
PRE5J0900711,Ciudad de México,Iztapalapa
PRE5Q2201611,Querétaro,San Juan del Río
PRE5U1306911,Hidalgo,Tizayuca
PRE671102711,Guanajuato,Salamanca
PRE671307612,Hidalgo,Atitalaquia
PRE671307612,Hidalgo,Tula de Allende
PRE671900911,Nuevo León,Cadereyta Jiménez
PRE672007911,Oaxaca,Salina Cruz
PRE672007912,Oaxaca,Salina Cruz
PRE672107111,Puebla,Huauchinango
PRE672800911,Tamaulipas,Ciudad Madero
PRE673003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
PRE673010811,Veracruz de Ignacio de la Llave,Minatitlán
PRE673201711,Zacatecas,Guadalupe
PRE6E1406611,Jalisco,Poncitlán
PRE751901011,Nuevo León,El Carmen
PRE7J1407011,Jalisco,El Salto
PREB80200211,Baja California,Mexicali
PREBM0803211,Chihuahua,Hidalgo del Parral
PREBM2601811,Sonora,Cajeme
PREBM2604211,Sonora,Navojoa
PREBM2604311,Sonora,Nogales
PREEA1406611,Jalisco,Poncitlán
PREEA1407011,Jalisco,El Salto
PREEA3019311,Veracruz de Ignacio de la Llave,Veracruz
PREKE0900511,Ciudad de México,Gustavo A. Madero
PRELY1410111,Jalisco,Tonalá
PREM62300511,Quintana Roo,Benito Juárez
PREM90100111,Aguascalientes,Aguascalientes
PREM90100112,Aguascalientes,Aguascalientes
PREM90200111,Baja California,Ensenada
PREM90200211,Baja California,Mexicali
PREM90200511,Baja California,Playas de Rosarito
PREM90300311,Baja California Sur,La Paz
PREM90400211,Campeche,Campeche
PREM90501811,Coahuila de Zaragoza,Monclova
PREM90502811,Coahuila de Zaragoza,Sabinas
PREM90503011,Coahuila de Zaragoza,Saltillo
PREM90600211,Colima,Colima
PREM90600712,Colima,Manzanillo
PREM90600713,Colima,Manzanillo
PREM90600722,Colima,Manzanillo
PREM90600723,Colima,Manzanillo
PREM90708911,Chiapas,Tapachula
PREM90710111,Chiapas,Tuxtla Gutiérrez
PREM90801911,Chihuahua,Chihuahua
PREM90803711,Chihuahua,Juárez
PREM90900612,Ciudad de México,Iztacalco
PREM90901011,Ciudad de México,Álvaro Obregón
PREM90901611,Ciudad de México,Miguel Hidalgo
PREM90901612,Ciudad de México,Miguel Hidalgo
PREM91000511,Durango,Durango
PREM91000712,Durango,Gómez Palacio
PREM91100711,Guanajuato,Celaya
PREM91101711,Guanajuato,Irapuato
PREM91102011,Guanajuato,León
PREM91102711,Guanajuato,Salamanca
PREM91200111,Guerrero,Acapulco de Juárez
PREM91203511,Guerrero,Iguala de la Independencia
PREM91304811,Hidalgo,Pachuca de Soto
PREM91304821,Hidalgo,Pachuca de Soto
PREM91307611,Hidalgo,Tula de Allende
PREM91412011,Jalisco,El Salto
PREM91412011,Jalisco,Zapopan
PREM91412012,Jalisco,Zapopan
PREM91510431,México,Tlalnepantla de Baz
PREM91510611,México,Toluca
PREM91605211,Michoacán de Ocampo,Lázaro Cárdenas
PREM91605212,Michoacán de Ocampo,Lázaro Cárdenas
PREM91608811,Michoacán de Ocampo,Morelia
PREM91610211,Michoacán de Ocampo,Uruapan
PREM91610811,Michoacán de Ocampo,Zamora
PREM91700611,Morelos,Ayala
PREM91700611,Morelos,Cuautla
PREM91700711,Morelos,Cuernavaca
PREM91801711,Nayarit,Tepic
PREM91900912,Nuevo León,Cadereyta Jiménez
PREM91904811,Nuevo León,Santa Catarina
PREM92007911,Oaxaca,Salina Cruz
PREM92007912,Oaxaca,Salina Cruz
PREM92040911,Oaxaca,Santa María del Tule
PREM92111411,Puebla,Puebla
PREM92114911,Puebla,Santiago Miahuatlán
PREM92201411,Querétaro,Querétaro
PREM92401312,San Luis Potosí,Ciudad Valles
PREM92402011,San Luis Potosí,Matehuala
PREM92402813,San Luis Potosí,San Luis Potosí
PREM92500111,Sinaloa,Ahome
PREM92500112,Sinaloa,Ahome
PREM92500611,Sinaloa,Culiacán
PREM92501211,Sinaloa,Mazatlán
PREM92501212,Sinaloa,Mazatlán
PREM92501511,Sinaloa,Salvador Alvarado
PREM92602911,Sonora,Guaymas
PREM92603011,Sonora,Hermosillo
PREM92603611,Sonora,Magdalena
PREM92603612,Sinaloa,Ahome
PREM92700411,Tabasco,Centro
PREM92802111,Tamaulipas,El Mante
PREM92802711,Tamaulipas,Nuevo Laredo
PREM92803221,Tamaulipas,Reynosa
PREM92804111,Tamaulipas,Victoria
PREM93003911,Veracruz de Ignacio de la Llave,Coatzacoalcos
PREM93003912,Veracruz de Ignacio de la Llave,Coatzacoalcos
PREM93008511,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
PREM93008511,Veracruz de Ignacio de la Llave,Orizaba
PREM93008711,Veracruz de Ignacio de la Llave,Xalapa
PREM93010811,Veracruz de Ignacio de la Llave,Minatitlán
PREM93012811,Veracruz de Ignacio de la Llave,Perote
PREM93013111,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo
PREM93017411,Veracruz de Ignacio de la Llave,Tierra Blanca
PREM93018911,Veracruz de Ignacio de la Llave,Tuxpan
PREM93019311,Veracruz de Ignacio de la Llave,Veracruz
PREM93019312,Veracruz de Ignacio de la Llave,Veracruz
PREM93019313,Veracruz de Ignacio de la Llave,Veracruz
PREM93105911,Yucatán,Progreso
PREM93110111,Yucatán,Mérida
PREMH0900511,Ciudad de México,Gustavo A. Madero
PREMH1903311,Nuevo León,Linares
PREMH2800911,Tamaulipas,Ciudad Madero
PREMH2801911,Tamaulipas,Llera
PREMH2804111,Tamaulipas,Victoria
PREMH3019311,Veracruz de Ignacio de la Llave,Medellín de Bravo
PREMH3019311,Veracruz de Ignacio de la Llave,Veracruz
PREN41102711,Guanajuato,Salamanca
PREN42602911,Sonora,Guaymas
PREN43002812,Veracruz de Ignacio de la Llave,Tuxpan
PREN43010811,Veracruz de Ignacio de la Llave,Minatitlán
PREN43013111,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo
PREN43013121,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo
PREN43018911,Veracruz de Ignacio de la Llave,Tuxpan
PREN80200511,Baja California,Playas de Rosarito
PREN81904811,Nuevo León,Santa Catarina
PREN82007912,Oaxaca,Salina Cruz
PREN82800911,Tamaulipas,Ciudad Madero
PREN83011514,Veracruz de Ignacio de la Llave,Nogales
PREN83011514,Veracruz de Ignacio de la Llave,Xalapa
PREQX0400211,Campeche,Campeche
PRERP0600711,Colima,Manzanillo
PRERP2602911,Sonora,Guaymas
PRERP3010811,Veracruz de Ignacio de la Llave,Minatitlán
PRFML2803211,Tamaulipas,Reynosa
PRH1403900553,Jalisco,Guadalajara
PRH1503300091,México,Ecatepec de Morelos
PRH1503300333,México,Ecatepec de Morelos
PRH5Q1503311,México,Ecatepec de Morelos
PRI1404700010,Jalisco,Jamay
PRI1405300097,Jalisco,Lagos de Moreno
PRI1409700462,Jalisco,Tlajomulco de Zúñiga
PRI1510601288,México,Toluca
PRI2402800897,San Luis Potosí,San Luis Potosí
PRI2A1506211,México,Ocoyoacac
PRI5U1409811,Jalisco,San Pedro Tlaquepaque
PRI7T3019311,Veracruz de Ignacio de la Llave,Veracruz
PRI8L1506211,México,Ocoyoacac
PRIMB1100711,Guanajuato,Celaya
PRM6T0502711,Coahuila de Zaragoza,Ramos Arizpe
PRM6T1510411,México,Tlalnepantla de Baz
PRMQF0503011,Coahuila de Zaragoza,Saltillo
PRO0200400438,Baja California,Tijuana
PRO1510600289,México,Toluca
PRO1510600722,México,Toluca
PRO1904800175,Nuevo León,Santa Catarina
PRO2300500445,Quintana Roo,Benito Juárez
PRO2402800457,San Luis Potosí,San Luis Potosí
PRO2A1512111,México,Cuautitlán Izcalli
PRO3003900134,Veracruz de Ignacio de la Llave,Coatzacoalcos
PRO3004800053,Veracruz de Ignacio de la Llave,Cosoleacaque
PRO361510611,México,Toluca
PRO361512111,México,Cuautitlán
PRO361512111,México,Cuautitlán Izcalli
PRO5T0900211,Ciudad de México,Azcapotzalco
PRO5T0900311,Ciudad de México,Coyoacán
PRO5T0900611,Ciudad de México,Iztacalco
PRO5T0900711,Ciudad de México,Iztapalapa
PRO5T0901412,Ciudad de México,Benito Juárez
PRO5T0901432,Ciudad de México,Benito Juárez
PRO5T1508811,México,Tenancingo
PRO5V0901311,Ciudad de México,Xochimilco
PRO5X1510411,México,Tlalnepantla de Baz
PRO5X1510412,México,Tlalnepantla de Baz
PRO6A1904811,Nuevo León,Santa Catarina
PRO830900611,Ciudad de México,Iztacalco
PRO8A1510611,México,Toluca
PRO8T1900611,Nuevo León,Apodaca
PRO9M1903911,Nuevo León,El Carmen
PROEA0900211,Ciudad de México,Azcapotzalco
PROEA0900311,Ciudad de México,Coyoacán
PROEA0901411,Ciudad de México,Benito Juárez
PROEA0901421,Ciudad de México,Benito Juárez
PROEA0901431,Ciudad de México,Benito Juárez
PROMB1509111,México,Teoloyucan
PROMB1901811,Nuevo León,García
PROMB2201111,Querétaro,El Marqués
PROMB3012611,Veracruz de Ignacio de la Llave,Paso de Ovejas
PROMP1510611,México,Toluca
PRON60901011,Ciudad de México,Álvaro Obregón
PRS5Q1605311,Michoacán de Ocampo,Morelia
PSA5U1510411,México,Tlalnepantla de Baz
PSE1I1501211,México,Atizapán de Zaragoza
PSEEA1501311,México,Atizapán de Zaragoza
PSF5U1103111,Guanajuato,San Francisco del Rincón
PSI1510601156,México,Toluca
PSI5T0901211,Ciudad de México,Tlalpan
PSIZA1501311,México,Atizapán de Zaragoza
PSL582803211,Tamaulipas,Reynosa
PSL6E1102011,Guanajuato,León
PSLRP1102011,Guanajuato,León
PSM301401311,Jalisco,Atotonilco el Alto
PSM301401312,Jalisco,Atotonilco el Alto
PSM6D1510411,México,Tlalnepantla de Baz
PSO5U1503311,México,Ecatepec de Morelos
PSO7X2802211,Tamaulipas,Matamoros
PSO8Z0200411,Baja California,Tijuana
PSP2107400059,Puebla,Huejotzingo
PSP8A0200411,Baja California,Tijuana
PSWMV1512111,México,Cuautitlán Izcalli
PSWRP1512111,México,Cuautitlán Izcalli
PSY912802211,Tamaulipas,Matamoros
PSY952802211,Tamaulipas,Matamoros
PTA640600911,Colima,Tecomán
PTAMB2800311,Tamaulipas,Altamira
PTASH0300311,Baja California Sur,La Paz
PTC3B0300311,Baja California Sur,La Paz
PTE1412000571,Jalisco,Zapopan
PTE1505100114,México,Lerma
PTE1901200007,Nuevo León,Ciénega de Flores
PTE3F0200211,Baja California,Mexicali
PTE461101711,Guanajuato,Irapuato
PTE582802211,Tamaulipas,Matamoros
PTE582802213,Tamaulipas,Matamoros
PTE582802214,Tamaulipas,Matamoros
PTE5U1510411,México,Tlalnepantla de Baz
PTE7X0803711,Chihuahua,Juárez
PTE9M1505111,México,Lerma
PTEEQ0200411,Baja California,Tijuana
PTEMD1900611,Nuevo León,Apodaca
PTI0707400029,Chiapas,Reforma
PTI1102700059,Guanajuato,Salamanca
PTI1307600040,Hidalgo,Atitalaquia
PTI1307600077,Hidalgo,Tula de Allende
PTI1900900040,Nuevo León,Cadereyta Jiménez
PTI2007900027,Oaxaca,Salina Cruz
PTI2113200020,Puebla,San Martín Texmelucan
PTI2700400511,Tabasco,Centro
PTI2700800037,Tabasco,Huimanguillo
PTI2701200040,Tabasco,Macuspana
PTI2800900063,Tamaulipas,Ciudad Madero
PTI2800900064,Tamaulipas,Ciudad Madero
PTI2803200252,Tamaulipas,Reynosa
PTI2803200259,Tamaulipas,Reynosa
PTI3003900182,Veracruz de Ignacio de la Llave,Coatzacoalcos
PTI3003900340,Veracruz de Ignacio de la Llave,Coatzacoalcos
PTI3003900380,Veracruz de Ignacio de la Llave,Coatzacoalcos
PTI3004800070,Veracruz de Ignacio de la Llave,Cosoleacaque
PTI3004900017,Veracruz de Ignacio de la Llave,Cotaxtla
PTI3010800089,Veracruz de Ignacio de la Llave,Minatitlán
PTI3013100117,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo
PTI3109400002,Yucatán,Tixmehuac
PTI5J1701111,Morelos,Jiutepec
PTM0706500007,Chiapas,Palenque
PTM2402800325,San Luis Potosí,San Luis Potosí
PTMBF0706511,Chiapas,Palenque
PTMMA2201612,Querétaro,San Juan del Río
PTULQ1307621,Hidalgo,Tula de Allende
PTZ8A0803711,Chihuahua,Juárez
PUL561503911,México,Ixtapaluca
PUM5T0200211,Baja California,Mexicali
PVA5Q1412011,Jalisco,Zapopan
PVAAY2300511,Quintana Roo,Benito Juárez
PVE563011811,Veracruz de Ignacio de la Llave,Orizaba
PVGKE2401311,San Luis Potosí,Ciudad Valles
PVGKE2802111,Tamaulipas,El Mante
PVGKE2803821,Tamaulipas,Tampico
PVI5H2110411,Puebla,Nopalucan
PVM2802200034,Tamaulipas,Matamoros
PVM5T2201411,Querétaro,Querétaro
PVM722802211,Tamaulipas,Matamoros
PWM522803211,Tamaulipas,Reynosa
PWM7X0200411,Baja California,Tijuana
PYG562904311,Tlaxcala,Yauhquemehcan
PYO5J1903911,Nuevo León,Monterrey
PYO5J1903912,Nuevo León,Monterrey
PYO5P1904611,Nuevo León,San Nicolás de los Garza
PYT7J0501011,Coahuila de Zaragoza,Frontera
PYT7J0501011,Coahuila de Zaragoza,Monclova
QAL5V0901111,Ciudad de México,Tláhuac
QAM5H1506211,México,Ocoyoacac
QAO1P1509511,México,Tepotzotlán
QAO1P1904611,Nuevo León,San Nicolás de los Garza
QAO2200600138,Querétaro,Corregidora
QAP1510600537,México,Toluca
QAP9M1403911,Jalisco,El Salto
QAPM01510611,México,Toluca
QBAEA1502911,México,Chicoloapan
QBAMB1502911,México,Chicoloapan
QBL5Q1505111,México,Lerma
QCM631103111,Guanajuato,San Francisco del Rincón
QCR1I0100111,Aguascalientes,Aguascalientes
QCT860503011,Coahuila de Zaragoza,Saltillo
QDELQ1102711,Guanajuato,Salamanca
QDEQB1509111,México,Teoloyucan
QEC5M1700711,Morelos,Jiutepec
QEC5M1701111,Morelos,Jiutepec
QEP1506200007,México,Ocoyoacac
QEPAI1506211,México,Ocoyoacac
QFA5T0502711,Coahuila de Zaragoza,Ramos Arizpe
QFA5T0502712,Coahuila de Zaragoza,Ramos Arizpe
QFLEA2802211,Tamaulipas,Matamoros
QFM5T1412011,Jalisco,Zapopan
QFO5N1505711,México,Naucalpan de Juárez
QGC0300800365,Baja California Sur,Los Cabos
QGO631903911,Nuevo León,Monterrey
QIB5Q1510411,México,Tlalnepantla de Baz
QIF5U0803711,Chihuahua,Juárez
QIM642201211,Querétaro,Pedro Escobedo
QKA5H1407011,Jalisco,El Salto
QLI691406611,Jalisco,Poncitlán
QLU1100700148,Guanajuato,Celaya
QLU5P1100711,Guanajuato,Celaya
QLU5P1100751,Guanajuato,Celaya
QMABP0200211,Baja California,Mexicali
QME1509000016,México,Tenango del Valle
QME5T1509011,México,Tenango del Valle
QME5X1102011,Guanajuato,León
QME692800711,Tamaulipas,Camargo
QMO5J1100411,Guanajuato,Apaseo el Alto
QMO5Q1510411,México,Tlalnepantla de Baz
QMTQB1510911,México,Tultitlán
QNO5I1306911,Hidalgo,Tizayuca
QOAML2200611,Querétaro,Corregidora
QPE1904100064,Nuevo León,Pesquería
QPI3104100050,Yucatán,Kanasín
QPIZU2603011,Sonora,Hermosillo
QPL2K1510111,México,Tianguistenco
QPU5U1901811,Nuevo León,García
QQI1I2201111,Querétaro,El Marqués
QQU5E2201111,Querétaro,El Marqués
QRE5I0502311,Coahuila de Zaragoza,Ocampo
QRILY1412011,Jalisco,Zapopan
QRILY142011,Jalisco,Zapopan
QSA690901411,Ciudad de México,Benito Juárez
QSB5T1512111,México,Cuautitlán Izcalli
QSJMB1510411,México,Tlalnepantla de Baz
QSO7S2604311,Sonora,Nogales
QSTMB1102011,Guanajuato,León
QSUMB2111411,Puebla,Puebla
QSX5X1510411,México,Tlalnepantla de Baz
QSXEA1510411,México,Tlalnepantla de Baz
QTL5Q0901111,Ciudad de México,Tláhuac
QTU0501800139,Coahuila de Zaragoza,Monclova
QUG2700400818,Tabasco,Centro
QUI1510901064,México,Tultitlán
QUI1510901065,México,Tultitlán
QUI1900600136,Nuevo León,Apodaca
QUI5I1510911,México,Tultitlán
QUI5I1510912,México,Tultitlán
QUI5I1903911,Nuevo León,Monterrey
QUI5P0200211,Baja California,Mexicali
QUI5W1900611,Nuevo León,Apodaca
