"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"CHT742033911"	"CALES HIDRATADAS DE TEPOSCOLULA S.A. DE C.V."	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"PRODUCCIÓN DE VENTA DE CAL HIDRATADA Y DERIVADOS"	"Despoblado"	"0"	"0"	"17°30'0"""	"97°25'00"""	"CARRETERA PEREZ GASGA KM.10.5"	"."	"."	"CUARTA SECCIÓN"	"SP Y SP TEPOSCOLULA"	"OAXACA"	"San Pedro y San Pablo Teposcolula"	"69500"
"CIC2L3004411"	"CAFÉ INTERNACIONAL DE CORDOBA S. A. DE C. V."	"311923"	"Elaboración de café instantáneo"	"Alimenticio y/o de consumo humano"	"2L"	"Produccion de cafe soluble y productos relacionados"	"Elaboracion de  jarabes. concentrados. cafe tostado y molido. y cafe solubles."		"0"	"0"	"18°52'45"""	"96°55'16"""	"Avenida 1"	"315"		"Zona Industrial"	"Córdoba"	"VERACRUZ"	"Cordoba"	"94690"
"CID3I1300311"	"CORPORACIÓN INDUSTRIAL DELTA S.A. DE C.V."	"313210"	"Fabricación de telas anchas de tejido de trama"	"Textiles, fibras e hilos"	"3I"	"Fabricacion de telas y sus productos"	"Fabricación de Mezcillla"	"Chicavasco"	"505205"	"2236937"	"20°15'20"""	"98°57'27"""	"Carretera Actopan Chicavasco Km 3.50"	"S.N"		"Bothi Baji"	"Chicavasco"	"HIDALGO"	"Actopan"	"42602"
"CIE5J1512111"	"CIEMEX S.A. DE C.V."	"325130"	"Fabricación de pigmentos y colorantes sintéticos"	"Quimica"	"5J"	"Produccion de colorantes y pigmentos"	"PRODUCCIÓN DE COLORANTES Y PIGMENTOS (INCLUYE ORGÁNICOS E INORGÁNICOS, SÓLO CUANDO SE PROD"	"PARQUE INDUSTRIAL CUAMATLA"			19.66401	-99.19381	"TOMAS ALVA EDISON"	"7"		"PARQUE INDUSTRIAL CUAMTLA"	"CUAUTITLAN"	"MEXICO"	"Cuautitlan"	"54730"
"CIIK91801411"	"CONSTRUCTORA INTERNACIONAL DE INFRAESTRUCTURA SA DE CV"	"237999"	"Otras construcciones de ingeniería civil"	"Otros"	"K9"	"Reparacion y mantenimiento de maquinaria y equipo pesado"	"CONSTRUCCION"	"PH ELCAJON"	"0"	"0"	"21°25'41"""	"104°27'14"""	"CAMINO DE ACCESO P.H. ELCAJON KM 42"	"NA"	"NA"	"NA"	"LA YESCA"	"NAYARIT"	"La Yesca"	"0    "
"CIL920803711"	"COMPONENTES DE ILUMINACION S. DE R. L. DE C. V."	"335110"	"Fabricación de focos"	"Equipos y articulos electronicos, electricos y domesticos"	"92"	"Produccion de focos y tubos de iluminacion"	"Ensamble de Balastros, Lamparas y Arrancadores"	"Parque industrial Gema"			31.69168	-106.457	"Magneto"	"1935"		"Independencia"	"Juarez"	"CHIHUAHUA"	"Juarez"	"32648"
"CIM551503311"	"CRISOBA INDUSTRIAL S.A. DE C.V."	"322110"	"Fabricación de pulpa"	"Celulosa y papel"	"55"	"Fabricacion de celulosa"	"ELABORACION DE CELULOSA Y PAPEL"		"676"	"410"	"19°34'35"""	"99°2'1"""	"AVENIDA DE LAS TORRES"	"87"		"JAJALPA"	"ECATEPEC"	"MEXICO"	"Ecatepec de Morelos"	"55090"
"CIM8P0803711"	"COLUMBUS INDUSTRIES MÉXICO S. DE R. L. DE C.V."	"333999"	"Fabricación de otra maquinaria y equipo para la industria en general"	"Articulos y productos metalicos"	"8P"	"Produccion de filtros"	"Manufactura producción ensamble procesamiento de todo tipo de filtros de aire"	"Las Americas"	"0"	"0"	31.61031	-106.37014	"Avenida Independencia"	"2159 L1"		"NA"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32690"
"CIN551503311"	"CRISOBA INDUSTRIAL, S.A. DE C.V."	"322110"	"Fabricación de pulpa"	"Celulosa y papel"	"55"	"Fabricacion de celulosa"	"FABRICACIÓN DE CELULOSA."				19.57786	-99.03407	"AVENIDA DE LAS TORRES"	"187"		"JAJALPA"	"ECATEPEC"	"MEXICO"	"Ecatepec de Morelos"	"55090"
"CIN561605311"	"CRISOBA INDUSTRIAL S.A. DE C.V. PLANTA MORELIA"	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE CELULOSA Y PAPEL."	"INDUSTRIA AISLADA"	"0"	"0"	"19°39'43"""	"101°16'10"""	"DOMICILIO CONOCIDO"	"SN"			"COINTZIO"	"MICHOACAN"	"Morelia"	"58341"
"CIN571904611"	"CARTONPACK INDUSTRIAL SA DE CV"	"322132"	"Fabricación de cartón y cartoncillo a partir de pulpa"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE  LA MICR"		"0"	"0"	"25°42'42.89"""	"100°16'29.95"	"AV ADOLFO LOPEZ MATEOS"	"1006"		"FUTURO NOGALAR"		"NUEVO LEON"	"San Nicolas de los Garza"	"66484"
"CIN7I1902611"	"CINTACERO S.A. DE C.V."	"331111"	"Complejos siderúrgicos"	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"Recalibración de cintas de acero"	"Parque Industrial Promofisa"	"379611.39"	"2843627"	"25°42'23.47"""	"100°11'58.19"""	"La Excelencia No. 300"	"300"		"Parque Industrial Promofisa"	"Guadalupe"	"NUEVO LEON"	"Guadalupe"	"67110"
"CINLK2114011"	"CIPSA INDUSTRIAS S.A. DE C.V."	"333999"	"Fabricación de otra maquinaria y equipo para la industria en general"	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACIÓN DE MAQUINARIA LIGERA PARA LA CONSTRUCCIÓN"		"0"	"0"	"19°4'26"""	"98°15'27"""	"CARR. FEDERAL MÉXICO PUEBLA KM 126.5"	"KM 126.5"		"MOMOXPAN"	"MOMOXPAN"	"PUEBLA"	"San Pedro Cholula"	"72760"
"CINMC2402811"	"CORAL INTERNACIONAL, S.A. DE C.V."	"311222"	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"PRODUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI"	"ZONA INDUSTRIAL PRIMERA SECCION"			22.0956	-100.91379	"AV. PLANEACIÓN"	"285"		"ZONA INDUSTRIAL PRIMERA SECCION"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"CIT2M3016011"	"CITROFRUT S.A. DE C.V."	"311930"	"Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas"	"Alimenticio y/o de consumo humano"	"2M"	"Produccion de concentrados para preparar bebidas"	"PROCESO DE CÍTRICOS Y OTRAS FRUTAS ELABORACIÓN DE JUGOS CONCENTRADOS ACEITES Y CÁSCARAS"		"0"	"0"	"20°54'26"""	"97°41'7"""	"Av. Garizurieta"	"912"		"Gabino Gonzalez"	"Alamo Temapache"	"VERACRUZ"	"Temapache"	"92730"
"CIT641600611"	"CITROLIM  S.A  DE C.V."	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"64"	"Produccion de aceites esenciales"	"EXTRACCION DE ACEITE ESENCIAL Y JUGO DE LIMON"	"EN LAS AFUERAS DEL POBLADO"			"19°5'29"""	"102°26'31"""	"KM 8.0  CARRETERA APATZINGAN  AGUILILLA"	"SN"		"SIN NOMBRE"	"APATZINGAN"	"MICHOACAN"	"Apatzingan"	"0    "
"CIV7M1502512"	"CONSORCIO INDUSTRIAL VALSA, S.A. DE C.V. PLANTA DE EXTRUSIÓN"	"331490"	"Laminación secundaria de otros metales no ferrosos"	"Metalurgica (incluye la siderurgica)"	"7M"	"Laminacion de otros metales no ferrosos"	"EXTRUSIÓN DE ALUMINIO"				"19°14'49"""	"0.98°52'52"""	"BLVD. ARTURO MONTIEL ROJAS"	"15"		"FRACCIONAMIENTO INDUSTRIAL LOS CIPRESES"	"CHALCO"	"MEXICO"	"Chalco"	"56600"
"CJU2J0803711"	"CONFECCIONES DE JUAREZ  S.A.DE C.V."	"311340"	"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate"	"Alimenticio y/o de consumo humano"	"2J"	"Produccion de dulces y caramelos"	"Fabricacion de Dulces"	"NORTH GATE"			31.64628	-106.45234	"ISHIKAWA"	"9040"		"P Ind. North Gate"	"Chihuahua"	"CHIHUAHUA"	"Juarez"	"32675"
"CLA740503511"	"CALERAS DE LA LAGUNA S.A. DE C.V."	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"PRODUCCIÓN DE CAL"		"0"	"0"	"25°30'30"""	"103°25'44"""	"Avenida Cuarta y Calle Dieciseis"	"Sin Numero"		"Vicente Guerrero"	"Torreón"	"COAHUILA"	"Torreon"	"27380"
"CLA9B2802211"	"CONTROLES LATINOAMERICANOS, S. DE R.L. DE C.V."	"335210"	"Fabricación de enseres electrodomésticos menores"	"Articulos y productos compuestos de diferentes materiales"	"BC"	"Fabricacion de productos electrodomesticos"	"Ensamble y Fabricación de Productos Electrodomesticos"	"Parque Industrial Cylsa"	"0"	"0"	"25°51'8"""	"97°28'7"""	"Lauro Villar"	"900"		"Parque Industrial Cylsa"	"H Matamoros"	"TAMAULIPAS"	"Matamoros"	"87470"
"CLO9M1306311"	"CRISTAL LAMINADO O TEMPLADO S.A. DE C.V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION Y VENTA DE PARABRISAS"	"PARQUE INDUSTRIAL TEPEJI"	"0"	"0"	"19°53'34"""	"99°20'11"""	"LATERAL NORTE AUTOPISTA"	"19"	"128"	"PARQUE IND. TEPEJI"	"TEPEJI DEL RIO"	"HIDALGO"	"Tepeji del Rio de Ocampo"	"42850"
"CLRAD2804011"	"CENTRAL LOMAS DE REAL S.A. DE C.V."	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES"				"25°47'54"""	"97°46'32"""	"CARRETERA ANAHUAC MATAMOROS"	"KM 3.2"		"ANAHUAC"	"A 2 KM DEL POBLADO DE  ANAHUAC"	"TAMAULIPAS"	"Valle Hermoso"	"87300"
"CMA2M2900611"	"CEBADAS Y MALTAS, S.A. DE C.V."	"311215"	"Elaboración de malta"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"ELABORACION DE MALTA PARA LA INDUSTRIA CERVECERA"	"ZONA INDUSTRIAL"			"19°34'20"""	"98°34'30"""	"AV. PABLO DIEZ"	"1"		"INDUSTRIAL"	"CALPULALPAN"	"TLAXCALA"	"Calpulalpan"	"90200"
"CMA6H2802211"	"CEPILLOS DE MATAMOROS S.A. DE C.V."	"326194"	"Fabricación de otros productos de plástico de uso industrial sin reforzamiento"	"Quimica"	"MA"	"Fabricacion de productos moldeados con diversas resinas "	"FABRICACIÓN DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS"				"25°53'31"""	"-97°30'0"""	"AV.  LAURO VILLAR KM.4"	"135"	"SN"	"MEXICO AGRARIO"	"H MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87440"
"CMA8N2802211"	"CONTROLES DE MATAMOROS S. DE R.L. DE C.V."	"333411"	"Fabricación de equipo de aire acondicionado y calefacción"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"Ensamble y fabricación de productos electrodomesticos"	"Parque Industrial Cylsa"			"25°51'12"""	"97°28'4"""	"Lauro Villar Km 4."	"1064"		"Parque Industrial Cylsa"	"Matamoros"	"TAMAULIPAS"	"Matamoros"	"87479"
"CMAT00702711"	"COMISION MEXICO AMERICANA PARA LA ERRADICACION DEL GUSANO BARRENADOR DEL GANADO"	"112999"	"Explotación de otros animales"	"Otros"	"T0"	"Control de ejemplares de especies perjudiciales"	"PRODUCCION DE MOSCAS ESTERILES DEL GUSANO BARRENADOR DEL GANADO"				"16°43'28"""	"93°1'42"""	"KM. 2 CARRETERA A LA ANGOSTURA"	"SN"	"SN"	"RIBERA PLAYA VISTA"	"CHIAPA DE CORZO"	"CHIAPAS"	"Chiapa de Corzo"	"29160"
"CMB110600711"	"CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA SA DE CV"	"212210"	"Minería de hierro"	"Metalurgica (incluye la siderurgica)"	"11"	"Mineria de hierro"	"MINERÍA DE HIERRO (SÓLO INCLUYE BENEFICIO)."	"PUERTO"			19.08463	-104.27707	"AVENIDA DEL TRABAJO"	"1000"		"EX EJIDO TAPEIXTLES"	"MANZANILLIO"	"COLIMA"	"Manzanillo"	"28876"
"CMC570803711"	"CORRMEX CIUDAD JUAREZ C.A DE C.V"	"322132"	"Fabricación de cartón y cartoncillo a partir de pulpa"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE  LA MICR"	"PARQUE INDUSTRIAL AEROPUERTO"	"0"	"0"	31.63692	-106.44002	"CARRETERA PANAMERICANA KM 18.5"	"9031"	"B"	"PARQUE INDUSTRIAL AEROPUERTO"	"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32690"
"CME111000511"	"CERRO DE MERCADO S.A DE C.V."	"212210"	"Minería de hierro"	"Metalurgica (incluye la siderurgica)"	"11"	"Mineria de hierro"	"EXTRACCION Y BENEFICIO DE MINERAL DE FIERRO"		"533056.73"	"2660193.79"	24.04837	-104.66907	"DOMICILIO CONOCIDO"	"SN"		"SN"	"DURANGO"	"DURANGO"	"Durango"	"34127"
"CME3A3011811"	"COATS MÉXICO S.A. DE C.V. PLANTA ORIZABA"	"313112"	"Preparación e hilado de fibras blandas naturales"	"Textiles, fibras e hilos"	"3A"	"Fabricacion de productos y articulos de fibras naturales"	"FABRICACIÓN Y COMERCIALIZACIÓN DE HILO"		"0"	"0"	"18°50'23"""	"0.97°4'38"""	"KM 274 AUTOPISTA MÉXICO VERACRUZ"	"274"		"JALAPILLA"		"VERACRUZ"	"Orizaba"	"94390"
"CME5H1404411"	"CYTEC DE MEXICO S.A DE C.V."	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS."				"20°21'45"""	"103°9'25"""	"Km. 40 carretera Guadalajara La Barca"	"Ninguno"		"Ninguno"	"Atequiza"	"JALISCO"	"Ixtlahuacan de los Membrillos"	"45860"
"CME5J1102811"	"CLARIANT MEXICO S.A. DE C.V."	"325130"	"Fabricación de pigmentos y colorantes sintéticos"	"Quimica"	"5J"	"Produccion de colorantes y pigmentos"	"PRODUCCION DE COLORANTES Y PIGMENTOS"				20.2039	-100.88325	"JOSE MARIA MORELOS"	"101"		"LA ESPERANZA"	"SALVATIERRA"	"GUANAJUATO"	"Guanajuato"	"38900"
"CME5J1505711"	"CLARIANT MÉXICO S.A. DE C.V. SITIO NAUCALPAN"	"541380"	"Laboratorios de pruebas"	"Otros"	"TS"	"Laboratorios de analisis de control de calidad de productos, substancias y materiales"	"Oficinas Administrativas laboratorio de análisis de producción y extrusión de plásticos"	"El Conde"	"0"	"0"	"19°29'36.03"""	"99°13'53.33"""	"Blv. Toluca"	"46"		"El Conde"	"Edo de México"	"MEXICO"	"Naucalpan de Juarez"	"53500"
"CME641301011"	"CARGILL DE MÉXICO, S.A. DE C.V."	"311222"	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"64"	"Produccion de aceites esenciales"	"PRODUCCIÓN DE ACEITES COMESTIBLES"	"PARQUE INDUSTRIAL ATITALAQUIA"			20.03706	-99.24366	"KM 24 CARRETERA TULA JOROBAS"	"55"		"PARQUE INDUSTRIAL ATITALAQUIA"	"ATITALAQUIA"	"HIDALGO"	"Atitalaquia"	"42970"
"CME6Y2802221"	"CORECOMPOSITES DE MEXICO, S. DE R.L. DE C.V."	"327214"	"Fabricación de fibra de vidrio"	"Vidrio"	"6Y"	"Produccion de fibra y lana de vidrio"	"PRODUCCIÓN DE FIBRA Y LANA DE VIDRIO (INCLUYE SUS PRODUCTOS CUANDO SE ELABORA LA FIBRA O L"	"Parque Industrial del Norte"	"0"	"0"	"25°52'4"""	"97°30'10"""	"Av. Uniones"	"SN"		"Parque Industrial"	"Matamoros"	"TAMAULIPAS"	"Matamoros"	"87316"
"CME730503511"	"CEMEX MÉXICO, S.A. DE C.V"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"FABRICACIÓN Y COMERCIALIZACIÓN DE CEMENTO"				"25°29'9"""	"0.103°23'53"""	"CARRETERA 30 KM 3.5"	"NA"		"FRACCIONAMIENTO LORETO"	"TORREÓN"	"COAHUILA"	"Torreon"	"27000"
"CME731302911"	"CEMEX MÉXICO S.A. DE C.V. PLANTA HUICHAPAN"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de Cemento Hidráulico"	"Ejido de Maney"	"0"	"0"	"20°23'7"""	"99°41'4"""	"Rancho La Sala Domicilio Conocido"	"Sin numero"		"Ejido de Maney"	"Huichapan"	"HIDALGO"	"Huichapan"	"42400"
"CME731409811"	"CEMEX  MEXICO S.A DE C.V.         PLANTA GUADALAJARA"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO."				20.60334	-103.34302	"Av. Gobernador Curiel"	"5300"		"Las Juntas"	"Tlaquepaque"	"JALISCO"	"Tlaquepaque"	"44980"
"CME731412111"	"CEMEX MEXICO S.A. DE C.V. PLANTA ZAPOTILTIC"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de Cemento Hidráulico."	"Zona despoblada a 3 Km de Zapotiltic Jalisco"			"19°40'16"""	"103°22'25"""	"Carretera Zapotiltic a Tamazula Km 4.5"	"0"			"Zapotiltic"	"JALISCO"	"Zapotiltic"	"49600"
"CME731510414"	"CEMEX MEXICO S.A. DE C.V. PLANTA BARRIENTOS"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN Y VENTA DE CEMENTO HIDRÁULICO"	"PARQUE INDUSTRIAL BARRIENTOS"			19.5753	-99.20186	"AVENIDA GUSTAVO BAZ"	"4500"		"SAN PEDRO BARRIENTOS"	"TLALNEPANTLA DE BAZ"	"MEXICO"	"Tlalnepantla de Baz"	"54110"
"CME731903911"	"CEMEX MEXICO S.A. DE C.V. PLANTA MONTERREY"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO HIDRÁULICO"				"25°41'52.96"""	"100°17'52.14"""	"AV. INDEPENDENCIA"	"901"	"A"	"CEMENTOS"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64520"
"CME731904721"	"CEMEX MÉXICO S.A DE C.V PLANTA HIDALGO"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO HIDRÁULICO"				"25º58'35.9"""	"100º27'18.38"""	"GALEANA"	"300"		"CENTRO"	"HIDALGO"	"NUEVO LEON"	"Hidalgo"	"65600"
"CME732104011"	"CEMEX MEXICO S.A DE C.V PLANTA TEPEACA"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO"	"A LAS AFUERAS DE LA CIUDAD"			"19°5'23"""	"97°57'52"""	"EX HACIENDA SAN LORENZO SIN NUMERO"	"NA"	"NA"	"NA"		"PUEBLA"	"Cuautinchan"	"75220"
"CME732401321"	"CEMEX MEXICO S.A. DE C.V. PLANTA VALLES"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO HIDRAULICO"				"21°59'3"""	"98°57'54"""	"Carretera VallesTampico km. 5.5"	"NA"		"NA"	"Ciudad Valles"	"SAN LUIS POTOSI"	"Ciudad Valles"	"79000"
"CME732404011"	"CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO HIDRAULICO"	"EJIDO"			"22°2'40"""	"98°52'7"""	"FRACCIÓN LAS PALMAS"	"SIN No"			"TAMUIN"	"SAN LUIS POTOSI"	"Tamuin"	"79200"
"CME732603011"	"CEMEX MEXICO S.A. DE C.V. PLANTA YAQUI"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCIÓN DE CEMENTO."	"LA PLANTA SE ENCUENTRA 17.5 KM DE LA MANCHA URBANA"			"28°55'0"""	"110°50'0"""	"CARRETERA A LA COLORADA KM 17.5"	"NA"			"LA COLORADA"	"SONORA"	"La Colorada"	"85540"
"CME733012311"	"CEMEX MEXICO S.A. DE C.V."	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Almacenamiento y Distribución de Cemento y Clinker y Materiales para la Construcción"	"Parque Indutrial Tampico Pánuco"	"0"	"0"	"22°19'3"""	"98°20'10"""	"Carretera Tampico Pánuco"	"Km. 5.0"		"El Prieto"	"Moralillo"	"VERACRUZ"	"Panuco"	"89000"
"CME733105011"	"CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCION DE CEMENTO HIDRAULICO"				"20°56'33"""	"89°39'50"""	"Km. 6 Carretera Merida Uman"	"Sin No."		"Aviacion"	"Merida"	"YUCATAN"	"Merida"	"97178"
"CME7N0900211"	"COBRE DE MEXICO, S.A. DE C.V."	"331411"	"Fundición y refinación de cobre"	"Metalurgica (incluye la siderurgica)"	"7N"	"Afinacion y refinacion de cobre"	"REFINACIÓN ELECTROLITICA DE COBRE"				19.45942	-99.17387	"PONIENTE 44"	"3310"		"SAN SALVADOR XOCHIMANCA"		"DISTRITO FEDERAL"	"Azcapotzalco"	"02870"
"CME7T2802211"	"CASTLIGHT DE MEXICO, S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FABRICACION DE POSTES Y COMPONENTES DE ILUMINACION."				"25°50'16"""	"97°26'26"""	"PONIENTE 2"	"SN"		"CIUDAD INDUSTRIAL"	"MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87499"
"CME7X1101712"	"COLLIS DE MEXICO S DE R.L. DE C.V."	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE PARRILLAS Y ACCESORIOS DE ELECTRODOMESTICOS"	"PARQUE INDUSTRIAL LAS MALVAS"	"0"	"0"	"20°40'37"""	"101°17'41"""	"CALLE A SAN JOSE DE MARAÑON"	"311"		"PARQUE LAS MALVAS"	"LAS MALVAS"	"GUANAJUATO"	"Irapuato"	"36547"
"CME8A0200211"	"CROMSA MEXICALI S. A. DE C. V."	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"Recubrimiento de metales con procesos electrolíticos"		"0"	"0"	"32°36'25"""	"115°23'40"""	"Calle Cuarta"	"300"		"Gonzalez Ortega"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21600"
"CME8A0200221"	"CROMSA MEXICALI S. A. DE C. V. SUCURSAL SATURNO"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"Recubrimiento de metales con procesos electroliticos"	"Parque Industrial Mexicali I"	"0"	"0"	"32°40'5"""	"115°24'38"""	"Saturno"	"31"		"Parque Industrial Mexicali I"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21210"
"CME8A2111411"	"CROMADORA METALICA, S.A. DE C.V."	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA"				"19°3'19"""	"98°12'52"""	"10 Poniente"	"2505"		"Amor"	"Puebla"	"PUEBLA"	"Puebla"	"72140"
"CME8J1904811"	"CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA"	"333920"	"Fabricación de maquinaria y equipo para levantar y trasladar"	"Automotriz"	"8J"	"Produccion de maquinaria para transportar y levantar"	"PRODUCCIÓN DE MAQUINARIA PARA TRANSPORTAR Y LEVANTAR (SI INCLUYE PROCESOS TÉRMICOS O DE FU"	"Carretera Estatal"			"25°43'1.76"""	"100°31'7.29"""	"Carretera a Villa de García Km. 4.5 SN"	"sn"			"Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66351"
"CME8L1505111"	"CLEVITE DE MÉXICO S. A. DE C. V"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de partes automotrices"	"Parque Industrial Lerma"	"2260944"	"2420676"	19.29451	-99.53241	"Avenida Santa Rosa"	"265"	"18 al 21"	"Parque Industrial Lerma"	"Lerma"	"MEXICO"	"Lerma"	"52000"
"CME8P1902611"	"CUNO MÉXICO S. DE R.L. DE C.V."	"332710"	"Maquinado de piezas metálicas para maquinaria y equipo en general"	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"ENSAMBLE DE FILTROS PARA REFRIGERADORES"	"PARQUE INDUSTRIAL KALOS GUADALUPE"	"0"	"0"	"25°39'51.48"""	"100°09'35.90"""	"FEBE"	"204"			"GUADALUPE"	"NUEVO LEON"	"Guadalupe"	"67110"
"CME910803731"	"CHERRY DE MEXICO S.A. DE C.V"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE Y REPARACION DE INTERRUPTORES ELECTRICOS  INDUSTRIALES Y AUTOMOTRICES."	"PARQUE INDUSTRIAL INTERMEX"	"368809.24"	"3500038.23"	31.6298	-106.38335	"AVENIDA. VALLE DE LOS CEDROS"	"1650"		"PARQUE IND. INTERMEX"	"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32690"
