"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"APA7Q1505111"	"ANDAMIOS  Y  PARARRAYOS  S.A.  DE   C.V."	331310	"Industria básica del aluminio."	"Metalurgica (incluye la siderurgica)"	"7Q"	"Afinacion y laminacion de aluminio"	"FABRICACION   Y   ENSAMBLE   DE   ANDAMIOS   Y   PARARRAYOS"	"PARQUE  INDUSTRIAL  LERMA  ESTADO  DE  MEXICO"			"19°17'16.00"""	"99°30'34.00"""	"CIRCUITO  DE  LA  INDUSTRIA  ORIENTE"	"MZA.  2 L. 15 Y16"	"MZA.  2"	"PARQUE  INDUSTRIAL"	"LERMA   DE   VILLADA"	"MEXICO"	"Lerma"	"52000"
"APC252115611"	"AVICULTORES Y PRODUCTORES EL CALVARIO S.A. DE C.V."	311222	"Elaboración de aceites y grasas vegetales comestibles."	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"PRODUCCION DE PASTA DE SOYA EXTRACTADA Y ACEITES VEGETALES"				"18°11'55"""	"97°19'54"""	"KM 8.5 CARRETERA TEHUACAN-TEOTITLAN"	"SN"		"SAN PABLO TEPETZINGO"		"PUEBLA"	"Tehuacan"	"75859"
"API831306611"	"ALAMBRES PROCESADOS INDUSTRIALES S.A. DE C.V."	332720	"Fabricación de tornillos, tuercas, remaches y similares."	"Articulos y productos metalicos"	"83"	"Produccion de tornillos, clavos, tuercas y similares"	"ELABORACIÓN DE TORNILLOS TUERCAS Y COMPRA VENTA DE TODO TIPO DE ARTICULOS DE FERRETERIA"		0	0	"19°53'0"""	"98°49'9"""	"BELISARIO DOMINGUEZ"	"32"		"BARRIO SAN JERONIMO"	"VILLA DE TEZONTEPEC"	"HIDALGO"	"Villa de Tezontepec"	"43880"
"APM6E1902111"	"ALCAN PACKAGING MEXICO S.A DE C.V PLANTA MONTERREY"	326193	"Fabricación de envases y contenedores de plástico para embalaje con y sin reforzamiento."	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"VENTA  FABRICACION E IMPRESION DE EMPAQUE FLEXIBLE"	"PARQUE INDUSTRIAL ESCOBEDO"	0	0	"25°48'5.46"""	"100°20'49.50"""	"AV. INDUSTRIA ELECTRONICA"	"400"		"PAR. IND. ESCOBEDO"	"GRAL ESCOBEDO"	"NUEVO LEON"	"Gral.  Escobedo"	"66050"
"APM9U0803711"	"ANSELL PERRY DE MEXICO S.A DE C.V"	339999	"Otras industrias manufactureras."	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"MANUFACTURAS DE GUANTES DE ALGODON Y RECUBRIMIENTOS DE LATEX PLASTICO NITRILO PVC Y VELCRO"	"PARQUE INDUSTRIAL ANTONIO J. BERMUDEZ"			31.62695	-106.34988	"ISAAC NEWTON"	"1650"		"P.IND A. J BERMUDEZ"	"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32470"
"APMMB0900711"	"Alta Pureza Maquiladora S.A. de C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"				"0.99°6'27"""	"19°21'55"""	"Calle 10"	"123"	"C"	"Granjas San Antonio"		"DISTRITO FEDERAL"	"Iztapalapa"	"09070"
"APO132803211"	"APOMEX S.A. DE C.V."	212292	"Minería de mercurio y antimonio."	"Metalurgica (incluye la siderurgica)"	"13"	"Mineria de mercurio y antimonio"	"Produccion Fabricacion Ensamble Combinacion y Mezcla de Productos de Antimonio."		2915886	306265.991	"26°21'47"""	"98°56'14"""	"Carretera Riberena Km. 78"	"Km. 78"		"Guardados de Abajo"	"Cd Camargo"	"TAMAULIPAS"	"Camargo"	"88450"
"APO5S1903911"	"AKRA POLYESTER S.A DE C.V."	325220	"Fabricación de fibras químicas."	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"PRODUCCIÓN DE FIBRAS Y FILAMENTOS SINTÉTICOS Y ARTIFICIALES (SÓLO SI  INVOLUCRA REACCIÓN Q"	"COMPLEJO INDUSTRIAL RUIZ CORTINES"			"25°42'29.61"""	"100°20'0.49"""	"ADOLFO RUÍZ CORTÍNES"	"SN"		"PEDRO LOZANO"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64400"
"APQ5X1510411"	"ADHESIVOS Y PRODUCTOS QUIMICOS INDUSTRIALES, S. A."	325520	"Fabricación de adhesivos."	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"PRODUCCIÓN DE SELLADORES ASFALTICOS Y PINTURAS ACUOSAS"	"FRACCIONAMIENTO INDUSTRIAL SAN RAFAEL"			19.55711	-99.19382	"AV. HIDALGO"	"357"		"SAN RAFAEL"	"MEXICO"	"MEXICO"	"Tlalnepantla de Baz"	"54120"
"APR1Y1610811"	"ALIMENTOS PROFUSA S.A DE C.V"	311411	"Congelación de frutas y verduras."	"Alimenticio y/o de consumo humano"	"1Y"	"Congelacion de productos alimenticios"	"PROCESADORA DE FRUTAS"	"FUERA DE LA ZONA URBANA"	784200	2213750	"20°0'0"""	"102°17'0"""	"KM 2 CARRETERA ZAMORA LA BARCA"	"SN"		"SN"	"ZAMORA"	"MICHOACAN"	"Zamora"	"59610"
"APR5Q2201611"	"A P Resinas S.A. de C.V. CPM"	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Producción de Resinas Sintéticas (Incluye Plastificantes)"	"Nuevo Parque Industrial"	0	0	20.37329	-99.9685	"Norte 4"	"3"		"Nuevo Parque Industrial"	"San Juan del Río"	"QUERETARO"	"San Juan del Rio"	"76809"
"APRLY1306911"	"Alfa Procesos, S.A de C.V"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS."	"Parque Industrial"			"19°49'44"""	"98°58'34"""	"Norte 2  Eje Oriente y Poniente"	"1"	"10"	"Zona Industrial Tizayuca"	"Tizayuca"	"HIDALGO"	"Tizayuca"	"43800"
"AQP642402811"	"AROMATICOS QUIMICOS POTOSINOS S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"64"	"Produccion de aceites esenciales"	"PRODUCCIÓN DE ACEITES ESENCIALES"				"22°6'27"""	"100°54'10"""	"EJE 118"	"225"		"ZONA INDUSTRIAL"	"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"ARB9M1100711"	"ARBOMEX, S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	"CIUDAD INDUSTRIAL CELAYA"			20.556	-100.81394	"AVENIDA NORTE 7"	"102"		"CIUDAD INDUSTRIAL"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38010"
"ARG2G2804311"	"CIA AZUCARERA DEL RIO GUAYALEJO S.A DE C.V."	311311	"Elaboración de azúcar de caña."	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACIÓN DE AZUCAR REFINADO ALCOHOL Y MIELES"				"22°57'32"""	"98°57'44"""	"KM. 8 CARRETERA Y DE  XICOTENCATL"	"NA"		"EL INGENIO"	"XICOTENCATL"	"TAMAULIPAS"	"Xicotencatl"	"89750"
"ARM9R0100111"	"Automotive Remanufacturers de México S. de R.L. de C.V."	333610	"Fabricación de motores de combustión interna, turbinas y transmisiones."	"Automotriz"	"9I"	"Produccion de motores automotrices a gasolina y diesel"	"REMANUFACTURA DE MOTORES A GASOLINA"	"CIUDAD INDUSTRIAL"	0	0	"21°51'30"""	"102°17'0"""	"ROBERTO DÍAZ RODRÍGUEZ"	"111"		"CIUDAD INDUSTRIAL"		"AGUASCALIENTES"	"Aguascalientes"	"20290"
"ARN911904611"	"Arnecom S.A. de C.V. División Instrumentos"	336320	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación y venta de instrumentos automotrices"		0	0	"25°43'35.51"""	"100°14'56.58"""	"Antiguo Camino Real a Apodaca"	"790"		"Tacuba"	"San Nicolás de los Garza"	"NUEVO LEON"	"San Nicolas de los Garza"	"66470"
"ARN9M0706111"	"ARNECOM SA DE CV   PLANTA 5 OCOZOCOAUTLA"	336320	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"PRODUCCIÓN DE ARNESES AUTOMOTRICES Y COMPONENTES"		0	0	"16°46'8"""	"93°22'59"""	"CARRETERA OCOZOCOAUTLA A PICPAC KM 0.450"	"SN"	"NA"	"OCOZOCOAUTLA"	"OCOZOCOAUTLA DE ESPINOZA"	"CHIAPAS"	"Ocozocoautla de Espinosa"	"29140"
"ARN9M0710111"	"ARNECOM SA DE CV   MATRIZ"	336320	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"PRODUCCIÓN DE ARNESES AUTOMOTRICES Y COMPONENTES"		0	0	"16°45'57"""	"93°11'35"""	"BOULEVARD BELISARIO DOMINGUEZ"	"4300"	"NA"	"PLAN DE AYALA"		"CHIAPAS"	"Tuxtla Gutierrez"	"29010"
"AROLM0900711"	"AMERICAN ROLLS.A DE C.V"	327999	"Fabricación de otros productos a base de minerales no metálicos."	"Asbesto"	"LM"	"Autopartes para transportes fabricadas con asbesto"	"PRODUCCION DE PARTES PARA EL SISTEMA DE FRENOS"		0	0	19.35993	-99.09703	"ITURBIDE"	"71"		"BARRIO SAN LUCAS"		"DISTRITO FEDERAL"	"Iztapalapa"	"09000"
"ART3A1610211"	"ARTIFIBRAS S. A. DE C. V."	313111	"Preparación e hilado de fibras duras naturales."	"Textiles, fibras e hilos"	"3A"	"Fabricacion de productos y articulos de fibras naturales"	"FABRICACION Y VENTA DE ARTICULOS ELABORADORADOS CON FIBRAS DURAS Y POLIMEROS EXPANDIBLES"		0	0	"19°25'8"""	"102°2'46"""	"BOULEVARD INDUSTRIAL N0. 445"	"445"		"EDUARDO RUIZ"	"URUAPAN"	"MICHOACAN"	"Uruapan"	"60130"
"ART581904811"	"Artigraf.S.A. de C.V."	322132	"Fabricación de cartón y cartoncillo a partir de pulpa."	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"Fabricacion y venta de carton corrugado"	"SN"			"25°42'6.19"""	"100°31'4.21"""	"Carretera a García"	"Km. 1.2 Int.6"		"Sin colonia"		"NUEVO LEON"	"Santa Catarina"	"66350"
"ASA1I1900611"	"AIM Servicios Administrativos, S de R.L de C. V. Planta Brooks Automation."	332710	"Maquinado de piezas metálicas para maquinaria y equipo en general."	"Articulos y productos metalicos"	"8L"	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"Fabricacion de compresores Criogenicos."	"Parque Industrial Las Americas"	0	0	"25°44'45.51"""	"100°10'7.73"""	"Carretera  a Huinala Km. 2.8"	"Km 2.8"		"Hacienda Huinala"	"Apodaca"	"NUEVO LEON"	"Apodaca"	"66640"
"ASAL72300111"	"AEROPUERTOS Y SERVICIOS AUXILIARES"	488112	"Administración de aeropuertos y helipuertos."	"Otros"	"L7"	"Servicios de administracion de aeropuertos y helipuertos"	"SERVICIOS AEROPORTUARIOS"		0	0	"18°30'46"""	"88°18'50"""	"PROLONGACION AVENIDA REVOLUCION y NA"	"660"	"NA"	"INDUSTRIAL"		"QUINTANA ROO"	"Othon P. Blanco"	"77049"
"ASAQC1406711"	"AEROPUERTOS Y SERVICIOS AUXILIARES"	488112	"Administración de aeropuertos y helipuertos."	"Otros"	"L7"	"Servicios de administracion de aeropuertos y helipuertos"	"RECEPCION-ALMACENAMIENTO-SUMINISTRO DE COMBUSTIBLE DE AVIACION"		0	0	"20°40'44"""	"105°14'33"""	"KM. 7.5  CARRE. FED. 200 VIA TEPIC"	"SN"		"VILLA LAS FLORES"	"PUERTO VALLARTA"	"JALISCO"	"Puerto Vallarta"	"48311"
"ASARP2802211"	"AEROPUERTOS Y SERVICIOS AUXILIARES"	488112	"Administración de aeropuertos y helipuertos."	"Otros"	"L7"	"Servicios de administracion de aeropuertos y helipuertos"	"SERVICIOS AEROPORTUARIOS"	"Aeropuerto"	0	0	"25°46'14"""	"97°31'30"""	"CARRETERA A CD. VICTORIA KM.9.5"	"NA"		"EJIDO EL GALANEÑO"	"NA"	"TAMAULIPAS"	"Matamoros"	"87395"
"ASL7T2402811"	"ACEROS SAN LUIS, S. A. DE C. V."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	"ZONA INDUSTRIAL DE SAN LUIS POTOSÍ"			"22°6'15"""	"100°55'9"""	"EJE 114"	"440"		"ZONA INDUSTRIAL"	"SAN LUIS POTOSÍ"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"ASM820900511"	"ASSOCIATED SPRING MEXICO S.A."	332999	"Fabricación de otros productos metálicos."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE RESORTES PARA LA INDUSTRIA"	"NUEVA INDUSTRIAL VALLEJO"			19.50792	-99.14849	"AVENIDA CENTRAL"	"85"		"NUEVA INDUSTRIAL VALLEJO"		"DISTRITO FEDERAL"	"Gustavo A. Madero"	"7700"
"ASP3K2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"FABRICACION Y VENTA DE PRODUCTOS QUIMICOS TEXTILES PLASTICOS DE EMPAQUE Y ENVASE"	"PARQUE INDUSTRIAL BENITO JUAREZ"	350475	2267641	20.63528	-100.43724	"ACCESO III"	"9"		"FRAC. IND. BENITO JUAREZ"	"QUERETARO"	"QUERETARO"	"Queretaro"	"76120"
"ASP5S1406611"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	325220	"Fabricación de fibras químicas."	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"PRODUCCIÓN DE FIBRAS Y FILAMENTOS SINTÉTICOS Y ARTIFICIALES (SÓLO SI  INVOLUCRA REACCIÓN Q"	"ZONA INDUSTRIAL"	7754441	2252593	"20°21'10"""	"102°47'42"""	"KM  78.5 CARRETERA GDL LA BARCA."	"NA"	"NA"	"NA"	"CUITZEO"	"JALISCO"	"Poncitlan"	"45965"
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	325220	"Fabricación de fibras químicas."	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"FABRICACION y VENTA DE PRODUCTOS QUIMICOS, TEXTILES, PLASTICOS, DE EMPAQUE Y ENVASE."	"ZONA INDUSTRIAL LIC BENITO JUAREZ"	350689.8125	2282027.5	20.63451	-100.4386	"ACCESO IV"	"202"		"FRAC. IND. BENITO JAREZ"		"QUERETARO"	"Queretaro"	"76120"
"AST5T1510911"	"ASTRAZENECA S.A DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Almacén de Depósito y Distribución de Medicamentos"		0	0	19.59185	-99.18366	"Av. Valle de las Alamedas No. 29 Nave 2"	"29"		"Independencia"	"Tultitlán Estado de México"	"MEXICO"	"Tultitlan"	"54945"
"AST7T1505712"	"ASTRAZENECA S.A DE C.V."	325412	"Fabricación de preparaciones farmacéuticas."	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Fabricación de medicamentos para consumo humano"				19.5031	-99.2538	"Super Av. Lomas Verdes"	"67"		"Lomas Verdes"	"Naucalpan"	"MEXICO"	"Naucalpan de Juarez"	"53120"
"ATD8A1505711"	"ANODIZADOS TECNICOS Y DECORATIVOS ATYD S.A. DE C.V."	332810	"Recubrimientos y terminados metálicos."	"Quimica"	"8A"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."				19.46595	-99.21812	"AV. 16 DE SEPTIEMBRE"	"200"	"5"	"ALCE BLANCO"	"NAUCALPAN"	"MEXICO"	"Naucalpan de Juarez"	"53370"
"ATE9M2201411"	"AUMA TEC S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FUNDICION Y MOLDEO DE PIEZAS METALICAS INCLUYENDO METALICAS FERROSAS Y NO FERROSAS"	"PARQUE INDUSTRIAL BENITO JUAREZ"			20.62193	-100.43906	"CALLE 2"	"35"		"FRACC. IND. BENITO JUAREZ"	"Santiago de Querétaro"	"QUERETARO"	"Queretaro"	"76120"
"ATEKE1903912"	"AUTOMOVILES TECNOLOGICO S.A. DE C.V."	468111	"Comercio al por menor de automóviles y camionetas nuevos."	"Otros"	"EE"	"Centros distribuidores de autotransportes"	"VENTA DE VEHICULOS Y REFACCIONES SERVICIO DE MANTTO. AUTOMOTRIZ LAMINADO Y PINTURA"				"25º38'6.53"""	"100º18'31.21"""	"AV. LAZARO CARDENAS"	"1804"		"JARDINES DE LAS TORRES"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64754"
"ATL5T0901611"	"ATLANTIS S.A. DE C.V."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"FABRICACION DE PRODUCTOS QUÍMICOS BÁSICOS"		0	0	"0°0'0"""	"0°0'0"""	"TIBURCIO MONTIEL"	"16"		"SAN MIGUEL"		"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11850"
"ATMM12800911"	"AGUAS TRATADAS DE MADERO, S. DE R. L."	222111	"Captación, tratamiento y suministro de agua realizados por el sector público."	"Otros"	"S7"	"Plantas de tratamiento de aguas residuales"	"TRATAMIENTO DE AGUAS RESIDUALES"				"22°14'0"""	"97°49'0"""	"NICOLAS BRAVO"	"501"		"MIGUEL HIDALGO"	"CIUDAD MADERO"	"TAMAULIPAS"	"Ciudad Madero"	"89570"
"ATO910503311"	"AUTOSISTEMAS DE TORREON S.A. DE C.V. PLANTA SAN PEDRO"	336320	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ELABORACION DE ARNESES AUTOMOTRICES"	"PARQUE INDUSTRIAL AMISTAD"	0	0	"25°46'24"""	"102°58'54"""	"LIBRAMIENTO PERIFERICO"	"4"			"SAN PEDRO"	"COAHUILA"	"San Pedro"	"27810"
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	325320	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes."	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ"		0	0	"19°40'56.54"""	"98°59'36.66"""	"KM 34.5 CARRETERA FEDERAL MEXICO PACHUCA"	"37"	"1"	"LAS ANIMAS"	"SAN PEDRO ATZOMPA"	"MEXICO"	"Tecamac"	"55760"
"ATR910803711"	"Advance Transformer Co. S. A. de C. V. División Capacitores"	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura de Capacitores Arneses Tablillas y Balastras Electrónicas y Arrancadores"		0	0	31.65329	-106.42489	"Costa de Marfil"	"7205"		"Infonavit Tecnológico"	"Cd Juárez"	"CHIHUAHUA"	"Juarez"	"32697"
"ATRAI2803211"	"ANDREW TELECOMMUNICATIONS DE REYNOSA, S DE R.L. DE C.V."	332999	"Fabricación de otros productos metálicos."	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"ENSAMBLE DE TODO EQUIPO DE COMUNICACION INCLUYENDO ANTENAS"	"REYNOSA INDUSTRIAL CENTER"			26.04113	-98.23178	"AVENIDA INDUSTRIAL REYNOSA"	"LOTE"	"2 AL 5"			"TAMAULIPAS"	"Reynosa"	"88970"
"ATRNS0803711"	"ADVANCE TRANSFORMER CO. S.A DE C.V."	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ELABORACION DE BALASTRAS ELECTROMAGNETICAS"	"PARQUE INDUSTRIAL FERNANDEZ"	0	0	31.68876	-106.45922	"EL CID 7830 Y MAGNETO"	"7830"		"PARQUE IND. FERNANDEZ"	"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32460"
"ATRTH3008711"	"ALSTOM MEXICANA  S.A. DE C.V."	488210	"Servicios relacionados con el transporte por ferrocarril."	"Otros"	"TH"	"Reparacion y mantenimiento de ferrocarriles"	"MANTENIMIENTO PREVENTIVO Y CORRECTIVO A LOCOMOTORAS"		719393	2163235	"19°33'11"""	"96°54'32"""	"PROLONGACION MIGUEL ALEMAN"	"Sin No."		"FERROCARRILERA"	"XALAPA"	"VERACRUZ"	"Xalapa"	"91120"
"ATSLJ1407011"	"ALUMINIO Y TECNOLOGIAS SIDERURGICAS SA DE CV"	331310	"Industria básica del aluminio."	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"RECICLAJE DE METALES"	"CORREDOR INDUSTRIAL DE EL SALTO"	0	0	"20°34'30"""	"103°16'30"""	"CARRETERA  A SAN MARTIN DE LAS FLORES"	"2021"		"LOMAS DEL VERDE"	"NA"	"JALISCO"	"El Salto"	"45620"
"AUM2I3019311"	"AGROINDUSTRIAS UNIDAS DE MEXICO S.A. DE C.V."	311350		"Alimenticio y/o de consumo humano"	"2I"	"Produccion de chocolates y confiteria a partir de cacao"	"COMPRA-VENTA Y TRANSFORMACION DE GRANO DE CACAO."	"BRUNO PAGLIAI"	0	0	"19°9'45"""	"96°14'4"""	"TAMARINDOS"	"XV"	"12 Y 13"	"BRUNO PAGLIAI"	"VERACRUZ"	"VERACRUZ"	"Veracruz"	"91697"
"AUM9M0503011"	"AUMA S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."				"25°21'26"""	"101°1'22"""	"CALZADA ANTONIO NARRO"	"8140"		"EL REFUGIO LA SOLEDAD"		"COAHUILA"	"Saltillo"	"25070"
"AUMND0801911"	"AUMA S.A. DE C.V."	331520	"Moldeo por fundición de piezas metálicas no ferrosas."	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FABRICACION DE OTRAS AUTOPARTES INCLUYE PROCESO DE FUNDICION"				"28°39'1"""	"106°1'23"""	"CARRETERA CHIHUAHUA-TABALAOPA"	"7700"		"LA CONCORDIA"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31380"
"AUT7T1510411"	"AUTOMETALES S.A. DE C.V."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	"Fraccionamiento Industrial La Presa"	0	0	"19°34'0"""	"99°9'0"""	"Av. de las Industrias"	"24"		"Fraccionamiento Industrial la Presa"	"San Juan Ixhuatepec"	"MEXICO"	"Tlalnepantla de Baz"	"54180"
"AUT9J2201411"	"AUTOMETALES, S.A. DE C.V."	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores."	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE TRANSMISIÓN AUTOMOTRIZ (SI INCLUYE PROCESOS TÉRMIC"	"FRACC. INDUSTRIAL BENITO JUAREZ"	0	0	"20°37'58"""	"100°20'18"""	"ACCESO III"	"7"		"FRACC. INDUSTRIAL BENITO JUAREZ"	"QUERETARO"	"QUERETARO"	"Queretaro"	"76120"
"AVA7I1503311"	"ACEROS VALUARTE S.A. DE C.V."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"FABRICACION DE BARILLA"		0	0	"19°30'56"""	"0.99°5'13"""	"VICENTE GUERRERO"	"31"		"SAN JUAN IXHUATEPEC"	"ECATEPEC ESTADO DE MEXICO"	"MEXICO"	"Ecatepec de Morelos"	"53340"
"AVE3S2604311"	"AVENT S. DE R.L. DE C.V."	339111	"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio."	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"FABRICACION DE INDUMENTARIA Y ACCESORIOS MEDICOS DESECHABLES PARA HOSPITALES"				"31°18'27"""	"0.11°57'9"""	"CIRCUITO INDUSTRIAL"	"40"		"OBRERA"	"NOGALES"	"SONORA"	"Nogales"	"84048"
"AVE5P0503511"	"Agroquímicos Versa.S.A.de C.V."	325320	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes."	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"COMPRA VENTA  Y ELABORACIÓN DE INSECTICIDAS HERBICIDAS Y FUNGICIDAS"	"Ciudad Industrial Torreón"			25.58617	-103.39341	"Alfonso Gómez Torres"	"160"		"Ciudad Industrial Torreón"	"Torreón Coahuila"	"COAHUILA"	"Torreon"	"27019"
"AVO271608211"	"AVOLEO SA DE CV"	325999	"Fabricación de otros productos químicos."	"Alimenticio y/o de consumo humano"	"27"	"Beneficio y molienda de otros productos agricolas"	"EXTRACCION DE ACEITE DE AGUACATE"	"FUERA DE ZONA URBANA"	240750	2128650	"19°14'0"""	"101°28'0"""	"DOMICILIO CONOCIDO"	"SN"		"SAN ANTONIO VIÑA"	"TACAMBARO DE CODALLOS"	"MICHOACAN"	"Tacambaro"	"61650"
