"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"BPP1512102290"	"BIO PAPPEL PRODUCTS, S.A. DE C.V. ,BIO PAPPEL  PRODUCTS, S.A. DE C.V. PLANTA IZCALLI"	"322210"	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"Fabricación y venta de cartón y empaques de cartón corrugado"	"COMPLEJO INDUSTRIAL CUAMATLA"	"478564.509"	"2174145.2717"	"19°39'44"""	"99°12'16"""	"Calzada LA VENTA"	"22"	"."		"Cuautitlán Izcalli"	"MEXICO"	"Cuautitlan Izcalli"	"54730"
"BPR0503500001"	"BAPO PROMETAL SA DE CV,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICIÓN Y ALEACIÓN DE METALES NO FERROSOS"	"CIUDAD INDUSTRIAL"	"660437.5562"	"2831477.3387"	"25°35'31"""	"103°24'8"""	"Calle CIRCUITO ENRIQUE DE LARA"	"275"			"Torreón"	"COAHUILA"	"Torreon"	"27019"
"BPSKE0400211"	"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.,PLANTA CAMPECHE"	"312112"	"Purificación y embotellado de agua"	"Bebidas y tabaco"	"MQ"	"Envasado de aguas purificadas o de manantial"	"Embotellado, llenado y purificación de agua"		"758932.9319"	"2192959.663"	"19°48'55"""	"90°31'41"""	"Avenida José López Portillo"	"255"		"Colonia Sector Las Flores"	"San Francisco de Campeche"	"CAMPECHE"	"Campeche"	"24097"
"BQU2201400022"	"BRP QUERETARO SA DE CV,"	"336991"	"Fabricación de motocicletas"	"Automotriz"	"9Q"	"Produccion de motocicletas"	"FABRICACION DE MOTOCICLETAS; INCLUYE CUATRIMOTOS Y SIMILARES"	"PARQUE INDUSTRIAL QUERETARO"	"352325.8768"	"2303765.0671"	"20°49'40"""	"100°25'9"""	"Avenida  FERROCARRIL"	"202"			"Santa Rosa Jáuregui"	"QUERETARO"	"Queretaro"	"76220"
"BRE1503300332"	"BARNICES Y RESINAS S.A. DE C.V.,BARNICES Y RESINAS S.A. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"FABRICACION DE RESINAS SINTETICAS"		"492382.9583"	"2159041.249"	"19°31'33"""	"99°4'21"""	"Calle Acero"	"8"	"13"	"Colonia ESFUERZO NACIONAL"	"Ecatepec de Morelos"	"MEXICO"	"Ecatepec de Morelos"	"55320"
"BRE2803200115"	"BBP REYNOSA S DE RL DE CV,"	"339920"	"Fabricación de artículos deportivos"	"Articulos y productos compuestos de diferentes materiales"	"A4"	"Produccion de articulos y aparatos deportivos"	"Fabricacion de productos deportivos"		"580810.8229"	"2875477.2982"	"25°59'45"""	"98°11'33"""	"Avenida PEDREGAL"	"NA"	"NA"	"Colonia PARQUE INDUSTRIAL COLONIAL"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88787"
"BRE9U2803211"	"BARD REYNOSA, S.A. DE C.V.,"	"339112"	"Fabricación de material desechable de uso médico"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"Fabricación de equipo y aparatos p/ uso medico, dental, p/ laboratorio y de max. seguridad"	"PARQUE IND. COLONIAL"	"579684.5905"	"2876398.1841"	"26°0'15"""	"98°12'13"""	"Calle BLVD. MONTEBELLO"	"_"	"L.1"		"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88500"
"BRU5T1501411"	"BRULUAGSA SA DE CV,"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"COMPRA-VENTA DISTRUBUCION, FABRICACION Y MAQUILA DE PRODUCTOS FACMACEUTICOS QUIMICOS Y BIO"		"408559.2411"	"2189294.0772"	"19°47'50"""	"99°52'22"""	"Calle INGENIERO SALVADOR SANCHEZ COLIN"	"10043"		"Colonia ATLACOMULCO"	"Atlacomulco de Fabela"	"MEXICO"	"Atlacomulco"	"50458"
"BSI871100511"	"BURNER SYSTEMS INTERNATIONAL DE MÉXICO, S. A. DE C.V.,BURNER SYSTEMS INTERNATIONAL DE MÉXICO, S.A. DE C.V."	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"Fabricación de válvulas, termostatos, pilotos y conexiones a gas."		"317560.7294"	"2272099.1632"	"20°32'20"""	"100°44'59"""	"Carretera  FEDERAL QRO.-CELAYA"	"KM 44.2"		"Colonia PREDIO TIERRA BLANCA"	"Apaseo el Grande"	"GUANAJUATO"	"Apaseo el Grande"	"38160"
"BSM2603000127"	"BOYTEC SONDAJES DE MEXICO SA DE CV,BOYTEC SONDAJES DE MEXICO SA DE CV"	"213111"	"Perforación de pozos petroleros y de gas"	"Otros"	"R9"	"Perforacion de pozos"	"Servicio de perforacion a industria minera"		"507392.2694"	"3216286.6362"	"29°4'29"""	"110°55'26"""	"Calle LOS ANGELES"	"S/N"		"Colonia VILLA SOL"	"Hermosillo"	"SONORA"	"Hermosillo"	"83240"
"BTM1505100107"	"BIO TRATAMIENTOS MÉXICO, S. A. DE C.V.,BIOTRAMEX"	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LX"	"Tratamiento termico de residuos peligrosos"	"Manejo de Residuos Peligrosos"	"LERMA DE VILLADA CENTRO"	"444661.0662"	"2133118.3624"	"19°17'27"""	"99°31'36"""	"Calle Manzana B"	"Lotes 12 y 13"	"Lotes 12 y 13"		"Lerma de Villada"	"MEXICO"	"Lerma"	"52000"
"BTM301403911"	"BROWN-FORMAN MEXICO S. DE R.L. DE C.V.,CASA HERRADURA"	"312142"	"Elaboración de bebidas destiladas de agave"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"PRODUCCION, FABRICACION O ENVASADO DE BEBIDAS DESTILADAS DE AGAVE"		"632630.0341"	"2304960.8599"	"20°50'23"""	"103°43'30"""	"Calle CAMINO A LA BARRANCA DE TECUANE"	"10"		"Pueblo AMATITAN"	"Amatitán"	"JALISCO"	"Amatitan"	"45380"
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MÉXICO,NA"	"336510"	"Fabricación de equipo ferroviario"	"Automotriz"	"9P"	"Produccion de equipo ferroviario"	"FABRICACIÓN, INSTALACIÓN Y MANTENIMIENTO DE VEHÍCULOS DE TRANSPORTE PUBLICO, LOCOMOTORAS"		"542914.1315"	"2186042.0751"	"19°46'10"""	"98°35'25"""	"Calle DOMICILIO CONOCIDO"	"SN"		"Colonia CD SAHAGUN"	"Tepeapulco"	"HIDALGO"	"Tepeapulco"	"43990"
"BUS910803713"	"BUSSMANN S. DE R.L. DE C.V.,"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura de partes electricas fusibles y conectores"		"366085.3938"	"3513353.9497"	"31°44'52"""	"106°24'49"""	"Calle PROL. HERMANOS ESCOBAR"	"7750"		"Colonia PARTIDO MANUEL DOBLADO"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32310"
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED,"	"211110"	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"PRODUCCIÓN ALMACENAMIENTO Y DESCARGA DE GAS DE EXPORTACIÓN Y CRUDO ESTABILIZADO DE ALTA .."		"629257.0775"	"2062853.5595"	"18°39'10"""	"91°46'28"""	"Calle SAN BLAS"	"2"		"Colonia HACIENDA DORADA"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24157"
"BYE170000002"	"BURLINGTON YECAPIXTLA, S.A. DE C.V.,"	"222112"	"Captación, tratamiento y suministro de agua realizados por el sector privado"	"Otros"	"UB"	"Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot"	"Tratamiento de aguas residuales"	"YECAPIXTLA"	"514387.0759"	"2087549.0693"	"18°52'47"""	"98°51'48"""	"Carretera Parque Industrial Yecapixtla"	"2.5"			"Yecapixtla"	"MORELOS"	"Yecapixtla"	"62820"
"BYP9M2201611"	"BYPASA, S.A. DE C.V.,"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE AUTOPARTES"	"NUEVO PARQUE INDUSTRIAL, SAN JUAN DEL RÍO"	"397685.0623"	"2244241.142"	"20°17'35"""	"99°58'47"""	"Calle ORIENTE 6"	"6"			"San Juan del Río"	"QUERETARO"	"San Juan del Rio"	"76800"
"CACAD2804011"	"CENTRAL ANAHUAC, S.A. DE C.V.,CENTRAL ANAHUAC"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"		"622134.9113"	"2853989.0421"	"25°47'56"""	"97°46'54"""	"Calle BRECHA"	"E124 A E 123 CON S67 A S 67.400"		"Pueblo ANAHUAC"	"Valle Hermoso"	"TAMAULIPAS"	"Valle Hermoso"	"87500"
"CAF233008511"	"CAFIVER, S.A. DE C.V.,CAFIVER"	"311922"	"Elaboración de café tostado y molido"	"Alimenticio y/o de consumo humano"	"24"	"Tostado y molienda de cafe"	"Comercializar e industrializar el café en todas sus formas"		"703189.8281"	"2087100.0535"	"18°51'57"""	"97°4'16"""	"Calle CAMINO A POTRERILLO"	"S/N"		"Colonia FRACCIONAMIENTO OJO DE AGUA"	"Ixtaczoquitlán"	"VERACRUZ"	"Ixtaczoquitlan"	"94450"
"CAF6D1501411"	"COOPER STANDARD AUTOMOTIVE FLUID SYSTEMS DE MEXICO S DE RL DE CV,COOPER STANDARD AUTOMOTIVE FLUID SYSTEMS DE MEXICO  PLANTA ATLACOMULCO"	"326220"	"Fabricación de bandas y mangueras de hule y de plástico"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"Fabricación de Mangueras de Hule para el sistema de enfriamiento de motores"		"408167.7412"	"2189463.5311"	"19°47'55"""	"99°52'36"""	"Calle 17, 2 SECCION ,  ZONA  INDUSTRIAL ATLACOMULCO"	"S/N. 52"		"Colonia PARQUE INDUSTRIAL ATLACOMULCO DE FABELA"	"Atlacomulco de Fabela"	"MEXICO"	"Atlacomulco"	"50450"
"CAI8A1409811"	"CROMADORA ALAMO INDUSTRIAL, SA DE CV,CROMADORA ALAMO INDUSTRIAL SA DE CV"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"NIQUELADO Y CROMADO DE PIEZAS METALICAS"		"673905.9947"	"2281195.007"	"20°37'18"""	"103°19'51"""	"Calle TONELES"	"2675"		"Colonia ALAMO INDUSTRIAL"	"Tlaquepaque"	"JALISCO"	"Tlaquepaque"	"45593"
"CAL2800300044"	"COMPRESIÓN ALTAMIRA S.A DE C.V.,"	"486210"	"Transporte de gas natural por ductos"	"Petroleo y petroquimica"	"MI"	"Transportacion por ductos de gas natural y otros tipos de gases"	"SERVICIO DE COMPRESIÓN DE GAS NATURAL"	"Puerto Industrial de Altamira"	"612682.3753"	"2488893.9953"	"22°30'10"""	"97°54'16"""	"Circuito Mar de Kara"	"500"			"Altamira"	"TAMAULIPAS"	"Altamira"	"89603"
"CAL6M0200411"	"CALINOR, S.A. DE C.V.,"	"326150"	"Fabricación de espumas y productos de uretano"	"Quimica"	"6M"	"Fabricacion de productos de espumas uretanicas"	"PRODUCCIÓN,  VENTA  Y FABRICACIÓN DE PRODUCTOS DE ESPUMA DE POLIURETANO"		"505233.8934"	"3595045.0394"	"32°29'33"""	"116°56'39"""	"Calle SARA"	"5"	"S/N"	"Colonia YAMILLE"	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22600"
"CAMK90400321"	"CONSTRUCTORA Y ARRENDADORA MÉXICO S.A. DE C.V.,CAMSA"	"532411"	"Alquiler de maquinaria y equipo para construcción, minería y actividades forestales"	"Otros"	"B2"	"Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros"	"ALQUILER DE MAQUINARIA Y EQUIPO Y CONSTRUCCIÓN"		"622092.4234"	"2063220.4138"	"18°39'23"""	"91°50'32"""	"Avenida Adolfo López Mateos"	"179"		"Colonia Playa Norte"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24129"
"CAM0802102112"	"COMPONENTES AVANZADOS DE MÉXICO, S.A. DE C.V.,"	"335999"	"Fabricación de otros productos eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de piezas para termostato"		"454716.8359"	"3116923.7374"	"28°10'38"""	"105°27'40"""	"Calle AV FERNADO BAEZA"	"501"	"0"	"Colonia FRANCISCO VILLA"	"Delicias"	"CHIHUAHUA"	"Delicias"	"33080"
"CAM880503011"	"CALENTADORES DE AMERICA SA DE CV.,CALENTADORES DE AMERICA SA DE CV"	"335220"	"Fabricación de aparatos de línea blanca"	"Articulos y productos metalicos"	"88"	"Produccion de calentadores y quemadores"	"FABRICACIÓN DE APARATOS DE LINEA BLANCA"		"298549.1891"	"2815032.1563"	"25°26'19"""	"101°0'11"""	"Boulevard ISIDRO LOPEZ ZERTUCHE"	"1839"	"NA"	"Ciudad COLONIA UNIVERSIDAD"	"Saltillo"	"COAHUILA"	"Saltillo"	"25260"
"CAM9L1103711"	"CONTINENTAL AUTOMOTIVE MEXICANA S. A DE C. V,"	"336340"	"Fabricación de partes de sistemas de frenos para vehículos automotrices"	"Automotriz"	"9L"	"Produccion de partes para el sistema de frenos automotriz"	"FABRICACIÓN DE SENSORES PARA EL SISTEMA DE FRENADO DE AUTOMÓVILES"		"251381.8665"	"2313017.7715"	"20°54'2"""	"101°23'24"""	"Calle PASEO DE LOS INDUSTRIALES OTE."	"700"		"Colonia Continental Silao"	"Silao de la Victoria"	"GUANAJUATO"	"Silao"	"36100"
"CAM911700411"	"CONTINENTAL AUTOMOTIVE MEXICANA S. A DE C. V,CONTINENTAL AUTOMOTIVE MEXICANA S.A DE C.V"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de módulos electrónicos"		"508940.9462"	"2073052.0247"	"18°44'56"""	"98°54'54"""	"Avenida IGNACIO ALLENDE"	"20 MZA. 11"		"Colonia PARQUE INDUSTRIAL CUAUTLA"	"Ciudad Ayala"	"MORELOS"	"Ayala"	"62715"
"CANKE2500611"	"COMERCIAL AUTOMOTRIZ DEL NOROESTE, S.A DE C.V,PLASSA NISSAN"	"468111"	"Comercio al por menor de automóviles y camionetas nuevos"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"VENTA DE AUTOS NUEVOS, SEMINUEVOS, REFACCIONES Y SERVICIOS"		"258119.975"	"2744598.9695"	"24°47'49"""	"107°23'33"""	"Boulevard BLVD. EMILIANO ZAPATA"	"156 OTE."		"Colonia GUADALUPE"	"Culiacán Rosales"	"SINALOA"	"Culiacan"	"80220"
"CAPRH2603011"	"CEMENTOS APASCO, S.A. DE C.V., PLANTA HERMOSILLO"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"FABRICACIÓN DE CEMENTO"		"521494.8338"	"3213202.429"	"29°2'48"""	"110°46'45"""	"Calle KM. 23 CARRETERA HERMOSILLO-SAHUARIPA"	"km 23"		"Fracción SAN JUAN"	"Hermosillo"	"SONORA"	"Hermosillo"	"83309"
"CAP1F1200111"	"CEMENTOS APASCO S.A. DE C.V.,HOLCIM"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"FABRICACION DE CEMENTO"		"411509.6226"	"1867310.4464"	"16°53'15"""	"99°49'50"""	"Avenida Lázaro Cárdenas"	"0"	"0"	"Colonia La Sabana"	"Acapulco de Juárez"	"GUERRERO"	"Acapulco de Juarez"	"39903"
"CAP1305000007"	"CAL DE APASCO S.A. DE C.V., UNIDAD I PROGRESO"	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"FABRICACIÓN DE CAL"		"481585.7867"	"2248083.9106"	"20°19'50"""	"99°10'35"""	"Carretera PROGRESO-IXMIQUILPAN KM 7.3"	"SN"		"Pueblo XOCHITLAN"	"Progreso"	"HIDALGO"	"Progreso de Obregon"	"42740"
"CAP730502711"	"CEMENTOS APASCO, S.A. DE C.V.,, PLANTA RAMOS ARIZPE"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"FABRICACION DE CEMENTO"		"313054.3273"	"2833943.168"	"25°36'40"""	"100°51'42"""	"Carretera  SALTILLO-MONTERREY KM 23.5"	"23.5"		"Ninguno"	"Ramos Arizpe"	"COAHUILA"	"Ramos Arizpe"	"25900"
"CAP730600911"	"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"FABRICACION DE CEMENTO"		"618833.4351"	"2099023.242"	"18°58'48"""	"103°52'16"""	"Carretera KM 1.5 CARR. A CALERAS"	"S/N"	"S/N"	"Ejido CALERAS"	"Tecomán"	"COLIMA"	"Tecoman"	"28130"
"CAP731501011"	"CEMENTOS APASCO S.A. DE C.V., PLANTA APAXCO"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"FABRICACIÓN DE CEMENTO"		"481029.1656"	"2208510.7284"	"19°58'23"""	"99°10'52"""	"Avenida  INDUSTRIAL"	"NA"		"Colonia LA ESTACIÓN"	"Apaxco de Ocampo"	"MEXICO"	"Apaxco"	"55660"
"CAP732701211"	"CEMENTOS APASCO S.A. DE C.V.,HOLCIM MÉXICO, PLANTA MACUSPANA"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Fabricación de cemento"		"558921.585"	"1951555.7068"	"17°39'0"""	"92°26'40"""	"Carretera  Villahermosa-Escárcega km 68.5"	"S/N"		"Ejido Ejido Buenavista"	"Macuspana"	"TABASCO"	"Macuspana"	"86700"
"CAP733008511"	"CEMENTOS APASCO SA DE CV,HOLCIM MEXICO PLANTA ORIZABA"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Fabricacion de cemento"	"Parque Industrial Ixtac"	"706346.4002"	"2086584.0071"	"18°51'39"""	"97°2'28"""	"Boulevard Blvd Fernando Gutierrez Barrios"	"84"			"Ixtaczoquitlán"	"VERACRUZ"	"Ixtaczoquitlan"	"94450"
"CAP741501011"	"CAL DE APASCO S.A. DE C.V., UNIDAD II"	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Producción de Cal viva e Hidratada"		"480941.2304"	"2208913.6674"	"19°58'36"""	"99°10'55"""	"Avenida LA ESTACION S/N"	"S/N"	"S/N"	"Colonia APAXCO DE OCAMPO"	"Apaxco de Ocampo"	"MEXICO"	"Apaxco"	"55660"
"CAQ8A1505811"	"JUAN DE DIOS CAMPOS QUEZADA,"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"CROMADO DE PIEZAS METALICAS"		"493186.2821"	"2154662.6924"	"19°29'11"""	"99°3'53"""	"Calle  7"	"55"		"Colonia CAMPESTRE GUADALUPANA"	"Ciudad Nezahualcóyotl"	"MEXICO"	"Nezahualcoyotl"	"57120"
"CAR742200711"	"CAL LOS ARCOS, S.A. DE C.V.,"	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"PRODUCCION DE CAL"		"402245.5708"	"2294049.0689"	"20°44'36"""	"99°56'20"""	"Carretera KM. 1  BERNAL-TOLIMAN"	"S/N"		"Ninguno BERNAL"	"Ezequiel Montes"	"QUERETARO"	"Ezequiel Montes"	"76680"
"CAUKE1505411"	"CONTINENTAL AUTOMOTRIZ SA DE CV,CONTINENTAL AUTOMOTRIZ S.A.  DE C.V. SUC. METEPEC"	"811111"	"Reparación mecánica en general de automóviles y camiones"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"MANTENIMIENTO DE AUTOMOVILES"		"434053.7266"	"2130791.968"	"19°16'11"""	"99°37'39"""	"Calle BENITO JUAREZ"	"1556"		"Colonia SAN FRANCISCO COAXUSCO"	"Metepec"	"MEXICO"	"Metepec"	"52140"
"CBAQF1101711"	"CIFUNSA DEL BAJIO S.A. DE C.V.,"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FUNDICION DE PIEZAS AUTOMOTRICES"	"PARQUE INDUSTRIAL APOLO"	"260705.9917"	"2291032.5277"	"20°42'12"""	"101°17'51"""	"Carretera LIBRAMIENTO QUERETARO-LEON"	"KM 4.6"			"Irapuato"	"GUANAJUATO"	"Irapuato"	"36547"
"CBA7T0503011"	"CIFUNSA DEL BAJIO S.A. DE C.V.,CIFUNSA"	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICION Y MOLDEO DE PIEZAS DE HIERRO Y ACERO"	"CORREDOR INDUSTRIAL"	"299308.8654"	"2817222.4472"	"25°27'30"""	"100°59'45"""	"Calle BLVD. ISIDRO LOPEZ ZERTUCHE"	"4003"			"Saltillo"	"COAHUILA"	"Saltillo"	"25230"
"CBE6E1904811"	"COLOMBIN BEL S.A DE C.V.,COLOMBIN BEL S.A. DE C.V."	"326150"	"Fabricación de espumas y productos de uretano"	"Quimica"	"6M"	"Fabricacion de productos de espumas uretanicas"	"FABRICACION Y VENTA DE ESPUMA DE POLIURETANO"		"355206.3278"	"2840522.5924"	"25°40'31"""	"100°26'33"""	"Calle CARRETERA MONTERREY-SALTILLO"	"701"		"Colonia TRABAJADORES"	"Ciudad Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66350"
"CBE741301311"	"CALERAS BERTRAN, S.A. DE C.V.,BERTRAN"	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Producción de Cal"		"476928.7514"	"2212739.6882"	"20°0'40"""	"99°13'14"""	"Calle ESTACION CALERA"	"KM. B 73"		"Colonia BARRIO DE BOVEDAS"	"Atotonilco de Tula"	"HIDALGO"	"Atotonilco de Tula"	"42980"
"CBF582804011"	"CARDINBAL BRANDS FABRICACION S DE RL DE CV,CARDINAL BRANDS FABRICACION S. DE R.L. DE C.V."	"322299"	"Fabricación de otros productos de cartón y papel"	"Celulosa y papel"	"58"	"Fabricacion de articulos y productos de papel y/o carton"	"Fabricacion otros productos de papel carton y pasta celulosa o art de oficina"	"PARQUE INDUSTRIAL VALLE HERMOSO 89"	"618637.5028"	"2833581.6928"	"25°36'54"""	"97°49'6"""	"Calle AVENIDA  TAMAULIPAS"	"S/N"			"Valle Hermoso"	"TAMAULIPAS"	"Valle Hermoso"	"87500"
"CCA731307611"	"COOPERATIVA LA CRUZ AZUL S.C.L.,, PLANTA HIDALGO"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de cemento hidraulico"		"465578.4263"	"2210273.1909"	"19°59'19"""	"99°19'44"""	"Avenida Domicilio Conocido"	"S/N"		"Ciudad Cd. Cooperativa Cruz Azul"	"San Miguel Vindho"	"HIDALGO"	"Tula de Allende"	"42840"
"CCA732005711"	"COOPERATIVA LA CRUZ AZUL, S.C.L.,"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de Cemento Hidraúlico"		"279512.367"	"1858953.9259"	"16°48'12"""	"95°4'7"""	"Avenida COOPERATIVISMO"	"S/N"		"Ciudad CRUZ AZUL"	"Lagunas"	"OAXACA"	"El Barrio de la Soledad"	"70380"
"CCEQF1100711"	"CIE CELAYA SAPI DE CV,CIE CELAYA"	"336350"	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"FABRICACIÓN Y COMERCIALIZACIÓN DE TODO TIPO DE METALES PARA LA INDUSTRIA AUTOMOTRIZ"		"312959.9006"	"2273506.0931"	"20°33'4"""	"100°47'38"""	"Calle AVENIDA NORTE CUATRO"	"100"		"Colonia CIUDAD INDUSTRIAL"	"Celaya"	"GUANAJUATO"	"Celaya"	"38010"
"CCEZU0900511"	"THE COCA COLA EXPORT CORPORATION SUCURSAL EN MEXICO,CENTRO DE DISTRIBUCION THE COCA-COLA EXPORT CORPORATION SUCURSAL EN MEXICO"	"493120"	"Almacenamiento con refrigeración"	"Otros"	"ZU"	"Almacen de materiales, productos y otros"	"ALMACENAMIENTO Y DISTRIBUCION DE CONCENTRADOS Y BASE DE BEBIDAS"		"482248.7995"	"2159214.051"	"19°31'39"""	"99°10'9"""	"Calzada  VALLEJO"	"1849"		"Colonia SAN JOSE DE LA ESCALERA"	"Gustavo A. Madero"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07630"
"CCE2M0900211"	"THE COCA COLA EXPORT CORPORATION SUCURSAL EN MEXICO,COCA COLA"	"311930"	"Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas"	"Alimenticio y/o de consumo humano"	"2M"	"Produccion de concentrados para preparar bebidas"	"PREPARACION DE CONCENTRADOS Y BASES DE BEBIDAS"	"INDUSTRIAL VALLEJO"	"483184.7792"	"2155091.0344"	"19°29'25"""	"99°9'36"""	"Avenida NORTE 45"	"847"			"Azcapotzalco"	"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"CCE5Z1301011"	"COMPAÑÍA CERILLERA LA CENTRAL S.A. DE C.V.,COMPAÑÍA CERILLERA LA CENTRAL S.A. DE C.V."	"325991"	"Fabricación de cerillos"	"Quimica"	"5Z"	"Produccion de cerillos"	"PRODUCCIÓN DE CERILLLOS"	"PARQUE INDUSTRIAL ATITALAQUIA"	"473557.2184"	"2214818.5569"	"20°1'47"""	"99°15'10"""	"Carretera  JOROBAS-TULA KM.24.5"	"S/N"			"Atitalaquia"	"HIDALGO"	"Atitalaquia"	"42970"
"CCH920900711"	"COOPER CROUSE HINDS S DE R. L DE C.V.,EATON"	"335110"	"Fabricación de focos"	"Equipos y articulos electronicos, electricos y domesticos"	"92"	"Produccion de focos y tubos de iluminacion"	"Productos luminarios y material eléctrico"	"GUADALUPE DEL MORAL"	"489536.8468"	"2137148.3253"	"19°19'41"""	"99°5'58"""	"Calle CALZ. JAVIER ROJO GOMEZ"	"1170"			"Iztapalapa"	"DISTRITO FEDERAL"	"Iztapalapa"	"09300"
