"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"ECAMB1505711"	"ELI CAMI Y CIA. S. A."	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"				19.48884	-99.24718	"AV SAN MATEO NOPALA"	"28"		"JARDINES DE SAN MATEO"	"SAN MATEO  NOPALA"	"MEXICO"	"Naucalpan de Juarez"	"53240"
"ECARB0200111"	"ENERGÍA COSTA AZUL S. DE R.L. DE C.V."	"486210"	"Transporte de gas natural por ductos"	"Petroleo y petroquimica"	"MI"	"Transportacion por ductos de gas natural y otros tipos de gases"	"Recibo, almacenamiento y regasificación de Gas Natural Licuado"	"Conocido como Costa Azul"			"31°59'32"""	"116°50'38"""	"Carretera Tijuana - Ensenada"	"Km 80.64"		"El Sauzal de Rodríguez"	"El Sauzal de Rodríguez"	"BAJA CALIFORNIA"	"Ensenada"	"22760"
"ECC421701111"	"ECCACIV, S.A. DE C.V."	"222112"	"Captación, tratamiento y suministro de agua realizados por el sector privado"	"Otros"	"UB"	"Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot"	"TRATAMIENTO DE AGUAS RESIDUALES"				"18°52'0"""	"99°10'25"""	"CARRETERA JIUTEPEC-ZAPATA KM 3.5"	"SN"		"MIGUEL HIDALGO"	"JIUTEPEC"	"MORELOS"	"Jiutepec"	"62556"
"ECIAD0803711"	"ENERGÍA CHIHUAHUA S. A. DE C. V."	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"	"Samalayuca D B"			"31°10'0"""	"106°25'0"""	"Carretera panamericana"	"Km 166"	"NA"	"NA"	"Samalayuca DB"	"CHIHUAHUA"	"Juarez"	"32730"
"ECM910803711"	"ELECTRO COMPONENTES DE MÉXICO  S.A.  DE C.V.  PLANTA  1"	"335920"	"Fabricación de cables de conducción eléctrica"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de arneses electrónicos para línea blanca"	"Parque Industrial Juárez"	"0"	"0"	31.69737	-106.45002	"Chimeneas"	"5035"		"Parque Industrial Juárez"	"Cd Juárez"	"CHIHUAHUA"	"Juarez"	"32630"
"ECM910803722"	"ELECTRO COMPONENTES DE MEXICO SA DE CV  PLANTA 4"	"335920"	"Fabricación de cables de conducción eléctrica"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA DE ARNESES Y CORDONES PARA LINE BLANCA"		"0"	"0"	"31°41'52"""	"106°25'29"""	"AVE. TECNOLOGICO"	"3339"		"PLAZA DEL SOL"	"CD. JUAREZ"	"CHIHUAHUA"	"Juarez"	"32606"
"ECM9M0803712"	"ELECTRO COMPONENTES DE MEXICO S.A. DE C.V. PLANTA 3"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ELABORACION DE ARNESES AUTOMOTRICES"	"GEMA"	"0"	"0"	31.69171	-106.4545	"MAGNETO"	"915"			"CD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32648"
"ECO2N1509011"	"ECOLTEC, S.A. DE C.V."	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Otros"	"BB"	"Manejo de residuos peligros"	"RECICLAJE DE SOLVENTES ORGANICOS Y ELABORACION DE COMBUSTIBLE ALTERNO"	"PARQUE INDUSTRIAL TENANGO"	"0"	"0"	"19°6'59"""	"99°35'29"""	"LINCE"	"9"		"PARQUE INDUSTRIAL TENANGO"	"TENANGO DEL VALLE"	"MEXICO"	"Tenango del Valle"	"52300"
"ECO912803211"	"EATON CONTROLS S. DE R.L. DE C.V."	"335930"	"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación, ensamble, reparación y maquila de interruptores y controles"	"Parque Industrial Colonial"			"25°59'56"""	"98°12'2"""	"Avenida Chapultepec"	"SN"		"Parque Industrial Colonial"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88787"
"ECOBT0600211"	"EMBOTELLADORA DE COLIMA S.A. DE C.V."	"312112"	"Purificación y embotellado de agua"	"Bebidas y tabaco"	"MQ"	"Envasado de aguas purificadas o de manantial"	"PRODUCCION DISTRIBUCION Y VENTA DE BEBIDAS EMBOTELLADAS"				"19°13'43"""	"103°42'41"""	"AVENIDA TECOMAN"	"99"		"MORALETE"		"COLIMA"	"Colima"	"28060"
"ECT571507011"	"EMPAQUES DE CARTON TITAN S.A. DE C.V."	"434312"	"Comercio al por mayor de desechos de papel y de cartón"	"Otros"	"BK"	"Compra, empacado y venta de materiales reciclables"	"COMPRA-VENTA DE PAPEL Y CARTON USADO"		"0"	"0"	"19°22'0"""	"0.98°56'46"""	"KM. 23.5 CARRETERA FEDERAL MEX. TEXCOCO"	"23.5"		"LA MAGDALENA ATLICPAC"	"LOS REYES LA PAZ"	"MEXICO"	"La Paz"	"56440"
"ECTLK1403911"	"EMERSON CLIMATE TECHNOLOGIES MEXICO S.A DE .V"	"333999"	"Fabricación de otra maquinaria y equipo para la industria en general"	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES, CUANDO INCL"		"0"	"0"	20.6184	-103.34308	"CALZADA GOBERNADOR CURIEL"	"3573"		"EL MANANTIAL"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44970"
"ECTLK1403912"	"EMERSON CLIMATE TECHNOLOGIES MEXICO S.A DE C.V."	"333411"	"Fabricación de equipo de aire acondicionado y calefacción"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACION DE COMPONENTES PARA REFRIGERACION Y AIRE ACONDICIONADO"		"0"	"0"	20.65249	-103.35211	"GANSO"	"85 Y 157"		"LA AURORA"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44460"
"ECU5L1610211"	"EASTMAN CHEMICAL URUAPAN S.A DE C.V"	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCION DE RESINAS DERIVADAS DE COLOFONIA"				"19°24'35"""	"102°3'11"""	"PASEO LAZARO CARDENAS"	"844"		"LA MAGDALENA"	"URUAPAN"	"MICHOACAN"	"Uruapan"	"60080"
"EDIKN0803711"	"EXPORTACIONES DIAZ S.A.  PLANTA  I"	"322220"	"Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados"	"Celulosa y papel"	"N2"	"Produccion de papeles recubiertos y sus productos"	"MANUFACTURA DE CARRETES DE CARTON EMBOBINADOS CON LISTON DE ALGODON NAYLON Y POLIESTER"	"MIXTO POBLADO E INDUSTRIAL"	"3509176"	"362524"	31.62241	-106.36095	"FCO. GONZALES BOCANEGRA"	"1650"		"PRADERAS DE HENEQUEN"		"CHIHUAHUA"	"Juarez"	"32599"
"EDM100901511"	"ENSCO DRILLING MEXICO LLC"	"213111"	"Perforación de pozos petroleros y de gas"	"Otros"	"R9"	"Perforacion de pozos"	"EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL."	"PUERTO PESQUERO LAGUNA AZUL"			"18°30'43"""	"93°17'5"""	"AV. 4 ORIENTE"	"16"	"B"	"PUERTO PESQUERO LAGUNA AZUL"	"CARMEN"	"CAMPECHE"	"Carmen"	"24129"
"EDM910803711"	"ELECTRONICA DALE DE MEXICO S.A  DE C.V.  PLANTA BRAVOS"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufacturas de Componentes Electronicos"		"0"	"0"	31.62472	-106.39185	"Avenida de las Torres"	"1950"		"Torres del Sur"	"Ciuda Juarez"	"CHIHUAHUA"	"Juarez"	"32500"
"EDM950803711"	"ELECTRONICA DALE DE MEXICO S.A  DE C.V. PLANTA BI"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufacturas de Componentes Electronicos"	"Parque  Industrial Bermudez"	"0"	"0"	31.70989	-106.39952	"Av. de las industrias"	"8750"	"NA"	"NA"	"Cd Juarez"	"CHIHUAHUA"	"Juarez"	"32500"
"EDM950803712"	"ELECTRONICA DALE DE MEXICO S.A DE C.V. PLANTA BII"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura de Componentes Electronicas"	"Parque A J Bermudez"	"0"	"0"	31.71168	-106.39994	"Joule"	"1920"		"NA"	"Ciudad Juarez"	"CHIHUAHUA"	"Juarez"	"32470"
"EDMAW0803711"	"EDM S. DE R.L. DE C.V. PLANTA CENTRO"	"518210"	"Procesamiento electrónico de información, hospedaje y otros servicios relacionados"	"Otros"	"AW"	"Ensobretado de documentos y publicidad comercial."	"Procesamiento de Datos"		"0"	"0"	31.73985	-106.48183	"Av. Lerdo"	"251"	"Norte"	"Centro"	"Ciudad Juárez"	"CHIHUAHUA"	"Juarez"	"3200 "
"EDMAW0803712"	"EDM S. DE R.L. DE C.V. PLANTA SALVARCAR"	"518210"	"Procesamiento electrónico de información, hospedaje y otros servicios relacionados"	"Otros"	"AW"	"Ensobretado de documentos y publicidad comercial."	"Procesamiento de Datos"	"Parque Industrial Salvarcar"	"0"	"0"	31.62017	-106.35826	"Boulevard Independencia"	"1691"			"Ciudad Juárez"	"CHIHUAHUA"	"Juarez"	"32572"
"EDU1M1000511"	"EMPACADORA DURANGOS. DE R.L. DE C.V."	"311611"	"Matanza de ganado, aves y otros animales comestibles"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"RASTRO"	"CARRETERA PANAMERICANA KM 945"	"0"	"0"	"24°1'26"""	"104°34'12"""	"POBLADO 15 DE OCTUBRE"	"SN"		"RANCHO LA SANMARTINA"	"DURANGO"	"DURANGO"	"Durango"	"34217"
"EDU520803711"	"EDUMEX S.A. DE C.V."	"339999"	"Otras industrias manufactureras"	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"Maquiladora de manufacturas diversas (filtros para calefaccion. etc......"	"PARQUE INDUSTRIAL RAMON RIVERA LARA"			"31°41'39"""	"106°25'45"""	"AV. RAMON RIVERA LARA"	"6621"		"PARQUE INDUSTRIAL  RAMON RIVERA LARA"	"CIUDAD JUAREZ"	"CHIHUAHUA"	"Juarez"	"32690"
"EDU7A0803711"	"EDUMEX S.A. DE C.V."	"339999"	"Otras industrias manufactureras"	"Articulos y productos compuestos de diferentes materiales"	"52"	"Articulos y productos compuestos de diferentes materiales"	"Maquiladora de manufacturas diversas ejem. Corte y empaque de lijas sellos ceramicos, etc."	"Parque Industrial Ramon Rivera Lara"			31.6928	-106.42956	"Av. Ramon Rivera Lara"	"6618 y 6620"		"Parque Industrial Ramon Rivera Lara"	"Ciudad Juárez"	"CHIHUAHUA"	"Juarez"	"32690"
"EDU9M1000512"	"MOTORES Y APARATOS ELECTRICOS DE DURANGO S.A. DE C.V. PLANTA 3"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE PARTES PLASTICAS Y DE ALUMINIO PARA SISTEMA DE AIRE ACONDICIONADO AUTOMOTRIZ"	"CD. INDUSTRIAL"			"24°4'4"""	"0.104°36'30"""	"2DA DE SELENIO"	"111"		"CD. INDUSRIAL"	"DURANGO"	"DURANGO"	"Durango"	"34208"
"EEMRE1507011"	"ENERGÉTICOS ECOLÓGICOS MIGA S. A. DE C. V."	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"Tratamiento de aceites usados de hidrocarburos para la formulación de combustible alterno"				"19°20'39"""	"98°57'45"""	"Carretera federal México Puebla"	"Km. 21.5"		"Fraccionamiento Loma Encantada"	"Los Reyes La Paz"	"MEXICO"	"La Paz"	"56400"
"EES1C0803711"	"EES S.A. DE C.V. PLANTA 2"	"339111"	"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"ENSAMBLE Y REPARACION DE INSTRUMENTOS QUIRURGICOS"		"368173.4"	"3497136.5"	31.60499	-106.38621	"BLVD. INDEPENDENCIA"	"1151"		"LOTE BRAVO"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32574"
"EES9U0803711"	"EES S.A. DE C.V."	"334519"	"Fabricación de otros instrumentos de medición, control, navegación, y equipo médico electrónico"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"ENSAMBLE Y REPARACIÓN DE INSTRUMENTOS QUIRURGICOS."	"Area Industrial en Ciudad Juarez"	"0"	"0"	31.64623	-106.39017	"Av. de las Torres # 7125"	"7125"		"Salvarcar"	"Cd Juárez"	"CHIHUAHUA"	"Juarez"	"32580"
"EEXND1901211"	"ENERTEC EXPORTS S DE RL DE CV, PLANTA OPTIMA"	"335910"	"Fabricación de acumuladores y pilas"	"Metalurgica (incluye la siderurgica)"	"8Z"	"Produccion de acumuladores y pilas electricas"	"FABRICACION DE ACUMULADORES AUTOMOTRICES"	"PARQUE INDUSTRIAL MONTERREY TECHNOLOGY PARK"	"0"	"0"	"25°53'46"""	"100°14'26"""	"AV DEL PARQUE"	"2155"		"MONTERREY TECHNOLOGY PARK"		"NUEVO LEON"	"Cienega de Flores"	"65550"
"EFR360803711"	"EMBOTELLADORA DE LA FRONTERA S.A DE C.V."	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"EMBOTELLADORA DE REFRESCOS GASEOSOS"	"FUERA DE PARQUES"	"0"	"0"	31.62379	-106.45412	"BOULEVARD OSCAR FLORES"	"9755"		"PUENTE ALTO"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32650"
"EFU360801711"	"COMPAÑIA EMBOTELLADORA DEL FUERTE S.A. DE C.V."	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"PRODUCIR DISTRIBUIR Y COMERCIALIZAR BEBIDAS NO ALCOHOLICAS"		"0"	"0"	"28°24'42"""	"106°52'21"""	"BELISARIO CHAVEZ"	"1501"		"AGRICOLA SAN ANTONIO"	"CUAUHTEMOC"	"CHIHUAHUA"	"Cuauhtemoc"	"31510"
"EHE362111412"	"CIA. EMBOTELLADORA HERDOMO S.A. DE C.V."	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"ELABORACION DE BEBIDAS GASEOSAS NO ALCOHOLICAS"	"PUEBLA 2000"	"0"	"0"	"19°3'17"""	"98°9'28'"	"CAMINO A RESURRECCION"	"5425"		"Parque Industrial Puebla 2000"	"PUEBLA"	"PUEBLA"	"Puebla"	"72920"
"EHP910803711"	"ELECTROLUX HOME PRODUCTS DE MEXICO S.A. DE C.V."	"331510"	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"MANUFACTURA Y ENSAMBLE DE REFRIGERADORES PARTES COMPONENTES Y PRODUCTOS RELACIONADOS"		"0"	"0"	"31°32'15"""	"0.106°23'23"""	"AVE. SAN ISIDRO"	"4251"		"EL BARREAL"		"CHIHUAHUA"	"Juarez"	"32760"
"EIN901510911"	"ELECTRODOS INFRA S.A. DE C.V."	"335991"	"Fabricación de productos eléctricos de carbón y grafito"	"Equipos y articulos electronicos, electricos y domesticos"	"90"	"Produccion de electrodos"	"FABRICACIÓN DE ELECTRODOS PARA SOLDAR"	"ZONA INDUSTRIAL LA CONCEPCIÓN TULTITLÁN"			19.63562	-99.18633	"CARRETERA TLALNEPANTA CUAUTITLÁN"	"9756"		"BARRIO LA CONCEPCIÓN"	"LA CONCEPCIÓN"	"MEXICO"	"Tultitlan"	"54900"
"EIN910803711"	"EATON INDUSTRIES S DE RL DE CV"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FAB. Y ENS. DE TRANSFORMADORES DE DISTR. DE CAJAS DISTR.ELECTRICA INTERRUPTORES Y SENSORES"	"PARQUE INDUSTRIAL OMEGA"	"0"	"0"	"31°44'38"""	"0.106°25'19"""	"PROL. AVE. HERMANOS ESCOBAR"	"7014"		"PARQUE INDUSTRIAL OMEGA"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32320"
"EIN9M0100111"	"EATON INDUSTRIES, S. DE R. L.  DE C. V."	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE PUNTERIA AUTOMOTRICES"	"Zona rural"	"771513"	"2420408"	"21°52'0"""	"102°22'0"""	"Carr. Ags. -  Villa Hidalgo Km 1.8"	"NA"	"NA"	"NA"	"Santa Cruz de la Presa"	"AGUASCALIENTES"	"Aguascalientes"	"20317"
"EIQMB1510411"	"ESPECIALIDADES INDUSTRIALES Y QUIMICAS S.A. DE C.V."	"325211"	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCION DE COMPUESTOS DE PVC Y PLASTIFICANTES"	"SAN NICOLAS"			19.54592	-99.20513	"MANUEL RIVERA"	"21"		"FRAC. INDUSTRIAL SAN NICOLAS"	"TLALNEPANTLA DE BAZ"	"MEXICO"	"Tlalnepantla de Baz"	"54030"
"EJU5Y0803711"	"EPSON DE JUAREZ S.A. DE C.V. PLANTA 1"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."	"Parque Industrial Rio Bravo"	"0"	"0"	31.66641	-106.34525	"Enrico Fermi"	"1451"	"NA"	"NA"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32550"
"EJU5Y0803712"	"EPSON DE JUAREZ S.A. DE C.V. PLANTA 2"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."	"Parque Industrial Rio Bravo"	"0"	"0"	31.66644	-106.34607	"Enrico Fermi"	"1351"	"A"	"Parque Industrial Rio Bravo"	"Cd Juarez"	"CHIHUAHUA"	"Juarez"	"32550"
"EKM9M1510611"	"ELRING KLINGER MÉXICO S.A DE C.V."	"336370"	"Fabricación de piezas metálicas troqueladas para vehículos automotrices"	"Automotriz"	"QF"	"Produccion de auto partes troqueladas y estampadas"	"PRODUCCIÓN DE AUTOPARTES TROQUELADAS Y ESTAMPADAS"	"EXPORTEC II"	"0"	"0"	"19°17'17.57''"	"99°38'48.44"""	"ALFONSO GOMEZ DE OROZCO"	"122"		"EXPORTEC II"	"Toluca"	"MEXICO"	"Toluca"	"50200"
"ELA6D1505711"	"ELASTOTEC S.A DE C.V"	"326290"	"Fabricación de otros productos de hule"	"Quimica"	"6D"	"Fabricacion de articulos y productos de hule "	"FABRICACION DE PRODUCTOS DE HULE"				"0°0'0"""	"0°0'0"""	"CINCO"	"5"		"FRACC. INDUSTRIAL ALCE BLANCO"		"MEXICO"	"Naucalpan de Juarez"	"53370"
"ELEHI1409711"	"ELECTROMANUFACTURAS SA DE CV"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTRUA DE TRANSFORMADORES ELECTRICOS"		"660956.450228"	"2265788.66775"	"20°29'2"""	"103°27'24"""	"ANTIGUO CAMINO A TLAJOMULCO"	"60"		"SANTA CRUZ DE LAS FLORES"	"SANTA CRUZ DE LAS FLORES"	"JALISCO"	"Tlajomulco de Zuniga"	"45640"
"ELM5T0900311"	"ELI LILLY Y COMPAÑÍA DE MÉXICO SA DE CV"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."				19.34498	-99.14353	"Calzada de Tlalpan"	"2024"		"Campestre Churubusco"		"DISTRITO FEDERAL"	"Coyoacan"	"04200"
"ELO5P1000711"	"EMPRESAS LONGORIA SA DE CV"	"325320"	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes"	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ"	"PARQUE INDUSTRIAL LAGUNERO"	"0"	"0"	"25°33'51"""	"103°27'40"""	"GUANACEVI"	"460"		"PARQUE INDUSTRIAL LAGUNERO"		"DURANGO"	"Gomez Palacio"	"35070"
"ELUM31501311"	"ECOLOGÍA Y LUBRICANTES S.A. DE C.V."	"324191"	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"ELABORACIÓN Y COMERCIALIZACIÓN DE ACEITES LUBRICANTES Y  ESPECIALIDADES INDUSTRIALES"		"0"	"0"	"19°32'22"""	"99°16'40"""	"Av. Adolfo López Mateos"	"3"		"México Nuevo"	"Cd López Mateos"	"MEXICO"	"Atizapan"	"52966"
"EMA1W0900211"	"EXTRACTOS Y MALTAS S.A."	"311215"	"Elaboración de malta"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"PRODUCCION DE MALTA POR PROCESAMIENTO DE CEBADA"	"INDUSTRIAL VALLEJO"	"0"	"0"	19.5002	-99.16173	"PONIENTE 146"	"725"		"INDUSTRIAL VALLEJO"	"AZCAPOTZALCO"	"DISTRITO FEDERAL"	"Azcapotzalco"	"02300"
"EMA361510911"	"EMBOTELLADORA MEXICANA S.A. DE C.V. ANTES EMBOTELLADORA AGA DE MEXICO"	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"FABRICACION DE REFRESCO"		"0"	"0"	19.63744	-99.16638	"BOULEVARD TULTITLAN"	"183"		"BARRIO LOS REYES"	"TULTITLAN"	"MEXICO"	"Tultitlan"	"54940"
"EMA571903911"	"EMPAQUES MOLDEADOS DE AMERICA TECNOLOGIAS S. DE R.L. DE C.V. PLANTA APODACA"	"322132"	"Fabricación de cartón y cartoncillo a partir de pulpa"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"PRODUCCIÓN DE CARTÓN Y CARTONCILLO (SI INVOLUCRA OPERACIONES TÉRMICAS; NO INCLUYE  LA MICR"		"0"	"0"	"25º44'20.48""  "	"100º12'45.55"""	"CARRETERA MIGUEL ALEMAN KM. 12.4"	"NA"	"NA"	"SIN COLONIA"	"APODACA"	"NUEVO LEON"	"Apodaca"	"66615"
"EMA581701111"	"EMATEC S.A. DE C.V."	"322299"	"Fabricación de otros productos de cartón y papel"	"Celulosa y papel"	"N3"	"Produccion de otros articulos celulosicos"	"FABRICACION Y COMERCIALIZACION DE EMPAQUE DE CELULOSA MOLDEADA"	"BUGAMBILIAS CIVAC"	"0"	"0"	"18°54'43"""	"99°10'53"""	"PASEO DE LOS CLAVELES"	"74"		"BUGAMBILIAS"	"JIUTEPEC"	"MORELOS"	"Jiutepec"	"62562"
"EMAMI3105011"	"ENERGIA MAYAKAN S. DE R. L. DE C. V."	"486210"	"Transporte de gas natural por ductos"	"Petroleo y petroquimica"	"MI"	"Transportacion por ductos de gas natural y otros tipos de gases"	"TRANSPORTACIÓN  DE GAS NATURAL POR DUCTOS"	"En el anexo 1 se presenta la trayectoria del ducto"			"17°47'46"""	"92°31'8"""	"PROLONGACION PASEO DE MONTEJO"	"310"		"GONZALO GUERRERO"	"Mérida"	"YUCATAN"	"Merida"	"97118"
"EMC8Z0503511"	"ENERTEC MEXICO S DE RL DE CV PLANTA TORREON"	"335910"	"Fabricación de acumuladores y pilas"	"Metalurgica (incluye la siderurgica)"	"8Z"	"Produccion de acumuladores y pilas electricas"	"PRODUCCION DE ACUMULADORES Y PILAS ELECTRICAS"	"PARQUE INDUSTRIAL LAS AMERICAS"			"25°31'41"""	"103°21'39"""	"BULEVARD CENTRAL LOTE No. 7"	"NA"	"LOTE 7"	"PARQUE INDUSTRIAL LAS AMERICAS"	"TORREON"	"COAHUILA"	"Torreon"	"27278"
"EMC8Z1100711"	"ENERTEC MEXICO S DE RL DE CV  PLANTA CELAYA"	"335910"	"Fabricación de acumuladores y pilas"	"Metalurgica (incluye la siderurgica)"	"8Z"	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	"CIUDAD INDUSTRIAL CELAYA"			"20°31'0"""	"100°48'00"""	"MANZANA NO. 5 LOTE 1 Y 2"	"5"	"1 y 2"	"PARQUE INDUSTRIAL CELAYA"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38010"
"EMC8Z1100712"	"ENERTEC MEXICO S DE RL DE CV  CEDIS CELAYA"	"335910"	"Fabricación de acumuladores y pilas"	"Metalurgica (incluye la siderurgica)"	"8Z"	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	"CD INDUSTRIAL CELAYA"	"312574.9375"	"2273840.25"	"25°31'0"""	"100°48'00"""	"NORTE 2 MANZANA 5 LOTE 8"	"106"		"CD. INDUSTRIAL CELAYA"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38010"
