"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"DTM6T1901921"	"DALTILE MEXICO S DE RL DE CV"	327122	"Fabricación de azulejos y losetas no refractarias."	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"MANUFACTURA DE MATERIALES CERÁMICOS"				"25°40'31"""	"100°24'11"""	"BLVD DIAZ ORDAZ"	"KM 335"		"SIN COLONIA"		"NUEVO LEON"	"San Pedro Garza Garcia"	"66230"
"DTM6T1904811"	"DAL TILE MEXICO S. DE R.L. DE C.V."	327111	"Fabricación de artículos de alfarería, porcelana y loza."	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"CORTE Y ENSAMBLE DE MATERIALES CERAMICOS"				"25°40'25"""	"100°27'1"""	"AVE. MANUEL ORDOÑEZ"	"509"		"EL LECHUGAL"	"SANTA CATARINA"	"NUEVO LEON"	"Santa Catarina"	"66230"
"DVCKE0901611"	"DISTRIBUIDORA VOLKSWAGEN CENTRAL, SA DE CV"	811111	"Reparación mecánica en general de automóviles y camiones."	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"VENTA DE AUTOS NUEVOS CON SERVICIO AUTOMOTRIZ  DE MECANICA CON HOJALATERIA Y PINTURA"				"19°26'3"""	"99°10'17"""	"Bahia de Santa Barbara"	"195"		"Veronica Anzures"		"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11300"
"DVC0503000075"	"DAIMLER Vehiculos Comerciales Mexico, S. de R.L. de C.V."	336120	"Fabricación de camiones y tractocamiones."	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Fabricacion o ensamble de camiones y tractocamiones"	"Ejido Derramadero"			"25°14'25"""	"101°9'41"""	"Carretera a General Cepeda"	"8395"		"NA"	"Derramadero"	"COAHUILA"	"Saltillo"	"25300"
"DVC9G1901821"	"DAIMLER VEHÍCULOS COMERCIALES DE MÉXICO, S. DE R.L. DE C.V."	336110	"Fabricación de automóviles y camionetas."	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES)."	"EL OBISPO"			"25°44'46"""	"100°31'46"""	"CARRETERA GARCÍA"	"KM 6.5"			"GARCIA"	"NUEVO LEON"	"Garcia"	"66000"
"DVLEE0901611"	"DISTRIBUIDORA VOLKSWAGEN LOMAS, SA DE CV"	811111	"Reparación mecánica en general de automóviles y camiones."	"Otros"	"EE"	"Centros distribuidores de autotransportes"	"COMPRA, VENTA DE AUTOMOVILES NUEVOS CON  TALLER DE MECANICA, HOJALATERIA Y PINTURA"				"19°26'38"""	"99°13'33"""	"ANILLO PERIFERICO"	"401"		"LOMA HERMOSA"		"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11200"
"EAALS2800311"	"ELECTRICIDAD ÁGUILA DE ALTAMIRA S. DE R.L. DE C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA."	"PUERTO INDUSTRIAL DE ALTAMIRA"			"22°29'44"""	"97°54'13"""	"BOULEVARD DE LOS RIOS"	"KM. 10.17"		"TERRENOS DE LA ADMINISTRACION PORTUARIA"	"LOMAS DEL REAL"	"TAMAULIPAS"	"Altamira"	"89600"
"EAAMV1900611"	"Equipo Automotriz Americana S.A. de C.V. Takata Planta 2 Santa Rosa"	336360	"Fabricación de asientos y accesorios interiores para vehículos automotores."	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"Ensamble de Cinturones de Seguridad para Automoviles"	"Carretera a Santa Rosa"			"25°48'20"""	"100°12'38"""	"Carretera a Santa Rosa"	"Km 3.5"		"NA"	"Apodaca"	"NUEVO LEON"	"Apodaca"	"66600"
"EAAQF1900611"	"EQUIPO AUTOMOTRIZ AMERICANA S.A. DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"MANUFACTURA DE VOLANTES PARA AUTOMOVILES"	"PARQUE INDUSTRIAL STIVA  AEROPUERTO"			"25°40'0"""	"100°19'0"""	"AVE. TLC"	"30"				"NUEVO LEON"	"Apodaca"	"66600"
"EAC8E0500211"	"EQUIPOS DE ACUNA, S.A. DE C.V."	333999	"Fabricación de otra maquinaria y equipo para la industria en general."	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACION,ENSAMBLE Y REPARACION DE EQUIPO INDUSTRIAL"	"PARQUE INDUSTRIAL MODELO"			"29°20'26"""	"101°1'56"""	"CARRETERA PRESA LA AMISTAD"	"KM"	"8.5"	"PARQUE INDUSTRIAL MODELO"	"CD. ACUNA"	"COAHUILA"	"Acuna"	"26220"
"EAG5U1509511"	"EMPRESA AGA S.A. DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				"19°42'50"""	"99°13'59"""	"Km. 2.5 Carretera Tepotzotlán las Cabaña"	"S.N."		"Barrio de Capula"	"Tepotzotlán"	"MEXICO"	"Tepotzotlan"	"54600"
"EAL7I2402811"	"ESTIRADORA DE ALAMBRES, S.A."	331510	"Moldeo por fundición de piezas de hierro y acero."	"Metalurgica (incluye la siderurgica)"	"7I"	"Laminacion secundaria de hierro y acero"	"ESTIRAJE EN FRIO DE ALAMBRE PARA LA FABRICACION DE ALAMBRE PULIDO Y ALAMBRE RECOCIDO"	"ZONA INDUSTRIAL"			"22°7'24"""	"100°55'7"""	"CARRETERA CENTRAL KM. 419.5"	"KM. 419.5"		"ZONA INDUSTRIAL"		"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"EAL7U2111411"	"Eolis America Latina S.A. de C.V."	333411	"Fabricación de equipo de aire acondicionado y calefacción."	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"Fabricacion e Instalacion de Aire Acondicionado para la Industria Textil y el Confort"	"PARQUE INDUSTRIAL CINCO DE MAYO"			"19°3'14"""	"98°12'8"""	"Martires de Rio Blanco"	"19"	"C"	"Parque Industrial Conci de Mayo"	"Puebla"	"PUEBLA"	"Puebla"	"72019"
"EAMBB1407011"	"ECO AMERE, S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"ALMACENAMIENTO TEMPORAL Y RECICLAJE DE RESIDUOS PELIGROSOS"	"PARQUE INDUSTRIAL EL SALTO"			"20°30'57"""	"103°14'50"""	"CALLE 4"	"10559"		"PARQUE INDUSTRIAL EL SALTO"		"JALISCO"	"El Salto"	"45680"
"EANEE1512111"	"EXCELENCIA AUTOMOTRIZ DEL NORTE, SA DE CV"	468112	"Comercio al por menor de automóviles y camionetas usados."	"Otros"	"EE"	"Centros distribuidores de autotransportes"	"Compra venta de autos, refacciones y servicio de mecánica."				"19°39'1"""	"99°11'46"""	"Ciencias"	"25"		"Fraccionamiento Industrial"	"Cuautitlan Izcalli"	"MEXICO"	"Cuautitlan"	"54730"
"EAOBB1901611"	"ELECTRICA AUTOMOTRIZ OMEGA SA DE CV -Planta Dr. Gonzalez-"	331419	"Fundición y refinación de otros metales no ferrosos."	"Metalurgica (incluye la siderurgica)"	"7L"	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACION y REFINACION de OTROS METALES NO FERROSOS incluye fundicion extrusion y estiraje"	"PARQUE INDUSTRIAL DR. GONZALEZ"			"25°51'3"""	"99°57'57"""	"AV PARQUE INDUSTRIAL DR. GONZALEZ"	"M3"	"L5"	"PARQUE INDUSTRIAL DR. GONZALEZ"		"NUEVO LEON"	"Dr. Gonzalez"	"66750"
"EAPAD2300111"	"Energía y Agua Pura de Cozumel S. de R.L. de C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES"	"Zona industrial  Cozumel"			"20°28'21"""	"86°57'31"""	"Prolongación Av. Claudio Canto Anduze"	"S/N"		"Zona Industrial"	"COZUMEL"	"QUINTANA ROO"	"Cozumel"	"77600"
"EATAD3018911"	"ELECTRICIDAD AGUILA  DE TUXPAN, S. DE R.L. DE C.V"	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN INCLYUE LAS INSTALACIONES)"				"20°50'28"""	"97°14'26"""	"CARRETERA LOS KILOMETROS Km 15.5"	"CCC Tuxpan II"		"CHILE FRIO"		"VERACRUZ"	"Tuxpam"	"92800"
"EAUKE0900411"	"EXCELENCIA AUTOMOTRIZ S.A. DE C.V."	811111	"Reparación mecánica en general de automóviles y camiones."	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"COMERCIO AL POR MENOR DE AUTOMOVILES NUEVOS CON TALLER DE MANTENIMIENTO AUTOMOTRIZ"				"19°21'36"""	"99°17'59"""	"CARRETERA MEXICO TOLUCA"	"5600"		"LOMAS DE MEMETLA"		"DISTRITO FEDERAL"	"Cuajimalpa de Morelos"	"05330"
"EAVAD1103311"	"ENERGIA AZTECA VIII S. DE R.L. DE C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES"	"PREDIO LOS CERRITOS LAS DELICIAS"			"21°14'47"""	"100°36'32"""	"CARR. FEDERAL No 57 KM 82.7 TRAMO QRO SL"	"NA"	"NA"	"NA"	"SAN LUIS DE LA PAZ"	"GUANAJUATO"	"San Luis de la Paz"	"37900"
"EAXLS0200211"	"Energia Azteca X, S.A de C.V.  /Planta de tratamiento de agua cruda"	222112	"Captación, tratamiento y suministro de agua realizados por el sector privado."	"Otros"	"S7"	"Plantas de tratamiento de aguas residuales"	"Tratamiento de Aguas Negras para proveer agua Gris al Proceso de generacion de Energia Ele"	"Zona sub-urbana"			"32°36'24"""	"115°33'13"""	"Carret. Fed. no. 2 Mxli-Tijuana, Km 2"	"31"		"Ignacio Zaragoza"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21610"
"EAXLS0200212"	"ENERGIA AZTECA X, S.A. DE C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION, TRANSMISION Y SUMINISTRO DE ENERGIA ELECTRICA"	"ZONA SUB-URBANA"			"32°35'8"""	"115°35'27"""	"CARRET. FEDERAL NO.2, KM 12 MEXICALI-TIJ"	"LOTE 45"		"GRANJAS LA PROGRESO"	"MEXICALI"	"BAJA CALIFORNIA"	"Mexicali"	"21610"
"EBCAD0200211"	"ENERGIA DE BAJA CALIFORNIA S. DE R.L. DE C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION Y TRANSMISION DE ENERGIA ELECTRICA, SOLO GENERACION, INCLUYE INSTALACIONES"				"32°36'8"""	"115°37'39"""	"KM. 12 CARR. FED. No.2 MEXICALI TIJUANA"	"LOTE 46"		"PROGRESO IV"	"MEXICALI"	"BAJA CALIFORNIA"	"Mexicali"	"21610"
"ECAAD0400711"	"ENERGIA CAMPECHE S.A. de C.V."	221110	"Generación, transmisión y distribución de energía eléctrica."	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELÉCTRICA"	"CENTRO RURAL"			"17°56'20"""	"91°44'0"""	"CARRETERA FEDERAL 186"	"KM 156"		"TRAMO VILLAHERMOSA ESCARCEGA"	"PALIZADA"	"CAMPECHE"	"Palizada"	"24200"
"ECAKE1503311"	"ECATEPEC S.A. DE C.V."	811111	"Reparación mecánica en general de automóviles y camiones."	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"REPARACION DE AUTOMOVILES, VENTA DE AUTOMOVILES NUEVOS Y USADOS Y REFACCIONES"				"19°36'29"""	"99°3'10"""	"AV. REVOLUCION"	"208"		"HOGARES MARLA"	"ECATEPEC"	"MEXICO"	"Ecatepec de Morelos"	"55030"
"ECAMB1505711"	"ELI CAMI Y CIA. S. A."	325999	"Fabricación de otros productos químicos."	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"				"19°29'59"""	"99°14'53"""	"AV SAN MATEO NOPALA"	"28"		"JARDINES DE SAN MATEO"	"SAN MATEO  NOPALA"	"MEXICO"	"Naucalpan de Juarez"	"53240"
"ECARB0200111"	"Energía Costa Azul S. de R.L. de C.V."	486210	"Transporte de gas natural por ductos."	"Petroleo y petroquimica"	"MI"	"Transportacion por ductos de gas natural y otros tipos de gases"	"Recibo, almacenamiento y regasificación de Gas Natural Licuado"	"Conocido como Costa Azul"			"31°59'32"""	"116°50'38"""	"Carretera Tijuana - Ensenada"	"Km 80.64"		"El Sauzal de Rodríguez"	"El Sauzal de Rodríguez"	"BAJA CALIFORNIA"	"Ensenada"	"22760"
"ECC421701111"	"ECCACIV, S.A. DE C.V."	222112	"Captación, tratamiento y suministro de agua realizados por el sector privado."	"Otros"	"S7"	"Plantas de tratamiento de aguas residuales"	"TRATAMIENTO DE AGUAS RESIDUALES INDUSTRIALES Y MUNICIPALES"				"18°52'12"""	"99°10'15"""	"CARRETERA JIUTEPEC-ZAPATA KM 3.5"	"SN"		"MIGUEL HIDALGO"	"JIUTEPRC"	"MORELOS"	"Jiutepec"	"62556"
"ECC5U1904611"	"ESMALTES Y COLORANTES CERAMICOS S.A.DE C.V."	325510	"Fabricación de pinturas y recubrimientos."	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO"				"25°44'59"""	"100°25'59"""	"VIA MONTERREY MATAMOROS"	"601"		"LOS MORALES"	"SAN NICOLAS"	"NUEVO LEON"	"San Nicolas de los Garza"	"66480"
"ECE0100100089"	"EXTRUCIONES DEL CENTRO S.A. DE C.V."	331520	"Moldeo por fundición de piezas metálicas no ferrosas."	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICION DE ESCORIA DE ALUMINIO"	"Centro Despoblado"			"21°41'55"""	"102°14'58"""	"Carr. a los Arellano- Calvillito Km-4"	"S.N."		"Comunidades Med. Rural"	"Aguascalientes"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"ECL912201611"	"ELECTRONICA CLARION, S.A. DE C.V."	334410	"Fabricación de componentes electrónicos."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE PARTES ELECTRONICAS"	"ZONA INDUSTRIAL"			"20°51'38"""	"99°58'41"""	"AVENIDA 3 ESQUINA CALLE 9"	"SN"		"ZONA INDUSTRIAL"	"QUERETARO"	"QUERETARO"	"San Juan del Rio"	"76800"
"ECOBB1200111"	"ECOLTEC S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"PRESTADORA DE SERV. PARA EL RECICLAJE DE RESIDUOS PELIGROSOS EN LA ELAB.DE COMB.ALTERNO"				"16°53'21"""	"99°49'48"""	"AV. LÁZARO CÁRDENAS"	"SN"	"SN"	"LA SABANA"		"GUERRERO"	"Acapulco de Juarez"	"39903"
"ECOBB2701212"	"ECOLTEC S.A. DE C.V. PLANTA MACUSPANA"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"FORMULACIÓN  DE COMBUSTIBLES ALTERNOS A PARTIR DE RESIDUOS PELIGROSOS"				"17°39'2"""	"92°26'42"""	"CARRETERA VHSA. ESCARCEGA KM 68.5"	"NA"	"NA"	"NA"	"MACUSPANA"	"TABASCO"	"Macuspana"	"86700"
"ECOBT0600211"	"EMBOTELLADORA DE COLIMA SA DE CV"	312112	"Purificación y embotellado de agua."	"Bebidas y tabaco"	"MQ"	"Envasado de aguas purificadas o de manantial"	"PRODUCCION DISTRIBUCION Y VENTA DE BEBIDAS EMBOTELLADAS"				"19°13'43"""	"103°42'41"""	"AV. TECOMAN SUR"	"99"		"EL MORALETE"	"COLIMA"	"COLIMA"	"Colima"	"28060"
"ECOLY0502711"	"ECOLTEC S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS."	"NO APLICA"			"25°36'32"""	"100°52'31"""	"CARR. SALTILLO MONTERREY KM. 23.5"	"NO APLICA"		"NO APLICA"		"COAHUILA"	"Ramos Arizpe"	"25900"
"ECOLY0600911"	"Ecoltec S.A. de C.V"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS."	"NO APLICA"			"18°59'4"""	"103°52'26"""	"Carretera Caleras KM 1.5"	"NO APLICA"		"NO APLICA"	"NO APLICA"	"COLIMA"	"Tecoman"	"28130"
"ECOLY1501011"	"ECOLTEC, S.A. DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"TRATAMIENTO DE RESIDUOS PELIGROSOS PARA USO COMO COMBUSTIBLES ALTERNOS."				"19°59'19"""	"99°11'10"""	"AV. INDUSTRIAL S/N"	"NA"	"NA"	"NA"	"APAXCO"	"MEXICO"	"Apaxco"	"55660"
"ECOLY3008511"	"ECOLTEC S.A DE C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"ACOPIO Y RECICLAJE DE  RESIDUOS PELIGROSOS."	"Parque Industrial Ixtaczoquitlan"			"18°52'2"""	"97°2'25"""	"Boulevard Fernando Gutiérrez Barrios"	"84"		"Cruz verde"	"Ixtaczoquitlan"	"VERACRUZ"	"Ixtaczoquitlan"	"94450"
"ECOQ23110111"	"ECOLSUR, S.A. DE C.V."	484232	"Autotransporte foráneo de materiales y residuos peligrosos."	"Otros"	"2Y"	"Transporte de materiales peligrosos"	"RECOLECCIÓN, TRANSPORTE Y ALMACENAMIENTO DE RESIDUOS PELIGROSOS"	"AMPLIACION CIUDAD INDUSTRIAL"			"20°54'53"""	"89°42'17"""	"60"	"525"	"B"	"AMPLIACION CIUDAD INDUSTRIAL"	"UMAN"	"YUCATAN"	"Uman"	"97390"
"ECO912803211"	"Eaton Controls S. de R.L. de C.V."	335930	"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas."	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación, ensamble, reparación y maquila de interruptores y controles"	"Parque Industrial Colonial"			"25°59'56"""	"98°12'2"""	"Avenida Chapultepec"	"SN"		"Parque Industrial Colonial"	"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88787"
"ECT581900611"	"BIO PAPPEL PACKAGING S.A DE C.V PLANTA APODACA"	322210	"Fabricación de envases de cartón."	"Celulosa y papel"	"58"	"Fabricacion de articulos y productos de papel y/o carton"	"PRODUCCIÓN DE CARTÓN Y CARTONCILLO. SI INVOLUCRA OPERACIONES TERMICAS"				"25°44'44"""	"100°13'38"""	"ANTIGUO CARRETERA APODACA"	"KM 7.1"		"APODACA"	"APODACA"	"NUEVO LEON"	"Apodaca"	"66600"
"ECT911403911"	"EMERSON CLIMATE TECHNOLOGIES MEXICO S. A  DE  C.V."	333411	"Fabricación de equipo de aire acondicionado y calefacción."	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACIÓN Y DISEÑO DE EQUIPOS DE AIRE ACONDICIONADO Y REFRIGERACIÓN"				"20°37'0"""	"103°20'46"""	"CIRCUITO ING. TOMÁS LIMÓN GUTIÉRREZ"	"3270"		"HIGUERILLAS  1RA SECCION"	"GUADALAJARA JALISCO"	"JALISCO"	"Guadalajara"	"44470"
"ECU5L1610211"	"EASTMAN CHEMICAL URUAPAN S.A DE C.V"	325211	"Fabricación de resinas sintéticas."	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCION DE RESINAS DERIVADAS DE COLOFONIA"				"19°24'39"""	"102°3'12"""	"PASEO LAZARO CARDENAS"	"844"		"LA MAGDALENA"	"URUAPAN"	"MICHOACAN"	"Uruapan"	"60080"
"EDMK92700311"	"ENSCO DRILLING MEXICO LLC"	213111	"Perforación de pozos petroleros y de gas."	"Otros"	"R9"	"Perforacion de pozos"	"EXTRACCION DE PETROLEO Y GAS NATURAL"	"PUERTO PESQUERO LAGUNA AZUL"			"18°30'43"""	"92°17'5"""	"AV. 4 ORIENTE"	"16"	"B"	"PUERTO PESQUERO LAGUNA AZUL"	"CARMEN"	"CAMPECHE"	"Carmen"	"24129"
"EDU7A0803711"	"Edumex S.A. de C.V."	339111	"Fabricación de equipo no electrónico para uso médico, dental y para laboratorio."	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"Productos para uso en cirugía y curaciones, corte, ensamble y empaque de filtros, empaque"	"Parque Industrial Ramón Rivera Lara"			"31°41'35"""	"106°25'48"""	"Av. Ramón Rivera Lara"	"6620 y 6618"		"P. I. Ramón Rivera Lara"	"Ciudad Juárez"	"CHIHUAHUA"	"Juarez"	"32605"
"EDU9M1000512"	"MOTORES Y APARATOS ELECTRICOS DE DURANGO S.A. DE C.V. PLANTA 3"	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE PARTES PLASTICAS Y DE ALUMINIO PARA SISTEMA DE AIRE ACONDICIONADO AUTOMOTRIZ"	"CD. INDUSTRIAL"			"24°4'9"""	"104°36'26"""	"2DA DE SELENIO"	"111"		"CD. INDUSRIAL"	"DURANGO"	"DURANGO"	"Durango"	"34208"
"EEL581000711"	"ENVASES ELOPAK S.A. DE C.V."	322299	"Fabricación de otros productos de cartón y papel."	"Celulosa y papel"	"58"	"Fabricacion de articulos y productos de papel y/o carton"	"FABRICACION DE ENVASES DE CARTON PLASTIFICADO PARA LECHE Y BEBIDAS"	"PARQUE INDUSTRIAL LAGUNERO"			"25°33'22"""	"103°27'55"""	"LAZARO CARDENAS ESQ. VALLE DEL GUADIANA"	"SN"		"PARQUE INDUSTRIAL LAGUNERO"	"GOMEZ PALACIO"	"DURANGO"	"Gomez Palacio"	"35070"
"EEMRE1507011"	"Energéticos Ecológicos Miga S. A. de C. V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Tratamiento de residuos peligrosos"	"LY"	"Tratamiento de residuos peligrosos para uso como combustibles alternos"	"Tratamiento de aceites usados de hidrocarburos para la formulación de combustible alterno"				"19°20'39"""	"98°57'45"""	"Carretera federal México Puebla"	"Km. 21.5"		"Fraccionamiento Loma Encantada"	"Los Reyes La Paz"	"MEXICO"	"La Paz"	"56400"
"EEW6E2903111"	"EUWE EUGEN WEXLER DE MEXICO S.A DE C.V"	336390	"Fabricación de otras partes para vehículos automotrices."	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN"	"C.I XICOHTENCATL"			"19°26'1"""	"98°6'1"""	"RANCHO SECO"	"403"				"TLAXCALA"	"Tetla de la Solidaridad"	"90434"
"EEXBB1901911"	"Enertec Exports S. de R.L. de C.V."	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos."	"Otros"	"BB"	"Manejo de residuos peligros"	"Reciclaje de plomo y polipropileno a partir de baterías automotrices"				"25°45'34"""	"100°34'6"""	"Carretera a García"	"9500"	"Km.9.5"	"N.D."	"Garcia"	"NUEVO LEON"	"Garcia"	"66000"
"EEXLJ1901211"	"Enertec Exports, S. de R.L. de C.V. Planta Ciénega de Flores"	335910	"Fabricación de acumuladores y pilas."	"Automotriz"	"8Z"	"Produccion de acumuladores y pilas electricas"	"Fundición Secundaria de Plomo y Reciclaje de Polipropileno a partir de Baterías Pb-Ácido"	"Corredor Industrial Ciénega de Flores"			"25°53'45"""	"100°13'24"""	"Carretera Monterrey Laredo Km 11.5"	"4210"			"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"EEX8Z1100711"	"ENERTEC EXPORTS S. DE R.L. DE C.V."	335910	"Fabricación de acumuladores y pilas."	"Automotriz"	"8Z"	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."	"CIUDAD INDUSTRIAL CELAYA"			"20°33'17"""	"100°48'5"""	"MANZANA 5 LOTES 1 Y 2"	"MZ 5"	"1 Y2"	"CIUDAD INDUSTRIAL CELAYA"	"CELAYA"	"GUANAJUATO"	"Celaya"	"38010"
"EEX8Z1901211"	"Enertec Exports S. de R.L. de C.V."	335910	"Fabricación de acumuladores y pilas."	"Automotriz"	"8Z"	"Produccion de acumuladores y pilas electricas"	"Fabricación de acumuladroes automotrices plomo-ácido"	"Monterrey Technology Park"			"25°53'46"""	"100°14'26"""	"Av. Del Parque"	"2155"		"Monterrey Technology Park"	"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
