"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"CFEAD0803711"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CT SAMALAYUCA I"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"31°19'53"""	"106°50'2"""	"Carretera  PANAMERICANA SUECO CD JUAREZ KM 166"	"N/A N/A"	"N/A N/A"	"Ejido SAMALAYUCA"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32730"
"CFEAD0803731"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CCC  SAMALAYUCA II"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELECTRICA"				"31°19'27"""	"106°41'25"""	"Calle CARR. PANAMERICANA TRAMO SUECO - JUAREZ"	"KM 166 N/A"	"N/A N/A"	"Ejido CARR. PANAMERICANA"	"Juárez"	"CHIHUAHUA"	"Juarez"	"32730"
"CFEAD1000713"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL CICLO COMBINADO GOMEZ PALACIO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"				"25°35'25"""	"103°28'45"""	"Calle CARR. A FCO. I. MADERO"	"KM. 3 "	" "	"Colonia NA"	"Gómez Palacio"	"DURANGO"	"Gomez Palacio"	"35000"
"CFEAD1001211"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELECTRICA GUADALUPE VICTORIA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generacion de energia electrica"				"25°29'50"""	"103°33'54"""	"Calle CARR. CD. JUAREZ"	"KM 9.7 "	" "	"Ninguno "	"Ciudad Juárez"	"DURANGO"	"Lerdo"	"35180"
"CFEAD1307611"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELECTRICA CICLO COMBINADO TULA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"20°0'38"""	"99°18'9"""	"Carretera KM.28  JOROBAS-TULA"	"S/N NA"	"S/N SN"	"Colonia EL LLANO SEGUNDA SECCION"	"El Llano"	"HIDALGO"	"Tula de Allende"	"42820"
"CFEAD1307621"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELÉCTRICA FRANCISCO PÉREZ RÍOS"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"				"20°3'24"""	"99°17'27"""	"Carretera  JOROBAS-TULA KM. 27.5"	"S/N "	"S/N "	"Colonia El Llano segunda sección"	"El Llano"	"HIDALGO"	"Tula de Allende"	"42800"
"CFEAD1500211"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELECTRICA VALLE DE MEXICO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA "				"19°37'5"""	"98°58'48"""	"Carretera TRANSMETROPOLITANA "	"KM 38 "	" "	"Ejido SAN MIGUEL TOTOLCINGO "	"Tepexpan"	"MEXICO"	"Acolman"	"55885"
"CFEAD1901911"	"COMISIÓN FEDERAL DE ELECTRICIDAD,C.F.E. CENTRAL TURBOGAS LEONA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"25°40'10"""	"100°24'32"""	"Calle LUCIO BLANCO"	"SN "	" "	"Colonia LUCIO BLANCO"	"San Pedro Garza García"	"NUEVO LEON"	"San Pedro Garza Garcia"	"66218"
"CFEAD1903922"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS TECNOLOGICO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGIA ELECTRICA"				"25°36'47"""	"100°16'18"""	"Calle EUGENIO GARZA SADA"	"5300 "	" "	"Colonia MEDEROS"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64950"
"CFEAD1903923"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS FUNDIDORA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELECTRICA"				"25°40'55"""	"100°16'40"""	"Calle ANTONIO I. VILLARREAL"	"110 "	" "	"Colonia AGRICOLA"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64590"
"CFEAD1903924"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS MONTERREY, PLANTA UNIVERSIDAD"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"generaciòn de energia electrica"				"25°41'50"""	"100°19'8"""	"Calle PROLONGACION RAYON"	"2451 "	" "	"Colonia BELLA VISTA"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64410"
"CFEAD1904111"	"COMISIÓN FEDERAL DE ELECTRICIDAD,COMISION FEDERAL DE ELECTRICIDAD CENTRAL CICLO COMBINADO HUINALA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"25°43'24"""	"100°6'11"""	"Calle KM. 12.5 CARR. DULCES NOMBRES"	"ND "	" "	"Ninguno CARRETERA A DULCES NOMBRES KM 12.5"	"Pesquería"	"NUEVO LEON"	"Pesqueria"	"66650"
"CFEAD2201211"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELÉCTRICA CICLO COMBINADO EL SAUZ"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación y Transmisión de energía eléctrica; incluye instalaciones"				"20°27'34"""	"100°7'6"""	"Calle CARR. MEXICO-QUERETARO"	"KM. 176.5 "	" "	"Colonia EL SAUZ ALTO"	"El Sauz (Sauz Alto, Sauz Bajo)"	"QUERETARO"	"Pedro Escobedo"	"76729"
"CFEAD2300111"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS CHANKANAAB"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"20°28'26"""	"86°57'25"""	"Avenida LEONIDES GARCIA POR 10 DE ABRIL"	"S/N "	" "	"Colonia ZONA INDUSTRIAL"	"Cozumel"	"QUINTANA ROO"	"Cozumel"	"77670"
"CFEAD2300411"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS XULHA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"18°32'36"""	"88°27'56"""	"Carretera CHETUMAL - BACALAR km 20"	"KM 20 "	"XUL-HA "	"Colonia XUL"	"Chetumal"	"QUINTANA ROO"	"Othon P. Blanco"	"77930"
"CFEAD2300511"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS NIZUC"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"21°4'7"""	"86°50'47"""	"Carretera KM 13.5 CARR. FEDERAL 307 CANCUN APTO"	"S/N "	" "	"Colonia ALFREDO V BONFIL"	"Alfredo V. Bonfil"	"QUINTANA ROO"	"Benito Juarez"	"77560"
"CFEAD2300521"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS CANCUN"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"21°8'6"""	"86°49'54"""	"Avenida LIBRAMIENTO KABAH"	"km 4.5 "	" "	"Ciudad CANCUN"	"Cancún"	"QUINTANA ROO"	"Benito Juarez"	"77500"
"CFEAD2300711"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL DIESEL HOLBOX"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"21°31'10"""	"87°22'37"""	"Avenida AV TIBURON BALLENA"	"S/N "	" "	"Puerto ISLA DE HOLBOX"	"Kantunilkín"	"QUINTANA ROO"	"Lazaro Cardenas"	"77310"
"CFEAD2405011"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CFE CENTRAL TERMOELECTRICA VILLA DE REYES"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELECTRICA"				"21°49'55"""	"100°55'51"""	"Carretera SLP - VILLA DE REYES A 44."	"KM 19.5 "	" "	"Colonia VILLA DE REYES"	"Villa de Reyes"	"SAN LUIS POTOSI"	"Villa de Reyes"	"79530"
"CFEAD2501021"	"COMISIÓN FEDERAL DE ELECTRICIDAD,C.H. 27 DE SEPTIEMBRE"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Otros"	"RW"	"Hidroelectricas"	"GENERACION DE ENERGIA ELECTRICA"				"26°30'25"""	"108°34'31"""	"Calle DOMICILIO CONOCIDO"	"SIN NUMERO "	" "	"Colonia EL FUERTE"	"El Fuerte"	"SINALOA"	"El Fuerte"	"81820"
"CFEAD2501211"	"COMISIÓN FEDERAL DE ELECTRICIDAD ,""CENTRAL TERMOELÉCTRICA JOSE ACEVES POZOS"""	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"N/A"				"23°11'38"""	"106°21'21"""	"Calle ESTERO LA SIRENA"	"S/N KM. 10 "	"N/A N/A"	"Zona Federal LA SIRENA"	"Mazatlán"	"SINALOA"	"Mazatlan"	"82089"
"CFEAD2601711"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS CABORCA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de Energía Eléctrica"	"DESEMBOQUE"			"30°42'21"""	"112°12'19"""	"Carretera KM 5  AL DESEMBOQUE"	"S/N "	" "		"Heroica Caborca"	"SONORA"	"Caborca"	"83600"
"CFEAD2602911"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CT. CARLOS RODRÍGUEZ RIVERO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"				"27°56'6"""	"110°51'32"""	"Calle CARRETERA INTERNACIONAL MEXICO-NOGALES km.1975"	"S/N "	" "	"Colonia FRACCIONAMIENTO LAS BATUECAS"	"Heroica Guaymas"	"SONORA"	"Guaymas"	"85430"
"CFEAD2603021"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL CICLO COMBINADO HERMOSILLO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generacion de Energía Eléctrica"				"29°1'54"""	"110°50'22"""	"Carretera KM 10  HERMOSILLO-SAHUARIPA"	"SN "	" "	"Colonia HERMOSILLO CENTRO"	"Hermosillo"	"SONORA"	"Hermosillo"	"83000"
"CFEAD2604711"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELECTRICA PUERTO LIBERTAD"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"29°54'31"""	"112°41'34"""	"Calle  36 NORTE FINAL COSTA DE HERMOSILLO"	"_ "	" "	"Colonia COSTA DE HERMOSILLO"	"Puerto Libertad"	"SONORA"	"Pitiquito"	"_    "
"CFEAD2800311"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TERMOELECTRICA ALTAMIRA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES)"				"22°26'10"""	"98°0'34"""	"Calle FIDEL VELAZQUEZ "	"1100 "	" "	"Pueblo ESTACION COLONIA"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"CFEAD2803311"	"COMISIÓN FEDERAL DE ELECTRICIDAD,C.T. EMILIO PORTES GIL"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de energía eléctrica"				"25°58'50"""	"98°3'56"""	"Carretera MATAMOROS-MAZATLAN KM.68.5"	"68.5 "	" "	"Colonia LA PAZ"	"Ciudad Río Bravo"	"TAMAULIPAS"	"Rio Bravo"	"88993"
"CFEAD3105037"	"COMISIÓN FEDERAL DE ELECTRICIDAD,COMISION FEDERAL DE ELECTRICIDAD C.T. MERIDA II"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"	"CD. INDUSTRIAL."			"20°55'37"""	"89°41'13"""	"Calle CARRETERA MERIDA UMAN POR ANILLO PERIFERICO KM 8"	"S/N.E. "	"S/N.I "		"Mérida"	"YUCATAN"	"Merida"	"97288"
"CFEAD3105038"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS NACHI COCOM"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELECTRICA"				"20°57'38"""	"89°35'21"""	"Calle C.20"	"S/N.E. "	"S/N.I "	"Colonia MAYAPAN."	"Mérida"	"YUCATAN"	"Merida"	"97259"
"CFEAD3110221"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL FELIPE CARRILLO PUERTO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"20°41'52"""	"88°15'50"""	"Camino KM. 8 CARR. VALLADOLID-MERIDA."	"S/N.E. "	"S/N.I "	"Ejido N/A"	"Valladolid"	"YUCATAN"	"Valladolid"	"97780"
"CFELS0200211"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CAMPO Y CENTRAL GEOTERMOELECTRICA CERRO PRIETO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"LS"	"Generacion de energia electrica por procedimientos no convencionales contaminantes"	"Generación y Transmisión de energía electrica"				"32°22'51"""	"115°14'21"""	"Calle CARRETERA MEXICALI-EJIDO NUEVO LEON"	"KILOMETRO 33.55 "	" "	"Colonia DELEGACION CERRO PRIETO"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21700"
"CFELS0300211"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL Y CAMPO GEOTERMOELÉCTRICO TRES VIRGENES"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"LS"	"Generacion de energia electrica por procedimientos no convencionales contaminantes"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"				"27°31'53"""	"112°33'49"""	"Carretera TRANSP STA ROSALIA-GUERRERO NEGRO MM 33"	"SN "	" "	"Zona Federal ACCESO A TRES VIRGENES"	"Santa Rosalía"	"BAJA CALIFORNIA SUR"	"Mulege"	"23940"
"CFELS0801911"	"COMISIÓN FEDERAL DE ELECTRICIDAD,"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de Energía Eléctrica"				"28°26'45"""	"105°55'9"""	"Carretera KM 7.8 AL SO DEL KM 196+724 CARR FEDERAL 45 TRAMO CHIHUAHUA-DELICIAS"	"0 "	" "	"Ejido EJIDAL"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31065"
"CFELS1603411"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CAMPO Y CENTRAL GEOTERMOELÉCTRICA LOS AZUFRES"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"LS"	"Generacion de energia electrica por procedimientos no convencionales contaminantes"	"Generación de energía eléctrica por procedimientos no convencionales contaminantes"				"19°47'24"""	"100°39'55"""	"Calle DOMICILIO CONOCIDO"	"SN "	" "	"Ninguno CIUDAD HIDALGO CENTRO"	"Ciudad Hidalgo"	"MICHOACAN"	"Hidalgo"	"61100"
"CFELS2105411"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL GEOTERMOELÉCTRICA HUMEROS"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"LS"	"Generacion de energia electrica por procedimientos no convencionales contaminantes"	"Generación de Energía Eléctrica"				"19°38'46"""	"97°28'11"""	"Calle KM 26 CARRETERA PEROTE-HUMEROS"	"S/N "	" "	"Colonia CAMPAMENTO MAZTALOYA"	"Chignautla"	"PUEBLA"	"Chignautla"	"73950"
"CFEM90600711"	"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO"	"493190"	"Otros servicios de almacenamiento con instalaciones especializadas"	"Petroleo y petroquimica"	"M9"	"Almacenamiento y distribucion de productos derivados del petroleo"	"Otros servicios de almacenamiento con instalaciones especializadas"				"19°0'35"""	"104°15'33"""	"Carretera Campos-Cuyutlan Km 7"	"S/N "	" "	"Colonia CAMPOS"	"Manzanillo"	"COLIMA"	"Manzanillo"	"28809"
"CFERW1403911"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRALES HIDROELECTRICAS ALTO Y BAJO SANTIAGO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Otros"	"RW"	"Hidroelectricas"	"GENERACIÓN ENERGIA ELECTRICA"				"20°43'34"""	"103°17'31"""	"Calle BELISARIO DOMINGUEZ NTE."	"S/N "	" "	"Colonia HUENTITAN EL ALTO"	"Guadalajara"	"JALISCO"	"Guadalajara"	"44390"
"CFE0400300039"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBOGAS CARMEN"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"18°39'58"""	"91°47'10"""	"Calle MORALES SAENZ"	"S/N "	" "	"Colonia SAN NICOLAS"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24118"
"CFE0900500336"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS ARAGÓN"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°27'9"""	"99°6'5"""	"Calle Norte 94"	"10 "	"10 "	"Colonia GERTRUDIS SANCHEZ 2A SECCION"	"Gustavo A. Madero"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07839"
"CFE0900702250"	"COMISIÓN FEDERAL DE ELECTRICIDAD,COMISIÓN GENERAL DE ELECTRICIDAD CENTRLAL TURBO GAS IZTAPALAPA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°20'2"""	"99°4'27"""	"Calle Nautla"	"09 "	"9 "	"Conjunto habitacional EL RODEO"	"Iztapalapa"	"DISTRITO FEDERAL"	"Iztapalapa"	"09860"
"CFE0900702251"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS SANTA CRUZ"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°21'56"""	"99°3'33"""	"Avenida Luis Mendez"	"11 "	"11 "	"Colonia UNIDAD EJERCITO CONSTITUCIONALISTA"	"Iztapalapa"	"DISTRITO FEDERAL"	"Iztapalapa"	"09220"
"CFE0900702252"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS MAGDALEA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ELERGIA ELECTRICA"				"19°22'47"""	"99°5'42"""	"Avenida Rio Churubusco"	"04 "	" "	"Colonia PASEOS DE CHURUBUSCO"	"Iztapalapa"	"DISTRITO FEDERAL"	"Iztapalapa"	"09030"
"CFE0901300122"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CETRAL TURBO GAS COAPA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°16'15"""	"99°7'38"""	"Calle  Ejido"	"12 "	"12 "	"Colonia LAS PERITAS"	"Xochimilco"	"DISTRITO FEDERAL"	"Xochimilco"	"16010"
"CFE0901500457"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CTG NONOALCO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°26'58"""	"99°8'53"""	"Calle Luna"	"254 "	"254 "	"Colonia NONOALCO TLATELOLCO"	"Cuauhtémoc"	"DISTRITO FEDERAL"	"Cuauhtemoc"	"06900"
"CFE1F0710611"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL HIDROELECTRICA BELISARIO DOMINGUEZ"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Otros"	"RW"	"Hidroelectricas"	"Generación de Energía Electrica"				"16°24'10"""	"92°46'21"""	"Calle CARRET. TUXTLA-V. CARRANZA KM. 60"	"S/N "	" "	"Pueblo BELISARIO DOMINGUEZ"	"Venustiano Carranza"	"CHIAPAS"	"Venustiano Carranza"	"30200"
"CFE1503300334"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS ECATEPEC"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°36'34"""	"99°3'10"""	"Avenida Av. Revolución"	"05 "	" "	"Colonia PLAZAS ECATEPEC"	"Ecatepec de Morelos"	"MEXICO"	"Ecatepec de Morelos"	"55020"
"CFE1505400073"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS ATENCO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de Energia Eléctrica"				"19°16'45"""	"99°34'14"""	"Boulevard Paseo de la Asuncion"	"06 "	"6 "	"Colonia SAN SALVADOR"	"Metepec"	"MEXICO"	"Metepec"	"52172"
"CFE1505700320"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRL TURBO GAS REMEDIOS"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de Energia Eléctrica"				"19°29'17"""	"99°15'58"""	"Avenida Alcanfores"	"01 "	" "	"Colonia JARDINES DE SAN MATEO"	"Naucalpan de Juárez"	"MEXICO"	"Naucalpan de Juarez"	"53240"
"CFE1509500028"	"COMISIÓN FEDERAL DE ELECTRICIDAD,COMISION FEDERAL DE ELECTRICIDAD CENTRAL TURBO GAS COYOTEPEC 1 Y 2"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DEENERGIA ELECTRICA"				"19°44'55"""	"99°13'5"""	"Carretera Carr. Mexico Queretaro Km 48.3"	"05 "	" "	"Ranchería EL ARROYO"	"Tepotzotlán"	"MEXICO"	"Tepotzotlan"	"54607"
"CFE1510400311"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS VALLEJO"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°30'59"""	"99°10'31"""	"Calle Metepec"	"01 "	"8 "	"Ejido NUEVA IXTACALA"	"Tlalnepantla"	"MEXICO"	"Tlalnepantla de Baz"	"54160"
"CFE1510901065"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS VILLA DE LAS FLORES"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de Energía Eléctrica"				"19°40'44"""	"99°5'12"""	"Avenida Prados"	"07 "	"7 "	"Conjunto habitacional EL ROCIO"	"Tultitlán de Mariano Escobedo"	"MEXICO"	"Tultitlan"	"54934"
"CFE1512102391"	"COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TURBO GAS CUAUTITLAN"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación de Energía Electrica"	"PARQUE INDUSTRIAL XHALA"			"19°40'54"""	"99°11'12"""	"Calle  Fundidores"	"01 "	" "		"Cuautitlán Izcalli"	"MEXICO"	"Cuautitlan Izcalli"	"54714"
"CFE1512102392"	"COMISIÓN FEDERAL DE ELECTRICIDAD,CENTRAL TURBO GAS VICTORIA"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION DE ENERGIA ELECTRICA"				"19°38'5"""	"99°11'10"""	"Carretera  Mexico Queretaro Km 34.2"	"13 "	"13 "	"Colonia LAS CONCHITAS"	"Cuautitlán Izcalli"	"MEXICO"	"Cuautitlan Izcalli"	"54750"
