"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA 
UTM X"	"COORDENADA 
UTM Y"	"LATITUD 
NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"CFS2201101239"	"CORGRATE FIBERGLASS SYSTEMS, S.A. DE C.V.,"	"326198"	"Fabricación de otros productos de plástico con reforzamiento"	"Quimica"	"MA"	"Fabricacion de productos moldeados con diversas resinas "	"FABRICACION DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS."	"PARQUE INDUSTRIAL BERNARDO QUINTANA"	"366581.1741"	"2274309.0677"	"20°33'46"""	"100°16'47"""	"Avenida  las Misiones"	"21"			"La Piedad (San Miguel Colorado)"	"QUERETARO"	"El Marques"	"76246"
"CGM5E1409711"	"CONVERTIDORA GMV, S.A. DE C.V.,"	"339999"	"Otras industrias manufactureras"	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"GRABADO E IMPRESION DE PELICULA PLASTICA"		"662686.597"	"2276947.4258"	"20°35'4"""	"103°26'20"""	"Calle CAMINO A LA TIJERA"	"1575"		"Colonia TULIPANES"	"La Tijera"	"JALISCO"	"Tlajomulco de Zuniga"	"45647"
"CGU741101711"	"CALERAS DE GUANAJUATO, S.A. DE C.V."	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"FABRICACIÓN DE CAL HIDRATADA"		"258248.9996"	"2298905.3526"	"20°46'27"""	"101°19'19"""	"Carretera CARR. MEXICO-CD. JUAREZ KM. 346.5"	"346.5"		"Colonia LA CALERA"	"Lo de Juárez"	"GUANAJUATO"	"Irapuato"	"36810"
"CHP8A1412411"	"CROMADORA HERMANOS PULIDO S.A. C.V.,CROMADORA HERMANOS PULIDO S.A. DE C.V."	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"FABRICACION, CROMADO,COMPRA,VENTA DE ACCESORIOS AUTOMOTRICES"		"704033.3734"	"2281445.4817"	"20°37'16"""	"103°2'31"""	"Calle MORELOS"	"7"		"Pueblo ZAPOTLANEJO"	"Zapotlanejo"	"JALISCO"	"Zapotlanejo"	"45430"
"CHSHM1505711"	"CORPORATIVO HOSPITAL SATELITE SA DE CV,"	"622311"	"Hospitales del sector privado de otras especialidades médicas"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"Hospitales general del sector privado mex"		"475077.4439"	"2157689.9302"	"19°30'49"""	"99°14'15"""	"Calle CIRCUITO MISIONEROS"	"NO.5"		"Colonia CIUDAD SATELITE"	"Naucalpan de Juárez"	"MEXICO"	"Naucalpan de Juarez"	"53100"
"CIC742300811"	"CALIZAS INDUSTRIALES DEL CARMEN S.A. DE C.V.,CALICA"	"212311"	"Minería de piedra caliza"	"Metalurgica (incluye la siderurgica)"	"1L"	"Extraccion y/o beneficio de minerales no metalicos"	"EXTRACCION DE MATERIAL PÉTREO"		"485762.9223"	"2276588.8703"	"20°35'17"""	"87°8'11"""	"Carretera KM 282.6 CARR FED CHET-CANCUN"	"S/N"		"Colonia PLANTA CALICA"	"Playa del Carmen"	"QUINTANA ROO"	"Solidaridad"	"77710"
"CID3003900136"	"CYPLUS IDESA, S.A.P.I. DE C.V.,CYPLUS IDESA"	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS BÁSICOS INORGÁNICOS"		"355074.5238"	"2005131.305"	"18°7'48"""	"94°22'11"""	"Ninguno KM 4.2 BOULEVARD MORELOS"	"SN"		"Colonia COATZACOALCOS"	"Coatzacoalcos"	"VERACRUZ"	"Coatzacoalcos"	"96499"
"CIK2300500253"	"CORPORACIÓN INMOBILIARIA KTRC, S.A. DE C.V.,HARD ROCK HOTEL CANCUN"	"721111"	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"HOSPEDAJE"		"515448.2312"	"2337380.0177"	"21°8'15"""	"86°51'4"""	"Avenida HOLBOX ESQ CON KABAH PLAZA CENTRO"	"MZ 1"	"LOCAL 14-16"	"Zona Federal SUPERMANZANA 13"	"Cancún"	"QUINTANA ROO"	"Benito Juarez"	"77504"
"CIK2300800097"	"CORPORACIÓN INMOBILIARIA KTRC, S.A. DE C.V.,HARD ROCK HOTEL RIVIERA MAYA"	"721111"	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"HOSPEDAJE"		"476479.1733"	"2267713.8778"	"20°30'28"""	"87°13'32"""	"Carretera 307"	"KM 72"	"2"	"Ninguno PLAYA DEL CARMEN"	"Puerto Aventuras"	"QUINTANA ROO"	"Solidaridad"	"77710"
"CIMMV1103711"	"CONSORCIO INDUSTRIAL MEXICANO DE AUTOPARTES S DE RL DE CV,LEAR CORPORATION PLANTA SILAO"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"FABRICACIÓN DE PARTES AUTOMOTRICES"		"247954.8529"	"2320662.2927"	"20°58'9"""	"101°25'26"""	"Calle AVENIDA PARAISO"	"449"		"Colonia LAS COLINAS"	"Silao de la Victoria"	"GUANAJUATO"	"Silao"	"36118"
"CIM691505711"	"COMERCIAL IMPORTADORA S.A DE C.V,QUAKER STATE"	"324191"	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"FABRICACION DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS"		"475313.9328"	"2152332.5718"	"19°27'55"""	"99°14'6"""	"Avenida PRIMERO DE MAYO"	"45"		"Colonia FRACC. IND. SAN ANDRES ATOTO"	"Naucalpan de Juárez"	"MEXICO"	"Naucalpan de Juarez"	"53510"
"CIM8A1901811"	"CROMO INDUSTRIAL MONTERREY S.A. DE C.V.,"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"Aplicación de cromo duro y rectificación en general"		"356578.8387"	"2853072.1597"	"25°47'19"""	"100°25'49"""	"Calle LIBRAMIENTO NORESTE"	"9512PTE"		"Colonia COMPLEJO INDUSTRIAL MITRAS"	"Parque Industrial Ciudad Mitras"	"NUEVO LEON"	"Garcia"	"66000"
"CIM9M2603012"	"CONSORCIO INDUSTRIAL MEXICANO DE AUTOPARTES S DE RL DE CV,"	"336360"	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de asientos, cabeceras y descansa brazos"	"Hermosillo"	"508762.409"	"3209707.2052"	"29°0'55"""	"110°54'36"""	"Calle DE LOS OLIVOS"	"01"			"Hermosillo"	"SONORA"	"Hermosillo"	"83299"
"CIM911900621"	"CONSORCIO INDUSTRIAL MEXICANO DE AUTOPARTES S DE RL DE CV,"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Maquiladora de Tarjetas Electrónicas para la Industria Automotriz"		"383334.7087"	"2850586.4189"	"25°46'7"""	"100°9'48"""	"Calle VIA MONTERREY MATAMOROS"	"514"		"Colonia PARQUE INDUSTRIAL MILENIUM"	"Ciudad Apodaca"	"NUEVO LEON"	"Apodaca"	"66600"
"CINMC2402811"	"CORAL INTERNACIONAL, S.A. DE C.V.,"	"311222"	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"Producción, Envasado y Distribución de Aceite Vegetal"	"Zona Industrial"	"302558.2938"	"2444714.0064"	"22°5'46"""	"100°54'49"""	"Avenida Planeación"	"285"			"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"CIN551503311"	"CRISOBA INDUSTRIAL S.A. DE C.V.,CRISOBA INDUSTRIAL S. A. DE C.V."	"322121"	"Fabricación de papel en plantas integradas"	"Celulosa y papel"	"56"	"Produccion de papel"	"FABRICACION DE PAPEL"		"489552.7747"	"2164659.0408"	"19°34'36"""	"99°5'58"""	"Avenida AV. DE LAS TORRES"	"87"		"Colonia JAJALPA"	"Ecatepec de Morelos"	"MEXICO"	"Ecatepec de Morelos"	"55090"
"CIN561904611"	"COPAMEX INDUSTRIAS SA DE CV,"	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"Producción y Comercialización de Papel"		"370632.0426"	"2846424.3556"	"25°43'48"""	"100°17'22"""	"Calle Av. de la Juventud"	"280"	"S/N"	"Colonia Cuauhtemoc"	"San Nicolás de los Garza"	"NUEVO LEON"	"San Nicolas de los Garza"	"66450"
"CIN6T0503011"	"CINSA, SA DE CV,PLANTA SANTA ANITA"	"327999"	"Fabricación de otros productos a base de minerales no metálicos"	"Cemento y Cal"	"6T"	"Fabricacion de articulos y productos de ceramica, arcilla o similares"	"FABRICACIÓN Y COMERCIALIZACIÓN DE LOZA CERÁMICA."	"ZONA INDUSTRIAL"	"300264.3223"	"2818682.8638"	"25°28'18"""	"100°59'12"""	"Boulevard ISIDRO LÓPEZ ZERTUCHE"	"4876"			"Saltillo"	"COAHUILA"	"Saltillo"	"25230"
"CIN8C2201411"	"CNH INDUSTRIAL,S.A. DE C.V.,CNH INDUSTRIAL, S.A. DE C.V."	"333111"	"Fabricación de maquinaria y equipo agrícola"	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACION, ENSAMBLE DE MAQUINARIA AGRICOLA E INDUSTRIAL"	"ZONA IND. B. JUAREZ"	"351027.3614"	"2282498.8757"	"20°38'8"""	"100°25'47"""	"Avenida AV. 5 DE FEBRERO"	"2117"			"Santiago de Querétaro"	"QUERETARO"	"Queretaro"	"76130"
"CIN890503011"	"CINSA, SA DE CV,CINSA, S.A. DE C.V."	"332212"	"Fabricación de utensilios de cocina metálicos"	"Articulos y productos metalicos"	"89"	"Produccion de baterias de cocina"	"Fabricación de artículos troquelados y esmaltados para mesa y cocina"		"298483.1988"	"2814897.1632"	"25°26'14"""	"101°0'14"""	"Calle BLVD. ISIDRO LÓPEZ ZERTUCHE"	"1495"		"Colonia ZONA INDUSTRIAL"	"Saltillo"	"COAHUILA"	"Saltillo"	"25000"
"CIN9M2802211"	"INTEVA MEXICO S DE RL DE CV,"	"339999"	"Otras industrias manufactureras"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"OTRAS INDUSTRIAS MANUFACTURERAS"	"INDUSTRIAL DEL NORTE"	"644885.9207"	"2864063.1627"	"25°53'16"""	"97°33'13"""	"Avenida MICHIGAN"	"S/N"			"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87316"
"CIT641600611"	"CITROLIM S.A. DE C.V.,"	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"64"	"Produccion de aceites esenciales"	"EXTRACCION DE ACEITE ESENCIAL Y JUGO DE LIMON"		"769008.516"	"2113212.2701"	"19°5'39"""	"102°26'35"""	"Calle CARR. APATZINGAN-AGUILILLA"	"KM 8"		"Colonia LAS CANOAS"	"Apatzingán de la Constitución"	"MICHOACAN"	"Apatzingan"	"60710"
"CJA0400300114"	"CAMPECHE JACKUP SA DE CV,PLATAFORMA AUTOELEVABLECAMPECHE"	"211110"	"Extracción de petróleo y gas"	"Otros"	"R9"	"Perforacion de pozos"	"PERFORACION DE POZOS PETROLEROS Y GAS"		"625366.5753"	"2062336.8872"	"18°38'54"""	"91°48'41"""	"Avenida AVIACIÓN"	"S/N"		"Ninguno PLATAFORMA A/E CAMPECHE LN 19 27 52.7 LO 91 55 16.4"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24180"
"CJU2402800164"	"CUMMINS GRUPO INDUSTRIAL S. DE R.L DE C.V.,CUMMINS PLANTA MOTORES"	"339999"	"Otras industrias manufactureras"	"Automotriz"	"9I"	"Produccion de motores automotrices a gasolina y diesel"	"Producción de  Motores Automotrices a Diesel"	"ZONA INDUSTRIAL"	"304065.7576"	"2445329.5221"	"22°6'6"""	"100°53'57"""	"Avenida EJE 122"	"200"	"S/N"		"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"CJU2402800225"	"CUMMINS GRUPO INDUSTRIAL S. DE R.L DE C.V.,CUMMINS FILTRACION"	"339999"	"Otras industrias manufactureras"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Manufactura de Filtros, Sistemas de escapes y formulación de refrigerantes automotrices"	"ZONA INDUSTRIAL"	"305892.6695"	"2439532.8727"	"22°2'59"""	"100°52'51"""	"Avenida CIRCUITO EXPORTACION"	"222"			"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"CLA740503511"	"CALERAS DE LA LAGUNA, S.A. DE C.V.,"	"327410"	"Fabricación de cal"	"Cemento y Cal"	"74"	"Produccion de cal"	"Fabricación y Comercialización de Cal y sus derivados"		"657847.2367"	"2822406.0415"	"25°30'37"""	"103°25'45"""	"Calle AV. CUARTA Y  16"	"S/N"		"Colonia VICENTE GUERRERO"	"Torreón"	"COAHUILA"	"Torreon"	"27380"
"CLA9B2802211"	"CONTROLES LATINOAMERICANOS S DE RL DE CV,"	"335220"	"Fabricación de aparatos de línea blanca"	"Articulos y productos metalicos"	"88"	"Produccion de calentadores y quemadores"	"Ensamble y fabricación de productos electrodomésticos y tablillas electronicas"		"653464.2937"	"2860571.0416"	"25°51'19"""	"97°28'6"""	"Calle AV. LAURO VILLAR    KM. 4"	"900"		"Colonia PARQUE INDUSTRIAL CYLSA"	"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87470"
"CLDML1101711"	"COMERCIALIZADORA DE LACTEOS Y DERIVADOS, S.A. DE C.V.,LALA"	"311511"	"Elaboración de leche líquida"	"Alimenticio y/o de consumo humano"	"1S"	"Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche"	"Elaboración de productos lácteos"		"261236.4765"	"2283150.8801"	"20°37'56"""	"101°17'28"""	"Calle APASEO PONIENTE"	"362"		"Colonia CIUDAD INDUSTRIAL"	"Irapuato"	"GUANAJUATO"	"Irapuato"	"36541"
"CLD0503500028"	"COMERCIALIZADORA DE LACTEOS Y DERIVADOS, S.A. DE C.V., PLANTA QUESOS, UHT, Y CID"	"311513"	"Elaboración de derivados y fermentos lácteos"	"Alimenticio y/o de consumo humano"	"ML"	"Fabricacion de productos lacteos"	"ELAVORACION DE PRODUCTOS LACTEOS"	"CIUDAD INDUSTRIAL"	"659452.4546"	"2827697.9936"	"25°33'29"""	"103°24'45"""	"Calle ROBERTO DAVILA"	"50"			"Torreón"	"COAHUILA"	"Torreon"	"27019"
"CLD1S0200311"	"COMERCIALIZADORA DE LACTEOS Y DERIVADOS, S.A. DE C.V.,"	"311511"	"Elaboración de leche líquida"	"Alimenticio y/o de consumo humano"	"1S"	"Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche"	"PRODUCCIÓN, ELABORACIÓN Y DISTRIBUCIÓN DE LECHE FLUIDA DE VACA Y SUS DERIVADOS"	"EL BAJIO"	"529284.6625"	"3598723.0511"	"32°31'31"""	"116°41'17"""	"Carretera  LIBRE TIJUANA - TECATE KM140"	"3500"			"Tecate"	"BAJA CALIFORNIA"	"Tecate"	"21470"
"CLEPN2802211"	"CLEANMEX, S.A. DE C.V.,CLEANMEX, SA DE CV"	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"M6"	"Centros integrales de manejo de residuos peligrosos"	"Transporte, reciclaje tratamiento e incineracion de residuos peligrosos"	"SIGLO XXI"	"642342.3993"	"2861325.0663"	"25°51'48"""	"97°34'45"""	"Carretera CARR. SENDERO NACIONAL KM 8.3"	"S/N"	"SN"		"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87313"
"CLMTY1903911"	"CRISA LIBBEY MÉXICO S. DE R.L. DE C.V., (PLANTA INTERCRISA)"	"327219"	"Fabricación de otros productos de vidrio"	"Vidrio"	"TY"	"Acabado y tratamiento a vidrio y/o cristales"	"Armado de juegos y vajillas y decorado de artículos de vidrio"		"369607.2214"	"2842497.5405"	"25°41'40"""	"100°17'58"""	"Avenida San Nicolás"	"2121 Norte"		"Colonia 1 de Mayo"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64930"
"CLM701903911"	"CRISA LIBBEY MÉXICO S. DE R.L. DE C.V., (PLANTA M)"	"327215"	"Fabricación de artículos de vidrio de uso doméstico"	"Vidrio"	"70"	"Produccion de articulos de vidrio refractario de uso domestico"	"Fabricación de artículos de vidrio refractario de uso doméstico"		"368935.0337"	"2844045.5516"	"25°42'30"""	"100°18'22"""	"Calle José María Vigil"	"400"		"Colonia Del Norte"	"Monterrey"	"NUEVO LEON"	"Monterrey"	"64500"
"CLM921901211"	"COOPER LIGHTING DE MEXICO S DE R L DE C V,COOPER LIGHTING DE MEXICO S DE RL DE CV"	"339999"	"Otras industrias manufactureras"	"Equipos y articulos electronicos, electricos y domesticos"	"92"	"Produccion de focos y tubos de iluminacion"	"Fabricacion de pdtos no clasificados en otra parte"	"MONTERREY TECHNOLOGY  PARK"	"376163.2675"	"2867015.095"	"25°54'59"""	"100°14'11"""	"Calle AVE. DEL PARQUE"	"1190"			"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"CLRAD2804011"	"CENTRAL LOMAS DE REAL, S.A. DE C.V.,CENTRAL LOMAS DE REAL"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"		"620082.3236"	"2853672.7826"	"25°47'46"""	"97°48'7"""	"Calle CARRETERA ANAHUAC-MATAMOROS"	"KM 3.2"		"Pueblo ANAHUAC"	"Valle Hermoso"	"TAMAULIPAS"	"Valle Hermoso"	"87500"
"CLU3105000418"	"CONSTRUCTORA LUSEN, S.A. DE C.V.,LUSEN"	"237213"	"Supervisión de división de terrenos y de construcción de obras de urbanización"	"Otros"	"TF"	"Construccion de obras civiles"	"Construccion de Terracerias y urbanizacion"		"220339.2161"	"2320615.8685"	"20°57'53"""	"89°41'22"""	"Calle 38 POR 51"	"TABLAJE CATASTRAL 11856"		"Fracción JUAN PABLO II"	"Mérida"	"YUCATAN"	"Merida"	"97246"
"CMA2M2900611"	"CEBADAS Y MALTAS, S. DE R.L. DE C.V.,"	"722519"	"Servicios de preparación de otros alimentos para consumo inmediato"	"Bebidas y tabaco"	"30"	"Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion"	"ELABORACIÓN DE MALTA"	"CALPULALPAN CENTRO"	"546639.3567"	"2164915.7525"	"19°34'43"""	"98°33'19"""	"Calle AV. PABLO DIEZ"	"1"			"Calpulalpan"	"TLAXCALA"	"Calpulalpan"	"90200"
"CMA2300800128"	"CONDOMINIO MAYAKOBA A.C.,CONDOMONIO MAYAKOBA"	"813230"	"Asociaciones y organizaciones civiles"	"Otros"	"3C"	"Aprovechamiento de aguas subterraneas"	"Gestión y Administración de condominios"		"496110.0837"	"2287535.5748"	"20°41'14"""	"87°2'14"""	"Carretera  FEDERAL CHETUMAL PUERTO JUAREZ"	"KM 298"	"DESARROLLO TURISTICO MAYAKOBA"	"Condominio PLAYA DEL CARMEN"	"Playa del Carmen"	"QUINTANA ROO"	"Solidaridad"	"77710"
"CMA2600300004"	"COBRE DEL MAYO S.A. DE C.V.,"	"212231"	"Minería de cobre"	"Metalurgica (incluye la siderurgica)"	"15"	"Mineria de cobre y niquel"	"Explotación de Mineral de Cobre"		"699092.754"	"3006133.4704"	"27°9'48"""	"108°59'26"""	"Camino CONOCIDO"	"S/N"		"Pueblo LOCALIDAD PIEDRAS VERDES"	"Alamos"	"SONORA"	"Alamos"	"85760"
"CMA2803800072"	"COMISIÓN MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE LA ZONA CONURBADA DE LA DESEMBOCADURA DEL RÍO PÁNUCO EN EL ESTADO DE TAMAULIPAS,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES, MORELOS"	"222111"	"Captación, tratamiento y suministro de agua realizados por el sector público"	"Otros"	"UB"	"Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot"	"TRATAMIENTO DE AGUAS RESIDUALES"		"614863.819"	"2458249.3431"	"22°13'33"""	"97°53'7"""	"Carretera Tampico - Valles"	"S/N"		"Colonia MORELOS"	"Tampico"	"TAMAULIPAS"	"Tampico"	"89290"
"CMB110600711"	"CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA SA DE CV,PEÑA COLORADA"	"212210"	"Minería de hierro"	"Metalurgica (incluye la siderurgica)"	"11"	"Mineria de hierro"	"Exploración, Explotación y Beneficio de Mineral de Hierro"		"575513.9065"	"2110124.7688"	"19°4'57"""	"104°16'55"""	"Calle AVENIDA DEL TRABAJO"	"1000"		"Colonia TAPEIXTLES"	"Manzanillo"	"COLIMA"	"Manzanillo"	"28876"
"CMEK90200111"	"CEMEX MÉXICO S.A. DE C.V. (PLANTA ENSENADA),CEMEX"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"Producción de cemento hidráulico"		"539248.3137"	"3523700.6144"	"31°50'54"""	"116°35'6"""	"Calle ARROYO EL GALLO"	"S/N"	"S/N"	"Colonia CARLOS PACHECO"	"Ensenada"	"BAJA CALIFORNIA"	"Ensenada"	"22890"
"CMEMB1901211"	"COLOROBBIA MEXICO, S.A. DE C.V.,"	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"FABRICACION Y COMERCIALIZACIÓN DE MATERIA PRIMA PARA IND. CERAMICA"	"PARQUE INDUSTRIAL LAS AMERICAS"	"379624.3963"	"2871828.3975"	"25°57'36"""	"100°12'8"""	"Calle AV. LAS AMERICAS"	"200"			"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"CMENB1904621"	"CORNING MEXICANA, S.A. DE C.V.,"	"339999"	"Otras industrias manufactureras"	"Vidrio"	"NB"	"Produccion de articulos de vidrio refractario de uso industrial"	"Fabricación de artículos de vidrio para laboratorio"		"374442.8105"	"2846491.3612"	"25°43'51"""	"100°15'6"""	"Avenida ANTIGUA CARRETERA A ROMA"	"KM 3.6"		"Colonia DEPORTIVO LAGRANGE"	"San Nicolás de los Garza"	"NUEVO LEON"	"San Nicolas de los Garza"	"66480"
"CMENR1904811"	"CARRIER MEXICO SA DE CV,CARRIER MÉXICO, S.A. DE C.V. (PLANTA A)"	"333411"	"Fabricación de equipo de aire acondicionado y calefacción"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACION DE SISTEMAS DE AIRE ACONDICIONADO REFRIGERACION Y CALEFACCION"		"354548.4571"	"2839844.9711"	"25°40'9"""	"100°26'57"""	"Calle GALEANA ORIENTE"	"469"	"S/N"	"Colonia EL LECHUGAL"	"Ciudad Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66376"
"CMER30802011"	"COEUR MEXICANA S.A. DE C.V.,COEUR MEXICANA S.A. DE C.V."	"212222"	"Minería de plata"	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"Minera metalurgica"		"743631.9899"	"3032543.8433"	"27°23'40"""	"108°32'10"""	"Calle DOMICILIO CONOCIDO"	"SN"	"SN"	"Pueblo PEQUEÑA COMUNIDAD EL PALMAREJO"	"Chínipas de Almada"	"CHIHUAHUA"	"Chinipas"	"33360"
"CME0400300132"	"COSL MEXICO S.A. DE C.V.,PLATAFORMA MODULAR COSL7 EQUIPO 6029"	"561990"	"Otros servicios de apoyo a los negocios"	"Otros"	"R9"	"Perforacion de pozos"	"OTROS SERVICIOS DE APOYO A LOS NEGOCIOS"		"628510.8258"	"2063259.1368"	"18°39'23"""	"91°46'53"""	"Avenida ISLA DE TRIS"	"28A"		"Fraccionamiento SAN MIGUEL"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24157"
"CME0400300181"	"COSL MEXICO S.A. DE C.V.,PLATAFORMA DE PERFORACION COSL-1 EQ. 6021"	"561990"	"Otros servicios de apoyo a los negocios"	"Otros"	"R9"	"Perforacion de pozos"	"OTROS SERVICIOS DE APOYO A LOS NEGOCIOS"		"628514.757"	"2063271.2251"	"18°39'23"""	"91°46'53"""	"Avenida ISLA DE TRIS"	"28 A"		"Fraccionamiento SAN MIGUEL"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24157"
"CME1302900001"	"CEMEX MÉXICO S.A. DE C.V.,CEMEX MÉXICO (PLANTA ATOTONILCO)"	"327310"	"Fabricación de cemento y productos a base de cemento en plantas integradas"	"Cemento y Cal"	"73"	"Produccion de cemento"	"PRODUCCION DE CEMENTO PORTLAND HIDRAULICO"		"477928.6782"	"2211141.0482"	"19°59'48"""	"99°12'39"""	"Calle BARRIO DE BOXFI"	"S/N"	"SN"	"Colonia TOLTECA"	"Atotonilco de Tula"	"HIDALGO"	"Atotonilco de Tula"	"42985"
"CME1904800002"	"CARRIER MEXICO SA DE CV,CARRIER MEXICO PLANTA D"	"333412"	"Fabricación de equipo de refrigeración industrial y comercial"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"Fabricacion de sistemas de aire acondicionado y calefacción"		"347185.5326"	"2845561.6303"	"25°43'12"""	"100°31'23"""	"Carretera  A VILLA DE GARCIA"	"Km 3"		"Ninguno EN UN LUGAR CONOCIDO COMO EL PALMAR"	"Ciudad Santa Catarina"	"NUEVO LEON"	"Santa Catarina"	"66350"
"CME2111400171"	"CLARIANT (MEXICO) SA DE CV,"	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"Producción de sustancias quimicas cuando existe reacción quimica ( excluye mezclas sin rea"		"583414.4213"	"2112091.9517"	"19°6'0"""	"98°12'25"""	"Carretera KM-7 carretera PUEBLA-TLAXCALA"	"KM 7"		"Pueblo SAN PABLO XOCHIMEHUACAN"	"Heróica Puebla de Zaragoza"	"PUEBLA"	"Puebla"	"72014"
"CME2111400435"	"CAPSUGEL DE MEXICO S DE RL DE CV,CAPSUGEL DE MÉXICO S DE RL DE CV"	"325411"	"Fabricación de materias primas para la industria farmacéutica"	"Quimica"	"5M"	"Produccion de materias primas para medicamentos"	"FABRICACION DE CAPSULAS VACIAS DE GRENETINA ANIMAL O VEGETAL"	"PARQUE INDUSTRIAL PUEBLA 2000"	"588456.7322"	"2107758.8416"	"19°3'38"""	"98°9'33"""	"Boulevard 18 de Noviembre"	"1030  A"			"Heróica Puebla de Zaragoza"	"PUEBLA"	"Puebla"	"72290"
"CME2402800159"	"3M PURIFICATION, S. DE R.L. DE C.V.,"	"339999"	"Otras industrias manufactureras"	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"fabricación de fibras sintéticas no tejidas"	"ZONA INDUSTRIAL"	"304885.1761"	"2442035.4536"	"22°4'20"""	"100°53'27"""	"Avenida COMISION FEDERAL DE ELECTRICIDAD"	"520"			"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
