actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Construccion, mantenimiento de estructuras	Atributo no considerado en este año	2013	5 sur	TF	24129.0	Puerto Isla del Carmen	Otras construcciones de ingeniería civil.	Atributo no considerado en este año	Atributo no considerado en este año	DEMAR INSTALADORA Y CONSTRUCTORA, S.A. DE C.V	CAMPECHE	"18°38'41"""	Ciudad del Carmen	"91°51'37"""	Carmen	DICSH0400311	Q	9	isla del Carmen	237999.0	Otros	Construccion de obras civiles		
PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO).	Atributo no considerado en este año	2013	CIRCUITO NEMESIO DIEZ RIEGA	5T	52000.0		Fabricación de preparaciones farmacéuticas.	Atributo no considerado en este año	Atributo no considerado en este año	DINAFARMA S.A. DE C.V.	MEXICO	"19°18'29"""		"99°32'2"""	Lerma	DIN5T1505111	10		PARQUE INDUSTRIAL CERRILLO II	325412.0	Quimica	Produccion de farmaceuticos y medicamentos		
FABRICACIÓN DE SISTEMAS DE REFRIGERACIÓN INDUSTRIAL Y COMERCIAL	Atributo no considerado en este año	2013	CARR. A MIGUEL ALEMÁN	8N	66634.0	EL MILAGRO	Fabricación de equipo de refrigeración industrial y comercial.	Atributo no considerado en este año	Atributo no considerado en este año	DANFOSS INDUSTRIES, S.A. DE C.V.	NUEVO LEON	"25°45'19"""	APODACA	"100°11'57"""	Apodaca	DIN8N1900611	162		FRENTE A PARQUE INDUSTRIAL MILIMEX	333412.0	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado		
REMANOFACTURA DE CINTAS Y CARTUCHOS PARA IMPRESORAS DE DIFERENTES TIPOS	Atributo no considerado en este año	2013	AV. CIRCUITO DE LA AMISTAD	8S	21210.0		Fabricación de computadoras y equipo periférico.	Atributo no considerado en este año	Atributo no considerado en este año	DATAPRODUCTS IMAGING SOLUTIONS, S.A DE C.V.	BAJA CALIFORNIA	"32°40'10"""	MEXICALI	"115°24'8"""	Mexicali	DIS8S0200221	2701		PARQUE INDUSTRIAL MEXICALI	334110.0	Equipos y articulos electronicos, electricos y domesticos	Produccion de equipo de computo y sus perifericos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	Avenida  Michigan	9M	87316.0	Parque Industrial de Norte	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Delphi Interior Systems de México, S.A. de C.V. Operaciones RIMIR	TAMAULIPAS	"25°53'24"""		"97°33'45"""	Matamoros	DIS9M2802211	1017		Parque Industrial del Norte	336390.0	Automotriz	Produccion de otras auto partes		
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS	Atributo no considerado en este año	2013	PONIENTE 4	MD	38010.0	CIUDAD INDUSTRIAL	Fabricación de productos metálicos forjados y troquelados.	Atributo no considerado en este año	Atributo no considerado en este año	DETROIT INDUSTRIA TERMICA, S.A. DE C.V.	GUANAJUATO	"20°33'15"""	CELAYA	"100°48'33"""	Celaya	DITMD1100711	139			332110.0	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas		
DISEÑO FABRICACIÓN Y VENTA DE HERRAMENTALES.	Atributo no considerado en este año	2013	BLVD. LUIS ECHEVERRÍA.	7X	25240.0	LA SALLE	Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	DITEMSA SA de CV.	COAHUILA	"25°27'0"""	SALTILLO	"100°59'58"""	Saltillo	DIT7X0503011	1280			332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
FABRICACION DE ACCESORIOS NUEVOS PARA AUTOS Y CAMIONES	Atributo no considerado en este año	2013	AV. ERMITA IZTAPAPA	9M	9360.0	BARRIO SAN MIGUEL	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DMI  IZTAPALAPA S.A. DE C.V.	DISTRITO FEDERAL	"19°21'27"""		"99°5'4"""	Iztapalapa	DIZ9M0900711	1478			336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE JABONES Y DETERGENTES (SÓLO SI SE PRODUCEN LAS SUSTANCIAS BÁSICAS; INCLUYE O	Atributo no considerado en este año	2013	AV. REPUBLICA MEXICANA	5W	66848.0	SECTOR INDUSTRIAL NOGALAR	Fabricación de jabones, limpiadores y dentífricos.	Atributo no considerado en este año	Atributo no considerado en este año	DETERGENTES Y JABONES SASIL, S.A. DE C.V.	NUEVO LEON	"25°43'8"""		"100°17'34"""	San Nicolas de los Garza	DJS5W1904611	101		SECTOR INDUSTRIAL NOGALAR	325610.0	Quimica	Produccion de jabones y detergentes		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	AVENIDA INTERMEX	9M	32575.0	PARQUE IND INTERMEX	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DELMEX DE JUAREZ S. DE R.L. DE C.V. PLANTA II	CHIHUAHUA	"31°35'40"""	CIUDAD JUAREZ	"106°30'58"""	Juarez	DJU9M0803712	1681		PARQUE INDUSTRIAL INTERMEX	336390.0	Automotriz	Produccion de otras auto partes		
VENTA Y REPARACION DE VEHICULOS	Atributo no considerado en este año	2013	AVENIDA MAGNOCENTRO	KE	52760.0	SAN FERNANDO LA HERRADURA	Reparación mecánica en general de automóviles y camiones.	Atributo no considerado en este año	Atributo no considerado en este año	DISTRIBUIDORA LOMAS ANAHUAC, S.A. DE C.V.	MEXICO	"19°24'11"""	HUIXQUILUCAN	"99°16'17"""	Huixquilucan	DLAKE1503711	03			811111.0	Otros	Reparacion y mantenimiento automotriz		
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2013	PROLONGACION DEFENSORES DE LA REPUBLICA	MB	72226.0	PARQUE INDUTRIAL PUEBLA 2000	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	RETER COMERCIALIZADORA DE PRODUCTOS PETROQUIMICOS, S.A. DE C.V.	PUEBLA	"19°3'47"""	PUEBLA	"98°9'57"""	Puebla	DMAMB2111412	1003		PARQUE INDUSTRIAL PUEBLA 2000	325999.0	Quimica	Produccion de substancias quimicas a partir de mezclas		
Fabricación de productos químicos no tóxicos	Atributo no considerado en este año	2013	Km. 4.5 Carretera ZacapuPuruándiro	MB	58600.0		Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	Derivados Macroquímicos S.A. de C.V.	MICHOACAN	"19°50'1"""	Zacapu	"101°46'12"""	Zacapu	DMAN31610711	SN		Parque Industrial Zacapu	325999.0	Quimica	Produccion de substancias quimicas a partir de mezclas		
Ensamble de autopartes automotrices	Atributo no considerado en este año	2013	VIA MONTERREY MATAMOROS	9G	65550.0		Fabricación de automóviles y camionetas.	Atributo no considerado en este año	Atributo no considerado en este año	DANA DE MEXICO CORPORACION, S.DE R.L. DE C.V.	NUEVO LEON	"25°45'59"""		"100°7'21"""	Apodaca	DMC1900600010	604 B		PARQUE INDUSTRIAL MILENIUM	336110.0	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2013	CARRETERA FEDERAL MEXICO VERACRUZ	7T	90460.0	XALOSTOC	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	DANA DE MEXICO CORPORACIÓN S. DE R.L. DE C.V.	TLAXCALA	"19°23'45"""		"98°3'45"""	Xaloztoc	DMC7T2903911	KM 143.6		PARQUE INDUSTRIAL	331510.0	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
PRODUCCION DE VALVULAS DE CONTROL Y MEDIDORES DE FLUJO	Atributo no considerado en este año	2013	AVE. ISHIKAWA	87	31137.0	PARQUE INDUSTRIAL SUPRA	Fabricación de válvulas metálicas.	Atributo no considerado en este año	Atributo no considerado en este año	DANIEL MEASUREMENT AND CONTROL S. DE R.L. DE C.V.	CHIHUAHUA	"28°38'0"""	CHIHUAHUA	"106°4'0"""	Chihuahua	DMC870801911	1221		PARQUE INDUSTRIAL SUPRA	332910.0	Articulos y productos metalicos	Produccion de valvulas metalicas		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE TRANSMISIÓN AUTOMOTRIZ (SI INCLUYE PROCESOS TÉRMIC	Atributo no considerado en este año	2013	Acceso III	9J	76120.0	Fracc. Industrial Benito Juárez	Fabricación de partes de sistemas de transmisión para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	Dana de México Corporación S. de R.L. de C.V.	QUERETARO	"20°37'19"""		"100°26'9"""	Queretaro	DMC9J2201412	7		Fracc. Industrial Benito Juárez	336350.0	Automotriz	Produccion de partes para el sistema de transmision automotriz		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	AV. DE LAS INDUSTRIAS	9M	54180.0	LA PRESA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DANA DE MEXICOCORPORACION, S.DE R.L. DE C.V. DIVISION EJES TRACTIVOS	MEXICO	"19°31'24"""	SAN JUAN IXHUATEPEC	"99°7'16"""	Tlalnepantla de Baz	DMC9M1510411	10		LA PRESA	336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	AV, DE LAS INDUSTRIAS	9M	54180.0	PRESA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DANA DE MEXICO CORPORACIÓN S. DE R.L. DE C.V.	MEXICO	"19°34'11"""	SAN JUAN IXHUATEPEC	"99°9'9"""	Tlalnepantla de Baz	DMC9M1510412	24		ZONA INDUSTRIAL LA PRESA	336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	Acceso II	9J	76120.0	Parque Industrial Benito Juárez	Fabricación de partes de sistemas de transmisión para vehículos automotores.	Atributo no considerado en este año	Atributo no considerado en este año	Dana de México Corporación S de R.L de C.V	QUERETARO	"20°30'18"""	Querétaro.	"100°8'29"""	Queretaro	DMC9M2201431	8		Parque Industrial Benito Juarez	336350.0	Automotriz	Produccion de partes para el sistema de transmision automotriz		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	ACCESO III	9M	76120.0	FRACCIONAMIENTO INDUSTRIAL BENITO JUAREZ	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DANA DE MÉXICO S. DE R.L. DE C.V.	QUERETARO	"20°37'58"""	QUERÉTARO	"100°20'18"""	Queretaro	DMC9M2201432	7		FRACCIONAMIENTO INDUSTRIAL BENITO JUAREZ	336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE INGREDIENTES ALIMENTICIOS DE ORIGEN VEGETAL PARA CONSUMO HUMANO	Atributo no considerado en este año	2013	KM 37 CARRETERA COLIMA-MANZANILLO	BF	28100.0	SIN COLONIA	Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas.	Atributo no considerado en este año	Atributo no considerado en este año	DANISCO MEXICANA, S.A. DE C.V.	COLIMA	"18°58'15"""	TECOMAN	"103°52'8"""	Tecoman	DMEBF0600911	KM	37	NO APLICA	311930.0	Alimenticio y/o de consumo humano	Produccion de aditivos para alimentos		
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2013	SAN ANDRES ATOTO	MB	53370.0	ALCE BLANCO	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	DYSTAR. S DE R.L DE C.V.	MEXICO	"19°28'12"""	NAUCALPAN DE JUAREZ	"99°13'35"""	Naucalpan de Juarez	DMEMB1505711	5 Y 5 A		SAN ANDRES ATOTO	325999.0	Quimica	Produccion de substancias quimicas a partir de mezclas		
ELABORACION DE PRODUCTOS LACTEOS FRESCOS Y POSTRES	Atributo no considerado en este año	2013	AVENIDA IRAPUATO	1S	36541.0	CIUDAD INDUSTRIAL	Elaboración de derivados y fermentos lácteos.	Atributo no considerado en este año	Atributo no considerado en este año	DANONE DE MEXICO SA DE CV	GUANAJUATO	"20°37'33"""	GUANAJUATO	"101°17'36"""	Irapuato	DMEML1101711	2030		CIUDAD INDUSTRIAL IRAPUATO	311513.0	Alimenticio y/o de consumo humano	Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche		
COMPRA - VENTA, EXPORTACIÓN, IMPORTACIÓN Y DISTRIBUCIÓN DE MATERIAL MEDICO	Atributo no considerado en este año	2013	FEBRERO DE 1917	1C	56600.0	ZONA INDUSTRIAL	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio.	Atributo no considerado en este año	Atributo no considerado en este año	DL MEDICA, S.A. DE C.V.	MEXICO	"19°14'47"""		"98°52'43"""	Chalco	DME521502511	SN	SN	ZONA INDUSTRIAL DE CHALCO	339111.0	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos		
PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS).	Atributo no considerado en este año	2013	Curtidor	69	37290.0	Industrial Julian de Obregon	Fabricación de aceites y grasas lubricantes.	Atributo no considerado en este año	Atributo no considerado en este año	Diator de Mexico S.A. de C.V.	GUANAJUATO	"21°6'12"""	Leon	"101°37'26"""	Leon	DME691102011	550		Colonia Industrial Julián de Obregón	324191.0	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
FABRICACION DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2013	BOULEVARD PARQUE INDUSTRIAL MONTERREY	9M	66603.0	PARQUE INDUSTRIAL MONTERREY	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DENSO MEXICO S.A. DE C.V.	NUEVO LEON	"25°46'18"""	APODACA	"100°9'46"""	Apodaca	DME8V1900611	502		PARQUE INDUSTRIAL MONTERREY	336390.0	Automotriz	Produccion de otras auto partes		
FABRICACIÓN DE OTRAS PARTES PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2013	AVENIDA STA ANA	9M	52000.0	PARQUE INDUSTRIAL LERMA	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DURAKON MEXICANA S. DE R.L. DE C.V.	MEXICO	"19°17'45"""	LERMA	"99°31'39"""	Lerma	DME9M1505111	No. 7 L 23	MZ 3	PARQUE INDUSTRIAL LERMA	336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	DIAGONAL LORENZO DE LA GARZA	9M	87499.0	CIUDAD INDUSTRIAL	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DURA DE MEXICO S. A. DE C. V. PLANTA III	TAMAULIPAS	"25°50'25"""	H MATAMOROS	"97°25'54"""	Matamoros	DME9M2802213	42		CIUDAD INDUSTRIAL	336390.0	Automotriz	Produccion de otras auto partes		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	AVENIDA PEDREGAL	9M	87499.0	FINSA ORIENTE	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Dura de Mexico SA DE CV PLANTA 4	TAMAULIPAS	"25°50'6"""		"97°25'51"""	Matamoros	DME9M2802214	1000		FINSA ORIENTE	336390.0	Automotriz	Produccion de otras auto partes		
COMPRA, VENTA  Y REPARACION DE VEHICULOS MARCA HONDA	Atributo no considerado en este año	2013	CARRETERA MEXICO TOLUCA	EE	5240.0	EL MOLINITO	Reparación mecánica en general de automóviles y camiones.	Atributo no considerado en este año	Atributo no considerado en este año	DAYTONA MOTOS, S.A. DE C.V.	DISTRITO FEDERAL	"19°21'48"""		"99°16'0"""	Cuajimalpa de Morelos	DMOEE0900411	3030			811111.0	Otros	Centros distribuidores de autotransportes		
AGENCIA AUTOMOTRIZ CON TALLER DE SERVICIO DE MANTENIMIENTO AUTOMOTRIZ	Atributo no considerado en este año	2013	CIRCUITO EMPRESARIAL	KE	52760.0	EX HACIENDA JESUS DEL MONTE	Reparación mecánica en general de automóviles y camiones.	Atributo no considerado en este año	Atributo no considerado en este año	DAYTONA MOTOS, S.A. DE C.V.	MEXICO	"19°21'29"""	INTERLOMAS	"99°20'57"""	Huixquilucan	DMOKE1503711	5			811111.0	Otros	Reparacion y mantenimiento automotriz		
FABRICA DE TEQUILA	Atributo no considerado en este año	2013	KM. 6.5 LIBRAMIENTO SUR CAMINO AL CARACO	30	47180.0		Elaboración de bebidas destiladas de agave.	Atributo no considerado en este año	Atributo no considerado en este año	DESTILERIA MORALES S.A. DE C.V.	JALISCO	"20°40'35"""		"102°20'2"""	Arandas	DMO301400811	SIN		AREA RURAL	312142.0	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion		
FABRICACION DE PRODUCTOS QUIMICOS	Atributo no considerado en este año	2013	CARRETERRA PEMEX CADEREYTA A PAPAGAYOS	5I	66650.0		Fabricación de otros productos químicos básicos inorgánicos.	Atributo no considerado en este año	Atributo no considerado en este año	QUIMICA PESQUERIA SA  DE CV PLANTA PESQUERIA	NUEVO LEON	"25°43'14"""	PESQUERIA	"99°55'26"""	Pesqueria	DMO5I1904111			ZONA AGRICOLA	325180.0	Quimica	Produccion de acidos, bases y sales inorganicas		
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Atributo no considerado en este año	2013	AVE. LOS ANGELES 3408 OTE	5U	64510.0	COYOACAN	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	DERIVADOS METAL ORGANICOS SA DE CV	NUEVO LEON	"25°42'27"""	MONTERREY	"100°16'39"""	Monterrey	DMO5U1903911	3408			325510.0	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
MINERÍA DE ORO (SÓLO INCLUYE BENEFICIO).	Atributo no considerado en este año	2013	DOMICILIO CONOCIDO S/N	ND	40191.0		Moldeo por fundición de piezas metálicas no ferrosas.	Atributo no considerado en este año	Atributo no considerado en este año	DESARROLLOS MINEROS SAN LUIS S.A. DE C.V.	GUERRERO	"17°41'16"""	MEZCALA	"99°40'48"""	Eduardo Neri	DMS121207511			TERRENOS RURALES FUERA DE POBLACION	331520.0	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
PRODUCCIÓN DE EXPLOSIVOS (NO INCLUYE FUEGOS ARTIFICIALES).	Atributo no considerado en este año	2013	DOMICILIO CONOCIDO	62	35100.0		Fabricación de explosivos.	Atributo no considerado en este año	Atributo no considerado en este año	DYNO NOBEL MEXICO S.A. DE C.V.	DURANGO	"25°42'45"""	DINAMITA	"103°39'16"""	Gomez Palacio	DNM621000711				325920.0	Quimica	Produccion de explosivos		
COMPRA, VENTA Y MANTTO. EN GRAL DE AUTOS NUEVOS Y USADOS, ASI COMO VENTA DE REFACCIONES	Atributo no considerado en este año	2013	AV. PRESIDENTE JUÁREZ	KE	54070.0	EL CORTIJO	Reparación mecánica en general de automóviles y camiones.	Atributo no considerado en este año	Atributo no considerado en este año	DICSA NORTE, S.A. DE C.V.	MEXICO	"19°31'19"""	TLALNEPANTLA DE BAZ	"99°12'4"""	Tlalnepantla de Baz	DNOKE1510411	56			811111.0	Otros	Reparacion y mantenimiento automotriz		
PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC	Atributo no considerado en este año	2013	CARRETERA GUADALAJARA EL SALTO KM 22.5	MB	45680.0		Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	DSM NUTRITIONAL PRODUCTS MEXICO SA DE CV	JALISCO	"20°29'32"""	EL SALTO	"103°13'28"""	El Salto	DNPMB1407011			CORREDOR INDUSTRIAL	325999.0	Quimica	Produccion de substancias quimicas a partir de mezclas		
FABRICACION Y VENTA DE PINTURAS Y RECUBRIMIENTOS AUTOMOTRICES	Atributo no considerado en este año	2013	PROLONGACIÓN AV. JUAREZ SUR	5U	20300.0	LA TRINIDAD	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	DAI NIPPON TORYO MEXICANA S.A. DE C.V.	AGUASCALIENTES	"22°4'3"""	SAN FRANCISCO DE LOS ROMO	"102°16'36"""	San Francisco de los Romo	DNT5U0101111	801	3		325510.0	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO.	Atributo no considerado en este año	2013	Carretera Puente el Prieto  Km 6.3	7T	92035.0	Ex hacienda Las Mantillas	Moldeo por fundición de piezas de hierro y acero.	Atributo no considerado en este año	Atributo no considerado en este año	Dragados Offshore de México, S.A. de C.V.	VERACRUZ	"22°13'59"""	Congregación de Anáhuac	"97°53'59"""	Pueblo Viejo	DOM7T3013311	1 y 2			331510.0	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero		
FABRICACIÓN DE FILTROS METÁLICOS PARA TURBINAS	Atributo no considerado en este año	2013	AVENIDA DEL PARQUE	7X	65550.0		Fabricación de otros productos metálicos.	Atributo no considerado en este año	Atributo no considerado en este año	DONALDSON, S.A. DE C.V.	NUEVO LEON	"25°54'7"""	CIENEGA DE FLORES	"100°13'57"""	Cienega de Flores	DON7X1901211	1170		MONTERREY TECHNOLOGY PARK	332999.0	Articulos y productos metalicos	Fabricacion de articulos y productos metalicos		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2013	BLVD. HUEJOTZINGO - AEROPUERTO	9M	74160.0	CORREDOR INDUSTRIAL HUEJOTZINGO	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	DRAEXMAEIR PARTES AUTOMOTRICES S. DE R.L. DE C.V	PUEBLA	"19°10'10"""	HUEJOTZINGO	"98°22'55"""	Huejotzingo	DPA9M2107411	3		CORREDOR INDUSTRIAL HUEJOTZINGO	336390.0	Automotriz	Produccion de otras auto partes		
Hospedaje	Atributo no considerado en este año	2013	S/N	AY	77710.0		Hoteles sin otros servicios integrados.	Atributo no considerado en este año	Atributo no considerado en este año	Desarrollos y Proyectos Lomas SA de CV	QUINTANA ROO	"20°47'13"""	Playa del Carmen	"86°56'22"""	Solidaridad	DPLSH2300811	SN	15	Carretera Pto. Morelos , Playa del Carmen	721112.0	Otros	Servicios de Hotel		
Fabricante y Formulador de Plaguicidas	Atributo no considerado en este año	2013	Km. 52.5 Carretera México Toluca	5P	52000.0		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes.	Atributo no considerado en este año	Atributo no considerado en este año	DuPont México S.A de C.V.	MEXICO	"19°17'11"""	Lerma	"99°32'2"""	Lerma	DPM5P1505111	SN		Parque Industrial Lerma	325320.0	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES (EXCLUYE PRODUCTO	Atributo no considerado en este año	2013	Carretera Tampico-Mante Km. 14.5	5U	89609.0	Laguna de la Puerta	Fabricación de pinturas y recubrimientos.	Atributo no considerado en este año	Atributo no considerado en este año	DuPont México S.A. de C.V.	TAMAULIPAS	"22°20'42"""	Altamira	"97°52'8"""	Altamira	DPM5U2800311	SN		Corredor Industrial Altamira	325510.0	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes		
FABRICACIÓN DE PRODUCTOS DE ESPUMAS URETÁNICAS (SÓLO SI SE FABRICAN LAS SUBSTANCIAS BÁSICA	Atributo no considerado en este año	2013	Blvd. Emilio Sánchez Piedras	6M	90434.0	Xicohtencatl	Fabricación de espumas y productos de uretano.	Atributo no considerado en este año	Atributo no considerado en este año	Dow Química Mexicana S.A. de C.V.	TLAXCALA	"19°24'24"""	Cd industrial Xicohtencatl	"98°3'36"""	Tetla de la Solidaridad	DQM6M2903111	302		Ciudad Industrial Xicohtencatl	326150.0	Quimica	Fabricacion de productos de espumas uretanicas		
FABRICACION -COMPRA VENTA DE PRODUCTOS QUIMICOS PARA LA INDUSTRIA TEXTIL Y EN GENERAL .	Atributo no considerado en este año	2013	ADALBERTO TEJEDA	5Q	13210.0	LOS OLIVOS	Fabricación de resinas sintéticas.	Atributo no considerado en este año	Atributo no considerado en este año	DISTRIBUIDORA QUIMICA TEXTIL S.A DE C.V	DISTRITO FEDERAL	"19°30'8"""	MEXICO	"99°6'17"""	Tlahuac	DQT5Q0901111	29		zona mixta	325211.0	Quimica	Produccion de resinas sinteticas		
PRODUCCION DE POLIETILENTEREFTALATO	Atributo no considerado en este año	2013	Predio Buenavista de Torres	MB	96340.0	Rancho el Pipinaco	Fabricación de otros productos químicos.	Atributo no considerado en este año	Atributo no considerado en este año	DAK RESINAS AMERICAS MEXICO, S.A. DE C.V.	VERACRUZ	"18°2'54"""	Cosoleacaque	"94°35'41"""	Cosoleacaque	DRA5Q3004811	Sin Num	Sin Num	Zona Industrial	325999.0	Quimica	Produccion de substancias quimicas a partir de mezclas		
Ensamble de piezas automotrices	Atributo no considerado en este año	2013	Calle Alamedas	9M	27077.0	Fraccionamiento Las Arboledas	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Delphi Sistemas de Energia S.A. de C.V. Planta 59	COAHUILA	"25°32'20"""	Torreon	"103°21'56"""	Torreon	DSE9M0503511	750			336390.0	Automotriz	Produccion de otras auto partes		
Ensamble de canister y módulos de entrega de combustible.	Atributo no considerado en este año	2013	Avenida  de las Industrias	9M	31110.0	Zona Industrial Nombre de Dios	Fabricación de otras partes para vehículos automotrices.	Atributo no considerado en este año	Atributo no considerado en este año	Delphi Sistemas de Energía S.A. de C.V. Planta 57	CHIHUAHUA	"28°40'11"""	Chihuahua	"106°5'8"""	Chihuahua	DSE9M0801911	4907		Zona Industrial Nombre de Dios	336390.0	Automotriz	Produccion de otras auto partes		
Servicios a la Industria Petrolera	Atributo no considerado en este año	2013	Carretera Villahermosa Cardenas Km 7	R9	86260.0	Rancheria Lazaro Cardenas	Perforación de pozos petroleros y de gas.	Atributo no considerado en este año	Atributo no considerado en este año	Dowell Schlumberger de Mexico S.A de C.V.	TABASCO	"17°59'58"""	ND	"93°0'7"""	Centro	DSMC42700411	ND	ND		213111.0	Otros	Perforacion de pozos		
