anio	cas	em_agua	em_aire	em_suelo	estado	gruposustancia	municipio	nombre	nra	sector	sustancia	tr_alcantarillado	tr_coprocesamiento	tr_dispfinal	tr_incineracion	tr_otros	tr_reciclado	tr_reutilizacion	tr_tratamiento	unidad
2004	7440-43-9		0.003		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Cadmio									ton/año
2004	124-38-9		1928674.0		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Bióxido de carbono									ton/año
2004	71-43-2		18.557		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Benceno									ton/año
2004	7439-97-6		0.032		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Mercurio									ton/año
2004	S/C6		0.088		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Plomo (compuestos)									ton/año
2004	S/C3		0.162		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Cromo (compuestos)									ton/año
2004	S/C10		3.5e-06		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Dioxinas									ton/año
2004	S/C11		3.5e-06		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A DE C.V PLANTA TEPEACA	CME732104021	Cemento y Cal	Furanos									ton/año
2004	S/C3	0.001			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Cromo (compuestos)									ton/año
2004	S/C4	2.1368e-05			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Mercurio (compuestos)									ton/año
2004	S/C5	0.004			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Níquel (compuestos)									ton/año
2004	57-12-5	0.00039174			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	2.84908e-05			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Arsénico									ton/año
2004	124-38-9		372148.524		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA VALLES	CME732401321	Cemento y Cal	Bióxido de carbono									ton/año
2004	S/C10		2.362e-06		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Dioxinas									ton/año
2004	S/C11		2.362e-06		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Furanos									ton/año
2004	S/C3		0.107		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Cromo (compuestos)									ton/año
2004	S/C4	0.004			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Mercurio (compuestos)									ton/año
2004	S/C5	0.977			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Níquel (compuestos)									ton/año
2004	S/C6	0.136	0.058		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Plomo (compuestos)									ton/año
2004	7440-43-9	0.059	0.002		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Cadmio									ton/año
2004	124-38-9		1269475.72		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Bióxido de carbono									ton/año
2004	57-12-5	0.059			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Cianuro inorgánico/orgánico									ton/año
2004	71-43-2		12.27		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Benceno									ton/año
2004	7439-97-6		0.018		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Mercurio									ton/año
2004	7440-38-2	0.004	0.009		SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S. A. DE C. V. PLANTA TAMUIN	CME732404011	Cemento y Cal	Arsénico									ton/año
2004	124-38-9		998886.0		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Bióxido de carbono									ton/año
2004	71-43-2		9.515		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Benceno									ton/año
2004	7439-97-6		0.014		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Mercurio									ton/año
2004	7440-38-2		0.007		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Arsénico									ton/año
2004	7440-43-9		0.001		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Cadmio									ton/año
2004	S/C10		1.832e-06		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Dioxinas									ton/año
2004	S/C3		0.083		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Cromo (compuestos)									ton/año
2004	S/C6		0.045		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA YAQUI	CME732603011	Cemento y Cal	Plomo (compuestos)									ton/año
2004	S/C10		1.8e-06		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Dioxinas									ton/año
2004	7440-43-9		0.001		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Cadmio									ton/año
2004	7440-38-2		0.007		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Arsénico									ton/año
2004	7439-97-6		0.014		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Mercurio									ton/año
2004	71-43-2		9.375		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Benceno									ton/año
2004	S/C11		1.8e-06		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Furanos									ton/año
2004	S/C3		0.082		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Cromo (compuestos)									ton/año
2004	124-38-9		990072.0		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Bióxido de carbono									ton/año
2004	S/C6		0.045		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA HERMOSILLO	CME732603012	Cemento y Cal	Plomo (compuestos)									ton/año
2004	S/C6		0.022		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Plomo (compuestos)									ton/año
2004	S/C4		0.007		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Mercurio (compuestos)									ton/año
2004	S/C3		0.041		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Cromo (compuestos)									ton/año
2004	S/C11		4.46e-07		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Furanos									ton/año
2004	S/C10		4.46e-07		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Dioxinas									ton/año
2004	7440-38-2		0.003		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Arsénico									ton/año
2004	71-43-2		4.635		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Benceno									ton/año
2004	124-38-9		503105.0		YUCATAN	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V. PLANTA MERIDA	CME733105011	Cemento y Cal	Bióxido de carbono									ton/año
2004	S/C1				DISTRITO FEDERAL	Atributo no considerado en este año	Atributo no considerado en este año	Cobre de México S.A. de C.V.	CME7N0900211	Metalurgica (incluye la siderurgica) 	Arsénico (compuestos)			417.0						ton/año
2004	57-12-5				PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	Cromadora Metalica, S.A. de C.V.	CME8A2111411	Quimica	Cianuro inorgánico/orgánico		0.076							ton/año
2004	S/C5	0.005			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz 	Níquel (compuestos)									ton/año
2004	7440-43-9	0.002			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz 	Cadmio									ton/año
2004	7440-38-2	0.00036552			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz 	Arsénico									ton/año
2004	71-43-2		0.083		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz 	Benceno									ton/año
2004	57-12-5	0.007			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz 	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		5735.076		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	CATERPILLAR MEXICO S.A. DE C.V. PLANTA VILLA DE GARCÍA	CME8J1904811	Automotriz 	Bióxido de carbono									ton/año
2004	S/C6	7.379		7.371	MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Clevite de México S. A. de C. V	CME8L1505111	Automotriz 	Plomo (compuestos)			37.544					0.001	ton/año
2004	S/C5	6.516		6.511	MEXICO	Atributo no considerado en este año	Atributo no considerado en este año	Clevite de México S. A. de C. V	CME8L1505111	Automotriz 	Níquel (compuestos)			37.544					0.002	ton/año
2004	S/C4	3.9186e-06			AGUASCALIENTES	Atributo no considerado en este año	Atributo no considerado en este año	CALSONIC MEXICANA S.A. DE C.V.	CME9M0101111	Automotriz 	Mercurio (compuestos)									ton/año
2004	7440-38-2	0.000100764			AGUASCALIENTES	Atributo no considerado en este año	Atributo no considerado en este año	CALSONIC MEXICANA S.A. DE C.V.	CME9M0101111	Automotriz 	Arsénico									ton/año
2004	57-12-5	0.0001382706			AGUASCALIENTES	Atributo no considerado en este año	Atributo no considerado en este año	CALSONIC MEXICANA S.A. DE C.V.	CME9M0101111	Automotriz 	Cianuro inorgánico/orgánico									ton/año
2004	79-01-6		0.207		CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	Cordis de Mexico S.A. de C.V.	CME9U0803711	Articulos y productos compuestos de diferentes materiales 	Tricloroetileno			8.32						ton/año
2004	124-38-9		1208.932		CHIHUAHUA	Atributo no considerado en este año	Atributo no considerado en este año	Cordis de Mexico S.A. de C.V.	CME9U0803711	Articulos y productos compuestos de diferentes materiales 	Bióxido de carbono									ton/año
2004	124-38-9		760969.0		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Bióxido de carbono									ton/año
2004	71-43-2		7.272		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Benceno									ton/año
2004	7440-38-2		0.005		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Arsénico									ton/año
2004	7440-43-9		0.001		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Cadmio									ton/año
2004	S/C10		7e-07		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Dioxinas									ton/año
2004	S/C11		7e-07		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Furanos									ton/año
2004	S/C4		0.011		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Mercurio (compuestos)									ton/año
2004	S/C3		0.064		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Cromo (compuestos)									ton/año
2004	S/C6		0.035		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MEXICO S.A. DE C.V.	CMEEA1412111	Cemento y Cal	Plomo (compuestos)									ton/año
2004	124-38-9		556.805		TAMAULIPAS	Atributo no considerado en este año	Atributo no considerado en este año	CASTLIGHT DE MEXICO SA DE CV	CMEEA2802211	Metalurgica (incluye la siderurgica) 	Bióxido de carbono									ton/año
2004	7439-97-6		0.005		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Mercurio									ton/año
2004	71-43-2		3.635		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Benceno									ton/año
2004	S/C10		7e-07		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Dioxinas									ton/año
2004	124-38-9		399547.0		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Bióxido de carbono									ton/año
2004	S/C3		0.032		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Cromo (compuestos)									ton/año
2004	S/C11		7e-07		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Furanos									ton/año
2004	7440-38-2		0.003		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Arsénico									ton/año
2004	S/C6		0.017		BAJA CALIFORNIA	Atributo no considerado en este año	Atributo no considerado en este año	CEMEX MÉXICO S.A. DE C.V. PLANTA ENSENADA	CMEK90200111	Cemento y Cal	Plomo (compuestos)									ton/año
2004	124-38-9		6476.0		MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	CLARIANT MEXICO S.A. DE C.V.	CMEMB1701111	Quimica	Bióxido de carbono									ton/año
2004	S/C6	0.003			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	CLARIANT MEXICO S.A. DE C.V.	CMEMB1701111	Quimica	Plomo (compuestos)									ton/año
2004	S/C5	0.01			MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	CLARIANT MEXICO S.A. DE C.V.	CMEMB1701111	Quimica	Níquel (compuestos)									ton/año
2004	124-38-9		10882.0		VERACRUZ	Atributo no considerado en este año	Atributo no considerado en este año	Clariant Mexico S.A. de C.V.	CMEMB3003921	Quimica	Bióxido de carbono									ton/año
2004	S/C4	3.0552e-09			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.	CMEND2111911	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2004	7440-38-2	1.7185e-08			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.	CMEND2111911	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2004	57-12-5	5.9461e-08			PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.	CMEND2111911	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		761.4		PUEBLA	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ACROS WHIRLPOOL S.A. DE C.V.	CMEND2111911	Metalurgica (incluye la siderurgica) 	Bióxido de carbono									ton/año
2004	S/C11		1.482405e-05		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Furanos									ton/año
2004	S/C10		1.482405e-05		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Dioxinas									ton/año
2004	S/C6		0.004		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Plomo (compuestos)									ton/año
2004	124-38-9		849379.0		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Bióxido de carbono									ton/año
2004	71-43-2		7.701		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Benceno									ton/año
2004	7439-97-6		0.001		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Mercurio									ton/año
2004	7440-38-2		0.006		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Arsénico									ton/año
2004	7440-43-9		0.001		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Cadmio									ton/año
2004	S/C3		0.007		HIDALGO	Atributo no considerado en este año	Atributo no considerado en este año	Cemex México S.A. de C.V. Planta Atotonilco	CMERP1301311	Cemento y Cal	Cromo (compuestos)									ton/año
2004	124-38-9		77496.967		JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	Cervecería Modelo de Guadalajara S. A. de C. V.	CMG301403911	Bebidas y tabaco	Bióxido de carbono									ton/año
2004	7440-38-2				JALISCO	Atributo no considerado en este año	Atributo no considerado en este año	Cervecería Modelo de Guadalajara S. A. de C. V.	CMG301403911	Bebidas y tabaco	Arsénico	0.003								ton/año
2004	S/C5		0.045		MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	CALIZAS DE MICHOACAN S.A. DE C.V.	CMI741604711	Cemento y Cal	Níquel (compuestos)									ton/año
2004	124-38-9		13008.0		MICHOACAN	Atributo no considerado en este año	Atributo no considerado en este año	CALIZAS DE MICHOACAN S.A. DE C.V.	CMI741604711	Cemento y Cal	Bióxido de carbono									ton/año
2004	S/C3	0.002			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	Camiones y Motores International S.A de C.V.	CMI9G1902111	Automotriz 	Cromo (compuestos)									ton/año
2004	7440-38-2	0.00030409			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	Camiones y Motores International S.A de C.V.	CMI9G1902111	Automotriz 	Arsénico									ton/año
2004	57-12-5	0.000152045			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	Camiones y Motores International S.A de C.V.	CMI9G1902111	Automotriz 	Cianuro inorgánico/orgánico									ton/año
2004	124-38-9		4138.802		NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	Camiones y Motores International S.A de C.V.	CMI9G1902111	Automotriz 	Bióxido de carbono									ton/año
2004	S/C5	0.002			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	Camiones y Motores International S.A de C.V.	CMI9G1902111	Automotriz 	Níquel (compuestos)									ton/año
2004	S/C4	0.000152045			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	Camiones y Motores International S.A de C.V.	CMI9G1902111	Automotriz 	Mercurio (compuestos)									ton/año
2004	57-12-5	0.0001019718			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	Casa de Moneda de México Planta San Luis Potosí	CMMA22402811	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	3.1562e-06			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	Casa de Moneda de México Planta San Luis Potosí	CMMA22402811	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2004	S/C4	1.9617e-05			SAN LUIS POTOSI	Atributo no considerado en este año	Atributo no considerado en este año	Casa de Moneda de México Planta San Luis Potosí	CMMA22402811	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2004	57-12-5	5.2822e-05			GUANAJUATO	Atributo no considerado en este año	Atributo no considerado en este año	Construcciónes Metalicas Mexicanas Comemsa S.A de C.V.	CMMTF1100511	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
2004	7440-38-2	2.51708e-05			GUANAJUATO	Atributo no considerado en este año	Atributo no considerado en este año	Construcciónes Metalicas Mexicanas Comemsa S.A de C.V.	CMMTF1100511	Metalurgica (incluye la siderurgica) 	Arsénico									ton/año
2004	124-38-9		196.53		GUANAJUATO	Atributo no considerado en este año	Atributo no considerado en este año	Construcciónes Metalicas Mexicanas Comemsa S.A de C.V.	CMMTF1100511	Metalurgica (incluye la siderurgica) 	Bióxido de carbono									ton/año
2004	S/C4	1.07632e-05			GUANAJUATO	Atributo no considerado en este año	Atributo no considerado en este año	Construcciónes Metalicas Mexicanas Comemsa S.A de C.V.	CMMTF1100511	Metalurgica (incluye la siderurgica) 	Mercurio (compuestos)									ton/año
2004	S/C6	0.1			SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Plomo (compuestos)		0.788							ton/año
2004	S/C5	0.101			SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Níquel (compuestos)		0.031							ton/año
2004	S/C4	0.002			SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Mercurio (compuestos)									ton/año
2004	124-38-9		30674.269		SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Bióxido de carbono									ton/año
2004	S/C2	0.014			SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Cadmio (compuestos)									ton/año
2004	S/C1				SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Arsénico (compuestos)		0.017							ton/año
2004	7440-38-2	0.0003086966			SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Arsénico									ton/año
2004	S/C3	0.107			SONORA	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO DEL NOROESTE S.A. DE C.V.	CMNRP2601811	Bebidas y tabaco	Cromo (compuestos)		0.079							ton/año
2004	124-38-9		93763.75		DISTRITO FEDERAL	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO S.A. DE C.V.	CMO090161111	Bebidas y tabaco	Bióxido de carbono									ton/año
2004	7440-38-2				DISTRITO FEDERAL	Atributo no considerado en este año	Atributo no considerado en este año	CERVECERÍA MODELO S.A. DE C.V.	CMO090161111	Bebidas y tabaco	Arsénico	0.006								ton/año
2004	124-38-9		1004501.172		MORELOS	Atributo no considerado en este año	Atributo no considerado en este año	CEMENTOS MOCTEZUMA S.A. DE C.V. PTA. TEPETZINGO	CMO731700811	Cemento y Cal	Bióxido de carbono									ton/año
2004	57-12-5	5.796e-07			NUEVO LEON	Atributo no considerado en este año	Atributo no considerado en este año	CONDUCTORES MONTERREY S.A. DE C.V.	CMO911904611	Metalurgica (incluye la siderurgica) 	Cianuro inorgánico/orgánico									ton/año
